rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,8778075567.252485,3557065721.942681,305422291.5111991,399011222.562124,185129826.98714784,3166138700.574619,60568060.926847905,85373502.75562651,41870115.81231668,10433790369.477903,12981146077.758863,2233988661.405411,2278022400.303269,0.1342228590545652,0.014939681863027384,0.06919765628570733,0.1026426100230947,0.03234226608395407,0.033503255432072714
2,9256262418.098457,3549531709.9060826,285621291.00178444,368143528.58306485,187311997.6483159,3324356418.0182476,62749426.57275303,87745616.13437119,42360576.67895786,10411167014.163988,11968081312.355154,2130539211.190444,2172591970.9892697,0.14212502683200684,0.01591610762720057,0.06838065670405831,0.0970793121302544,0.033794350641596964,0.034984974976382616
3,9211722848.6579,3878840967.6295633,297341349.9900354,380437566.90814036,186001386.18415737,3321988842.826232,61750839.084659964,86645341.43907599,42285278.36953145,11300366729.337488,12002771949.532568,2480645198.1713443,2510313671.7571225,0.14133103333713465,0.016322199634186494,0.07118136627034893,0.09569006718249408,0.03396596118259643,0.03509833392505563
