metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),7.294258941617698,0.0028972377175290618,0.03971942510840617,0.07843407137243638,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.7731488410153022,0.009690092550680542,1.2533282127094016,2.323251185238998,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.41923604900841854,0.0006935200964893314,0.1654247286533809,0.32454914201025514,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),0.5987935057454559,0.0004727889100788113,0.07895692013062537,0.13819258633675863,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),0.2581791871303238,8.794259002968252e-06,0.0034062617907806344,0.0067948666507229045,—,—
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),0.2562354731551077,2.7467073718137087e-05,0.010719465724213123,0.020637132262681497,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.22459961982804288,0.009736830262953943,4.335194454206387,8.053340606002536,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7024213463830048,0.0012945935146679401,0.18430440950210608,0.31924871325704535,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.028097784731604184,0.00036669323856763854,1.3050610290824267,2.4551985677291057,—,—
