rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,1932,0.41847796733599146,0.05240410108844469,0.12522547225615346,0.35183135738328036,1.9439487281872079,0.3844976221679905,0.3872320070916478,0.3967443581472228,0.4156818076859639,0.4277870782789847,0.4620700683897943,0.5130165342361946,0.5596137233527639,-3.162012309604862e-05,0.042601038712627284,0.0219694098619302
1,L1_miss_rate,1932,0.02768100374928043,0.0019525552363278327,0.07053773244688027,0.010125671806064334,0.031147706792809166,0.023692071412790356,0.024281033716709973,0.02645903344630808,0.027843628012736835,0.02905145516022208,0.030610622404373233,0.030896266854982906,0.4980843507237914,-2.5694358021663886e-06,0.056447081786943534,0.04485334174859606
1,L2_miss_rate,1932,0.7009264785674311,0.03081489861977694,0.04396309678977616,0.17936170170801524,0.7336700985349699,0.6258054434779469,0.6435884433267616,0.6921199129978739,0.7103658047437513,0.7207394628504593,0.7279732191311088,0.7300528580927214,0.8841066242786793,4.202735300864861e-05,0.03374047008938024,0.02015157770158059
1,MemBound_frac,1932,0.5985118539704398,0.021752839621000896,0.03634487684194682,0.11455765934247625,0.6556698749220096,0.5541075445032885,0.5750905612622783,0.5873623785485371,0.6006158846301505,0.6110101043620294,0.6210880644543008,0.6242541603811905,0.060319545514851226,5.4093374693567105e-06,0.011458614978605883,0.004518663147707564
1,StallL1D_per_cyc,1932,0.7731392845685543,0.023154787080582107,0.02994904998716175,0.14775212877744232,0.792020225774883,0.7313113950058899,0.7585212230406396,0.7731478096412211,0.7762350791722192,0.7782072413028047,0.780835040709443,0.7830055274743759,0.9231469444079202,1.0696489915145716e-05,0.008689799811459467,0.0032071678953716886
1,StallL2_per_cyc,1932,0.7672430044466667,0.023660344801274467,0.03083813689293685,0.12710009603323894,0.7893502983540013,0.7230435380718535,0.7514606462116997,0.767489077105777,0.7704108231945165,0.7726073619231804,0.7751717417456104,0.7776894105906266,0.9223354237273834,1.1481097324091649e-05,0.009306689467664463,0.0034761293467408037
2,IPC,1926,0.41939158535321824,0.026214535204419045,0.06250610675066537,0.3860103972012933,0.592860020140277,0.3872598061793856,0.3887424865538604,0.3988912795559447,0.41741125640492305,0.4304019605043626,0.46959188454328626,0.510015362189449,0.3628676768828347,-2.9033012625747515e-05,0.04371902941648578,0.022528194062540054
2,L1_miss_rate,1926,0.028370860157574382,0.0023890022702904006,0.08420619808569994,0.007816319436062135,0.08313745792156188,0.024243723241657873,0.02493073000831488,0.027132874634180095,0.028501870699327244,0.029816131405042204,0.031252585130789684,0.031533234198873175,0.2571419689593773,-2.620755215459353e-06,0.05285501478500869,0.041679653812286145
2,L2_miss_rate,1926,0.7031689496774016,0.025243177237158358,0.035899163705592194,0.5247590477823386,0.7455235754747132,0.6321085894643033,0.6497597099199968,0.6911746421766153,0.7120527392881784,0.7222180739175228,0.7287523972186591,0.7312031566957508,0.8912375917607737,4.016801865352211e-05,0.03283524316677065,0.020089331077381506
2,MemBound_frac,1926,0.5985293210630818,0.01726484202199369,0.028845440673363552,0.5019927929245468,0.7905868896284448,0.5467227258870241,0.5736210807725747,0.5865062783255125,0.600106365399387,0.6113530735463654,0.6209654676389766,0.6228390033428443,-0.22175707040264553,5.6423589424809715e-06,0.012798003355562075,0.0046040901195889584
