rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,32637,24434776563.184544,8778075567.252485,0.35924517437488096,1286095054.0,39463633643.0,11398289778.04,11890471460.2,15564009689.0,25734924747.0,33886048343.0,35239085475.0,35362230684.04,0.7655882315974752,72163.3227404364,0.051912820026484154,0.04379592370879248,50.000240325927734,49.43000030517578
1,cycles,32637,57141063507.428444,3557065721.942681,0.06225060409455375,3376311386.0,62496619239.0,53345749805.76,53836963858.6,54020962782.0,57456973978.0,60186486497.0,60311338990.4,60431373363.56,0.7845250354763568,-21299.244307748628,0.018396494947040296,0.00904128673257988,58.33432388305664,57.70000076293945
1,L2_RQSTS.MISS,32637,720198214.8611392,305422291.5111991,0.424080878303881,44217593.0,1639141195.0,289091761.4,319260912.4,521735975.0,710026991.0,851624195.0,1406774694.3999999,1595409775.12,0.5120770502653756,10003.796938299278,0.156014503010316,0.1513603289558745,58.33241271972656,57.56999969482422
1,L2_RQSTS.REFERENCES,32637,1003541544.3104758,399011222.562124,0.3976030935881991,79834919.0,2128096025.0,419704975.36,451810758.8,743502403.0,953522846.0,1237421060.0,1859762099.5999992,2074873338.44,0.5568743131436676,9536.454973559525,0.13616960407630455,0.1298285975761547,58.33372497558594,57.66999816894531
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,32637,448424020.0435089,185129826.98714784,0.4128454737308349,1946451.0,1240853657.0,263873474.84,284929061.4,309928520.0,373385315.0,546784207.0,830007753.9999994,1125241956.7599998,0.633762686839346,-2412.8687054673155,0.20363056769190277,0.1717971257731164,49.999900817871094,49.7400016784668
1,MEM_LOAD_RETIRED.L1_HIT,32637,8198499679.4861965,3166138700.574619,0.3861851343968147,361662705.0,13084116063.0,2618663685.68,2745855994.6,5786245003.0,8969535963.0,11330778301.0,11800291124.4,11845356895.32,0.7638325579270365,27773.531903751205,0.0545310419957681,0.047309309728765236,49.99989318847656,49.72999954223633
1,MEM_LOAD_RETIRED.L2_HIT,32637,41401100.9731593,60568060.926847905,1.4629577354987424,956366.0,518200039.0,1090111.8,2297408.2000000007,19218808.0,33190843.0,37366170.0,79745018.79999998,442520414.4799996,0.9005092891968748,-1565.3701254219898,1.2167718674512817,1.064126611398792,33.333404541015625,31.389999389648438
1,MEM_LOAD_RETIRED.L1_MISS,32637,182183983.40132365,85373502.75562651,0.4686114616758689,1267694.0,686445989.0,113264827.12,128765425.8,140981431.0,152602836.0,167802463.0,350825335.1999998,624838995.5999998,0.6339167543838398,-1525.2643771601672,0.3128791055324006,0.268950130576108,33.33405303955078,30.579999923706055
1,MEM_LOAD_RETIRED.L2_MISS,32637,140388216.24135184,41870115.81231668,0.298245229787197,273196.0,353192558.0,98840797.76,102162563.4,120141642.0,129914102.0,138108369.0,247675870.19999996,284866748.15999997,0.12597141224258615,27.90259533561661,0.0651180685349967,0.05952847455025183,33.332054138183594,30.969999313354492
1,TOPDOWN.SLOTS_P,32637,171088706169.7602,10433790369.477903,0.060984682174901314,20228813609.0,187124223140.0,159766012785.88,161182313937.2,161715576271.0,171986733941.0,180242387076.0,180615355194.4,180973566774.4,0.7775997351736398,-57574.36185216171,0.017676458023883207,0.009178027596620657,41.66603088378906,39.5
