rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,instructions,32637,48869345815.74394,17556184426.321903,0.35924737958464614,2582520209.7736015,78879940871.12827,22796298035.6319,23781074850.326168,31134298386.502995,51476215346.62277,67782731180.0,70481660773.5518,70733498499.37546,0.7655834596500612
1,cycles,32637,97954527119.62178,6098118945.245244,0.06225459021203011,5767779578.136351,107198316945.03384,91436080104.2889,92265866389.81062,92612758334.69327,98500946805.28035,103182962535.91948,103408821411.78102,103615199057.66656,0.7843435006923826
1,L2_RQSTS.MISS,32637,1234644626.1731951,523583099.58723444,0.4240759555323141,75611478.49698125,2811080665.9051037,495591139.6948644,547244083.9361056,894455648.8042387,1217150091.8722217,1459890008.7006783,2411805929.4794383,2734851538.4589467,0.5120951415159519
1,L2_RQSTS.REFERENCES,32637,1720344077.5958,684000674.2282305,0.3975952736060388,136353405.19201797,3648998809.55931,719499218.705613,774548000.8346725,1274545741.0830517,1634702044.1841252,2121213835.6965542,3188151435.3275976,3556000755.5995317,0.5569115194273746
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,32637,896849019.3576281,370252695.898568,0.412837264586366,3877392.1687832447,2482700410.9749722,527859518.03814584,569907967.6738112,619793337.4845666,746833438.0,1093609337.7199748,1660044564.7600443,2250556260.5330167,0.6338026070406997
1,MEM_LOAD_RETIRED.L1_HIT,32637,16397066319.965714,6332353449.040857,0.3861881952218693,721881665.2573653,26189183827.720695,5237608947.942382,5491098123.6484585,11573302232.71718,17936115952.344097,22661798433.853626,23599796826.525806,23691891359.417515,0.7638098976571657
1,MEM_LOAD_RETIRED.L2_HIT,32637,124203224.28990862,181703150.8886176,1.4629503535632513,2878019.7979712896,1555689001.8274028,3268810.603866655,6888779.5359478295,57657880.510355905,99612797.71702236,112095332.53722103,239161170.95468524,1327208026.4706843,0.9005026804032734
1,MEM_LOAD_RETIRED.L1_MISS,32637,546541862.5786968,256122766.20259252,0.46862424223855914,3822961.2794334325,2060780384.147818,339719203.9646536,386276437.7064062,422861873.8488315,457704128.8819386,503411475.4908916,1052927893.2020032,1874240446.0491173,0.633856783242028
1,MEM_LOAD_RETIRED.L2_MISS,32637,421181658.2865204,125624004.70681038,0.29826561113293115,823872.109275658,1059388755.7781324,296514834.7288046,306502624.3686437,360474766.6044628,389682800.54425853,414331584.9322323,742868060.1874546,854861008.6792474,0.12590078024607573
1,TOPDOWN.SLOTS_P,32637,410618886089.5097,25041813422.4285,0.06098553736997305,48240090219.39773,449277844360.0344,383511405896.27875,386665248202.0873,388167727107.2822,412766884613.3485,432600632994.95276,433636880836.14056,434529492978.4756,0.7773776927501097
