metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,24481600132.170513,90165923.90349707,0.003683007786121497,24380650447.16615,24554137718.30333,0.7086435126812077,0.06952706018242447,0.052972292751312294,22.624431510976137,1.2222699069546358e-05,5.4091380396698945,0.004498192393185923,0.0018691457753694494
cycles,58460913677.50237,22167640.16572975,0.00037918737103591603,58444544925.86646,58486140712.969826,0.07115144886859753,0.03229721647487166,0.011740558859954286,12.1259554812641,0.002327459986385237,0.2653149966418517,0.7669736655882706,9.18437351987384e-05
L2_RQSTS.MISS,581691886.7498372,3543821.091875189,0.006092264947472522,577689381.8172878,584430454.3657649,1.1588734005114505,0.09342211362235636,0.06521223628165285,60.155810984942946,8.656286408762266e-14,8.192412964361614,0.0002799730655210949,0.0028281956785248794
L2_RQSTS.REFERENCES,829215967.5827991,3704498.197181242,0.004467470890581156,825105157.9047619,832295696.4604578,0.8671490705439051,0.10546787512634787,0.04235859388680428,31.329337609004142,1.573695769635022e-07,3.4551886025735037,0.03164662656319974,0.001194758693423286
MEM_LOAD_COMPLETED.L1_MISS_ANY,513203141.0676792,5057895.36397344,0.009855542492298239,507402524.07763976,516692463.49636555,1.8101875603097035,0.06829424806331359,0.14430999347355658,93.56084359246233,4.825262592585305e-21,40.16799314700353,4.73635380249216e-18,0.013715447855815492
MEM_LOAD_RETIRED.L1_HIT,8008847657.368693,25345538.54622049,0.0031646923041295264,7981013039.446688,8030595793.747659,0.6190997309750482,0.06832644118067821,0.04631724189704261,23.46271163984784,8.037794567528503e-06,4.135650166013707,0.016039636297316598,0.0014297169316074615
MEM_LOAD_RETIRED.L2_HIT,52807166.403226495,3072028.608877534,0.05817446415170337,49288675.92805383,54956960.42886812,10.7339304243902,0.33600595303612185,0.17313521866515683,411.8594459903943,3.680083250218546e-90,58.0539980756344,1.090157642906756e-25,0.019702336394835762
MEM_LOAD_RETIRED.L1_MISS,231329195.78991565,3554041.602180125,0.015363567015586612,227235401.44306418,233624784.72897196,2.7620306481808585,0.09351696187161747,0.164286421501568,125.28990365934806,6.2178909529223035e-28,52.09398544377129,3.7797409745007326e-23,0.017715463508951465
MEM_LOAD_RETIRED.L2_MISS,178007782.0687633,514594.3128452998,0.002890852899040758,177432422.8064182,178424025.28824142,0.5570556917787763,0.06205124267833521,0.046588154793716655,13.311874087208707,0.0012863622008944132,4.1838803563599845,0.01528546067824716,0.00144636625687718
TOPDOWN.SLOTS_P,175077019470.20288,78851076.04047555,0.0004503793603471503,175017883126.90475,175166543140.92197,0.08491120905934374,0.03030532940524429,0.014861391352149858,15.94038740999531,0.000345612032631753,0.42514973530658756,0.6536923506108292,0.0001471653688727592
TOPDOWN.MEMORY_BOUND_SLOTS,104830666407.27107,109144583.39533354,0.0010411512884150019,104734903244.81204,104949502922.2362,0.20471078242547464,0.03756627953561573,0.02771504927518601,12.616016190124355,0.0018216581976843644,1.4759529504102586,0.22864699053238294,0.0005107146130068802
MEMORY_ACTIVITY.STALLS_L1D_MISS,45228921207.21533,15112515.488324672,0.0003341338923183024,45217220016.28297,45245983391.43861,0.06359509443937622,0.037357416466250425,0.008944245184089934,10.03626565972445,0.006616870004290411,0.15384090779636977,0.8574119296412576,5.325695506250874e-05
MEMORY_ACTIVITY.STALLS_L2_MISS,44888630840.48254,16510253.5946046,0.00036780479345150643,44878516212.34372,44907683124.96878,0.0649761689740758,0.037646516439042536,0.009769955582664818,12.138976234378788,0.002312356563284079,0.1835949020855244,0.8322777434318053,6.355659803293463e-05
IPC,0.41923604900841854,0.0006935200964893314,0.001654247286533809,0.41847796733599146,0.419838594336046,0.32454914201025514,0.08309545387756706,0.019907795304556358,20.53465390544443,3.475014015506888e-05,0.6773856525146587,0.5079835378865103,0.00023445623514794072
L1_miss_rate,0.028097784731604184,0.00036669323856763854,0.013050610290824268,0.02768100374928043,0.028370860157574382,2.4551985677291057,0.07595898445252518,0.17181127926981407,113.84008638986779,1.905194551083741e-25,56.469611155586456,5.154709869652587e-25,0.019174938492295058
L2_miss_rate,0.7024213463830048,0.0012945935146679401,0.0018430440950210607,0.7009264785674311,0.7031689496774016,0.31924871325704535,0.038382745870325634,0.04801751550677749,10.174906346601347,0.006173723285060918,4.402654227615735,0.012285907951585536,0.0015218812223708276
MemBound_frac,0.5987935057454559,0.0004727889100788113,0.0007895692013062537,0.5985118539704398,0.599339342202846,0.13819258633675863,0.031228690135491715,0.025283455626238405,2.6864774489804404,0.2609989944131045,1.213490303746742,0.2972340287533581,0.00041993447025753003
StallL1D_per_cyc,0.773374460366111,0.00020434035240368098,0.0002642191627416135,0.7731392845685543,0.773508608391795,0.04775485126130161,0.020804421328494287,0.012700144770656606,1.6744489523916855,0.43291041065085467,0.2834682738165625,0.7531774923200245,9.812721407809358e-05
StallL2_per_cyc,0.7675495947933203,0.00026647195259713356,0.0003471722927153483,0.7672430044466667,0.7677254525690026,0.0628556285624511,0.021468801151492366,0.01617101440669943,5.025548142464686,0.08104310776605866,0.46019771501833956,0.6311819795221945,0.00015929527702815923
