rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,24380650447.16615,58444544925.86646,577689381.8172878,825105157.9047619,507402524.07763976,7981013039.446688,49288675.92805383,227235401.44306418,177432422.8064182,175017883126.90475,104807593054.76501,45223560213.92443,44879693184.13509,0.41847796733599146,0.02768100374928043,0.7009264785674311,0.5985118539704398,0.7731392845685543,0.7672430044466667
2,24510012231.042057,58452055393.67082,582955824.066459,830247048.3831775,516692463.49636555,8014934138.911735,54956960.42886812,233624784.72897196,178166898.11163032,175046632142.78192,104734903244.81204,45217220016.28297,44878516212.34372,0.41939158535321824,0.028370860157574382,0.7031689496774016,0.5985293210630818,0.7734754881379837,0.7676803273642916
3,24554137718.30333,58486140712.969826,584430454.3657649,832295696.4604578,515514435.62903225,8030595793.747659,54175862.85275754,233127401.19771072,178424025.28824142,175166543140.92197,104949502922.2362,45245983391.43861,44907683124.96878,0.419838594336046,0.028241490287957745,0.7031686109041815,0.599339342202846,0.773508608391795,0.7677254525690026
