rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,7213438303.100302,14279000475.578583,181090453.66168928,250255362.52639517,157057072.60693815,2357535443.2375565,11273422.637254901,60575814.85309201,49203697.850075416,0.0,0.0,10487713409.571041,10431633410.48733,0.5038975454650843,0.02549311173176363,0.7176370850257904,,0.7349292862034802,0.7310261977242862
2,7245521344.383123,14290452002.364641,179600984.5109832,248330869.92804122,157922656.291168,2368001124.3747916,11563111.725647628,61002459.439933345,49338718.5709741,0.0,0.0,10493856996.147552,10439301232.906227,0.5054578728346423,0.02556021826931735,0.7167486278608488,,0.7348747418789418,0.7310836686808436
3,7218023109.279855,14304178389.96307,185402895.74754047,257727430.16043591,157590079.540336,2360870295.287725,11489236.235659149,60592069.031935826,49015903.78265476,1.9395391865e-313,1.9395391873e-313,10464482214.008022,10408016000.146208,0.5030895252171411,0.02544876613870423,0.7131748999495391,1.000024126940656,0.7321829082463542,0.7282639665297057
