rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,925990599.7542727,690679384.4149511,48562437.75453447,58634329.25157476,20708115.822401363,297515847.8878989,2522623.4540254134,6000478.215202283,4675943.712980039,0.0,0.0,416661364.98504925,409267967.54558855,0.05183587934216252,0.004407971040124045,0.030397358984977203,,0.021935957123450346,0.022443681562918944
2,937536264.2742745,668744678.350769,50345182.721093796,61014233.79517351,21022257.809388116,301995283.47661644,2682208.513713859,6038358.762919633,4560831.308428717,0.0,0.0,372218176.1493863,364069987.49437624,0.04701464018107609,0.0044896588593195145,0.029875956330560585,,0.01854325040546197,0.018982287981230552
3,897591222.5603522,689669654.343395,47983713.46024095,57201015.63530879,20525216.43999895,289246300.52442324,2452083.578006778,5928334.326161476,4554032.731138536,0.0,0.0,346620548.7050846,337129125.2410515,0.042879668955098676,0.004337367188517267,0.03054182972882478,2.7859391364939844e-05,0.016666319270472043,0.017281292493000346
