rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,3518,13599740104.178795,720348709.8423071,0.05296782911468767,1824757381.0,23958701495.0,12781127164.18,12863034614.8,13085823663.5,13463458764.0,14111601644.25,14668554390.0,15105827448.109999,0.5468558013531991,-297656.61344386806,0.022525751604780386,0.0158433275992661,46.667808532714844,46.20000076293945
1,cycles,3518,28749638208.23991,882725864.1350735,0.03070389469743227,3744509619.0,29381533833.0,28438706105.05,28534719154.5,28580025535.25,28639544000.0,29041441457.5,29197915650.1,29302430460.2,0.6865088110871672,9433.99612639234,0.0011052215679707121,0.00018271730828124745,53.334102630615234,52.810001373291016
1,L2_RQSTS.MISS,3518,320307880.02245593,29593850.953804467,0.0923918916753772,50845297.0,379152471.0,253306648.6,261444644.55,302345191.5,332796393.5,341676606.0,348116239.65,351840218.64,0.3160830568323614,2756.661035097709,0.014854296868641894,0.009942106583401802,53.33242416381836,52.939998626708984
1,L2_RQSTS.REFERENCES,3518,448245866.56480956,36283029.43131969,0.08094448189646321,130196500.0,565078861.0,360754336.89,374602070.35,426420001.75,465398505.0,472769243.75,479182249.7,494230717.4299998,0.2772054646351207,-1626.0731439649894,0.009293262728529537,0.0028527314772793574,53.33355712890625,52.209999084472656
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,3518,286493313.204946,12762079.900089225,0.04454582118277831,58230549.0,395844323.0,256517223.28,261965970.7,283224522.25,291003924.5,293864380.5,296191781.8,298196819.73,0.30973517549662793,-2138.7886985802006,0.00899351001877949,0.007966086136932171,39.99962615966797,38.040000915527344
1,MEM_LOAD_RETIRED.L1_HIT,3518,4436094449.750995,248932499.04176834,0.056115238722146986,531354145.0,8049934671.0,4183359398.09,4203327296.25,4270012833.0,4374203362.5,4578419502.5,4869558436.9,4991179809.99,0.455496468170583,-99545.10214890144,0.02321912085027207,0.016422359355467552,39.999778747558594,38.40999984741211
1,MEM_LOAD_RETIRED.L2_HIT,3518,23002449.41046049,4297462.332024453,0.18682629207610205,4192573.0,82544666.0,15984911.85,17482500.7,20179189.5,21882764.0,25064873.0,31712465.65,34968049.16999999,0.8159614909122538,-3534.0249103358015,0.1648312931132551,0.1269034901304355,26.667552947998047,26.299999237060547
1,MEM_LOAD_RETIRED.L1_MISS,3518,119628233.34820922,5421090.843504725,0.04531614897066334,22109267.0,151722795.0,108602052.57,110417447.75,118152552.5,120190359.0,122704939.5,125351789.85,127438705.56,0.33933261043829405,-1770.474639573724,0.015958504716932474,0.013494482857908982,26.66607093811035,26.290000915527344
1,MEM_LOAD_RETIRED.L2_MISS,3518,96354128.41785105,4787252.630539338,0.04968393891519471,5109857.0,104093300.0,86060195.82,89971162.2,94706279.75,97331047.0,98316694.0,101537859.55,102633295.62,0.5166630009539768,1757.610012200702,0.0210903608386402,0.013240109279097547,26.66749382019043,26.40999984741211
1,TOPDOWN.SLOTS_P,3518,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0
1,TOPDOWN.MEMORY_BOUND_SLOTS,3518,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,3518,21759328384.91643,771339843.7820932,0.03544869722710679,699086596.0,22273478099.0,20959934336.81,21482521308.3,21699178033.5,21797160709.5,21897373769.5,22098110007.9,22196456985.12,0.833142307731697,151024.16915583384,0.006956353132903182,0.004340596659275251,40.00038146972656,39.72999954223633
1,MEMORY_ACTIVITY.STALLS_L2_MISS,3518,21628028919.770325,768756524.60202,0.035544456106182405,642307938.0,22135956295.0,20808342892.74,21351303773.45,21568633932.0,21672537069.5,21765899704.25,21957724587.7,22046489469.829998,0.8364848197614557,154211.14278639283,0.007124333810895186,0.004479053641212956,40.000186920166016,39.689998626708984
2,instructions,3514,13617792710.414059,727440048.5658194,0.05341835230092154,1715307620.0,28926085901.0,12847075104.76,12912434514.9,13085941623.25,13474399551.0,14115045638.0,14655944679.4,15065109374.399998,0.505210748888115,-294202.0916957436,0.02237216084237632,0.015512941428300307,46.66820526123047,46.54999923706055
2,cycles,3514,28740946331.7399,747618047.0712227,0.026012297522910545,3378839732.0,29977973065.0,28462386608.98,28527460337.1,28569744724.75,28614982076.0,29021675630.0,29181223824.15,29298015109.3,0.6322499588582366,-1869.3645263631577,0.001237182012892797,0.00040905981604363504,53.33445739746094,53.220001220703125
2,L2_RQSTS.MISS,3514,324204031.6448492,29729619.278672665,0.09170033798728362,100404000.0,374537463.0,254096298.05,263136046.25,305865546.0,337831342.5,345866561.0,351563425.8,354372741.62,0.3067752417045678,3057.458710119569,0.013954674152145286,0.00934032469065485,53.332252502441406,53.220001220703125
2,L2_RQSTS.REFERENCES,3514,451670650.4658509,36966870.59035887,0.08184474805310334,129703415.0,533474566.0,360965898.66,375618603.4,429319896.0,470260101.5,476586406.5,481833217.0,486418752.58,0.2805174617320011,-1021.1573205514514,0.008052798070034803,0.0022033806466758114,53.33403396606445,53.209999084472656
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,3514,288147046.4652817,12821357.264796875,0.04449588299473233,57356301.0,449821175.0,258362232.22,263837953.75,284479528.5,292638395.0,295490717.5,297817803.15,300216663.89,0.3353078082532496,-2035.4703191631218,0.008951928252290159,0.007698306353351029,40.00001907348633,39.880001068115234
2,MEM_LOAD_RETIRED.L1_HIT,3514,4441713775.2330675,251295021.62412068,0.05657614027840743,499604978.0,9677821501.0,4197417417.96,4218108438.6,4268391449.25,4381852140.0,4576376986.75,4861247976.3,4979289004.559999,0.4179164765622879,-99743.00574808831,0.023254995945277607,0.016075448817486286,40.00004577636719,39.83000183105469
2,MEM_LOAD_RETIRED.L2_HIT,3514,24134560.828685258,4338917.650823725,0.17978026124538726,4547287.0,76095177.0,16880575.0,18373979.45,21339071.25,23087680.5,26331695.75,32890758.95,36001077.43,0.8235185207784614,-3535.5723995252765,0.15945973228819835,0.12280551948747111,26.66798210144043,26.3700008392334
2,MEM_LOAD_RETIRED.L1_MISS,3514,120567287.10785429,5370610.549355313,0.04454450853282447,22321088.0,157059652.0,109717843.45,111237652.65,119251803.75,121091800.0,123671024.0,126275847.7,128163713.67,0.3580648211044606,-1758.7563319786793,0.015559588292948599,0.013175248193540925,26.665618896484375,26.299999237060547
2,MEM_LOAD_RETIRED.L2_MISS,3514,96121325.48747866,4410533.329773332,0.04588506564391764,17732611.0,103628144.0,85311691.48,89988417.95,94377171.5,97118266.5,97982682.5,101154479.39999999,102399633.27,0.5006781831090378,1738.3492759259802,0.02185069789112405,0.013825780002503361,26.667701721191406,26.469999313354492
2,TOPDOWN.SLOTS_P,3514,96757750721.77538,135604566737.4465,1.4014853148806055,0.0,377270110548.96,28438690370.45,28535181269.55,28582293142.5,28851724525.5,29195136425.75,370398005588.536,373833926996.0,0.998607890829103,92669168.653681,1.3986178315065525,1.3032665701079065,2.2666544398485942e+33,-2.658455991569832e+36
2,TOPDOWN.MEMORY_BOUND_SLOTS,3514,108820733429.17131,167275419567.34714,1.5371649711975386,0.0,388265216332.96,255084342.24,266580996.5,321474852.0,338715648.5,361979906388.96,371085347157.28,374521268564.6192,0.9982199715158497,-129779287.56030929,1.5347061074003152,1.5394965098755446,-3.3598776257224787e+22,-5.903304902375642e+25
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,3514,21728352986.85145,680074324.1530089,0.0312989357529558,2414463839.0,22267257840.0,20946033357.94,21439633923.35,21663610862.0,21768056759.0,21862561521.0,22076419279.0,22160455400.42,0.8540200243017394,131925.92310570594,0.007140695694980706,0.0046052655823275905,39.99999237060547,39.869998931884766
2,MEMORY_ACTIVITY.STALLS_L2_MISS,3514,21602100105.323563,677307065.1813481,0.03135376013809113,2392709134.0,22125791899.0,20787425304.94,21307991402.7,21540305752.5,21646567515.0,21739012002.75,21932392378.65,22013395930.01,0.8574155818336532,134764.36860397723,0.0073272323763940465,0.004714770766498885,40.00019836425781,39.880001068115234
3,instructions,3510,13622621257.533049,732043172.0668747,0.05373732105060683,1725117271.0,26011396180.0,12856027455.76,12920223313.1,13101594371.75,13490158027.0,14143337560.0,14664679498.2,15130261702.099997,0.5864007710928726,-302698.671893147,0.02204817180790587,0.015513110867003637,46.667457580566406,44.86000061035156
3,cycles,3510,28762629543.254986,805725795.4385555,0.02801293929773897,2027455997.0,29383273595.0,28499493402.73,28549607955.9,28594114417.5,28642190443.5,29042553009.0,29197249857.55,29304254492.79,0.8371099937943597,-30914.879044439313,0.001142860162366497,0.00016751135587155037,53.33406448364258,51.95000076293945
3,L2_RQSTS.MISS,3510,323989243.8752137,29840422.310245186,0.09210312649063868,44876165.0,386240580.0,254139374.86,262770680.05,305069718.25,337302067.0,345582777.75,351303996.59999996,355737587.84,0.3045476749058607,2682.8602497865213,0.014329640016121798,0.00964848460007649,53.33207702636719,52.279998779296875
3,L2_RQSTS.REFERENCES,3510,452138674.4846154,37291462.98671969,0.08247793230523257,78309099.0,578180081.0,361822696.45,375865089.6,430608762.0,469984266.5,476708947.5,482439635.55,489782967.03999984,0.28532626847215253,-1459.2124956079458,0.007905030043831278,0.0013337590385785634,53.333518981933594,52.849998474121094
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,3510,287240343.4327635,12913264.211881647,0.04495630403987576,53600195.0,454098837.0,257723206.24,262647599.9,283723596.5,291678811.0,294373070.25,296867442.9,298857223.35,0.3105779887755044,-2353.5089008773616,0.008731848113335045,0.007644622828430365,40.000125885009766,39.689998626708984
3,MEM_LOAD_RETIRED.L1_HIT,3510,4444429334.965242,252138765.0875074,0.056731415010669584,503830686.0,8827408778.0,4199728015.28,4222237527.2,4273968095.5,4383364814.0,4588837533.0,4867872757.65,4998865411.849999,0.48753231106410183,-102346.9019946369,0.022787559196365055,0.016061699340532296,40.00019454956055,39.59000015258789
3,MEM_LOAD_RETIRED.L2_HIT,3510,23159757.41794872,4281560.802491981,0.1848707102248743,4339723.0,65732199.0,15968232.57,17396380.15,20439421.25,22067323.5,25298915.5,31809124.149999995,34835046.93,0.8338730620598508,-3540.706091706682,0.1636177870835536,0.12638446236543205,26.6680965423584,26.25
3,MEM_LOAD_RETIRED.L1_MISS,3510,119806991.55185185,5193243.240601392,0.04334674607327723,20631864.0,152564928.0,108950380.85,110554472.35,118445080.0,120311656.0,122817038.0,125376679.0,127451698.58,0.29898080990466575,-1886.4499648877547,0.015771828675549632,0.013327881120088118,26.66584014892578,26.530000686645508
3,MEM_LOAD_RETIRED.L2_MISS,3510,96300162.06837606,4310554.622276702,0.04476165490994788,14739036.0,103979850.0,86029480.46,90114323.65,94706915.75,97260988.5,98088181.0,101320606.15,102461729.5,0.46367761729614276,1626.8623585730236,0.020902773038790463,0.013246543267195487,26.66773223876953,26.530000686645508
3,TOPDOWN.SLOTS_P,3510,429777.0851851852,6294045.239524207,14.644906525931198,0.0,101951833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526805653513838,-728.7232090978263,14.789608409112581,13.577902443227032,inf,-1.7014118346046923e+38
3,TOPDOWN.MEMORY_BOUND_SLOTS,3510,3.6683363892e-313,0.0,0.0,0.0,6.4379050122955e-310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-6.25867805e-316,0.0,0.0,,-3.190147189883798e+38
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,3510,21743598691.736465,661572273.770842,0.030426070824341917,1006410872.0,22280949502.0,20986188696.41,21467792503.75,21682288738.75,21774212322.0,21864890253.5,22079956139.5,22161299319.079998,0.8659178291213875,107532.78538035467,0.006362143293253277,0.004154910317820651,39.99959182739258,38.310001373291016
3,MEMORY_ACTIVITY.STALLS_L2_MISS,3510,21614216755.43305,658531694.7687825,0.030467525250631667,987390182.0,22139661882.0,20840146800.67,21335970663.1,21554563451.75,21649970523.5,21733943107.25,21935223598.9,22010134071.78,0.8694583545876843,110272.91807983062,0.00650235288232092,0.004275730408629599,39.999725341796875,38.31999969482422
