rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,3518,0.4737180209816036,0.03967923066766883,0.08376128606095341,0.3642596945941017,1.899593121460109,0.44833299491681194,0.4504343821790874,0.45759433697409374,0.46865072826298626,0.4856724728446872,0.5052338262344944,0.527157702619783,0.7374216079260678,-1.1596733107301906e-05,0.023141861555293297,0.015899401930203592
1,L1_miss_rate,3518,0.026306385416795672,0.0013151998592216016,0.04999546073638434,0.007958639558514419,0.03994711578152162,0.023453086632436594,0.023811178407616377,0.025500280862225375,0.026989063974206955,0.027200867051783106,0.0273471928592778,0.02742886764323932,0.34674373432648786,1.9998286276244803e-07,0.00967599493080481,0.0034162436195500747
1,L2_miss_rate,3518,0.7139416642688837,0.01851762842785717,0.025937172957709732,0.18439447060357406,0.7957152477133547,0.6799032118056714,0.6911953908593493,0.7063056716849089,0.7162586760504772,0.7243809726165893,0.7296029577523249,0.7315479373759048,0.7793995814350977,8.98350800755979e-06,0.01232932973245673,0.010094780968837943
1,MemBound_frac,0,,,,,,,,,,,,,,,,
1,StallL1D_per_cyc,3518,0.7565490609122293,0.017959186977312684,0.02373829789129328,0.16796961383486983,0.793856746933356,0.7294329065003083,0.7465461635131444,0.7538079191396317,0.7579181365420746,0.7619341114246414,0.7651525926344096,0.7663128430540271,0.9427718563231614,5.51801028052171e-06,0.006650817569974466,0.004341454413592494
1,StallL2_per_cyc,3518,0.7519799551219334,0.01823427005922416,0.02424834589675662,0.15432739938977677,0.794151724410352,0.7243082293845866,0.7417223310677338,0.7491365921674795,0.7532328699963879,0.7575839597476356,0.7608114300253033,0.7618541102590015,0.9418996353916942,5.643353651885477e-06,0.006824134915126986,0.0044814514411570016
2,IPC,3514,0.4738411142221937,0.021539496811398735,0.04545721374717692,0.3813047573747936,0.9649113313392057,0.45003773612301395,0.4518831142046418,0.4579934404327676,0.4693574137833231,0.4863538190725744,0.5059182225304789,0.524135380744522,0.6086757991884986,-1.0127775490227936e-05,0.022979237384591674,0.01592779042808898
2,L1_miss_rate,3514,0.026483314495682326,0.0014472107040181038,0.05464613216197119,0.00847759745202456,0.050700287196083174,0.0235900643742935,0.023996412388827704,0.02568891830455142,0.027159615302525343,0.027378733020468882,0.02751316420399888,0.027584697699033968,0.2618020668616734,2.1115962680264399e-07,0.01054001603509684,0.0033832947888731307
2,L2_miss_rate,3514,0.7172309463363269,0.01343733595898035,0.018735019769600486,0.5197877943694215,0.8004954996751628,0.681351776164603,0.6947983702056256,0.7093923336369475,0.7195711755348391,0.7272838162264755,0.7325449875381493,0.7348257064833104,0.6307086185095918,8.364179242366922e-06,0.012274841360407431,0.009998338824256148
2,MemBound_frac,3508,3.7858949250360947,5.81492093735683,1.5359435622216564,0.0,13.577844920553469,0.0007102301281828254,0.0008202209142993567,0.0094927780366355,0.011541797768199682,12.536061812598476,12.928784126762482,13.066142479182957,0.9982597768552602,-0.00451477588086659,1.5152448771540554,1.2942717227006544
2,StallL1D_per_cyc,3514,0.7559266420356603,0.01322625014906023,0.017496737664177062,0.35584388776484543,0.8120582675212842,0.7308392141447699,0.7455461072738944,0.75310514088556,0.7571709443727306,0.7613692315982632,0.7638463400861287,0.7648664030590937,0.8133515113143309,4.710094602781009e-06,0.006491794020656289,0.0042370112175748155
2,StallL2_per_cyc,3514,0.7515356367691792,0.013317272106777443,0.01772008066580561,0.3523125797272944,0.8108935996731081,0.7251930952264908,0.740847387569096,0.7486928593281159,0.7526446013367142,0.757159594720937,0.7596186195585575,0.7606850071357438,0.8150563067920816,4.810642751493714e-06,0.006681092218379126,0.004346920088803644
3,IPC,3510,0.47380779453399713,0.024539612688031044,0.0517923364096752,0.326299523486023,1.182879436371807,0.4503991219309235,0.4521662116465823,0.45804671752955384,0.4690303211146494,0.48710662531902515,0.505470209566639,0.5237826234921945,0.5528023139196387,-9.603296560534425e-06,0.022196072171616718,0.015639616084497366
3,L1_miss_rate,3510,0.026306736979444897,0.001397195998322879,0.05311171809010733,0.009833393633672648,0.052232653750210654,0.02342096490553572,0.02382574936417507,0.025521267270487844,0.02697033835909722,0.02717071817964022,0.02730418479369734,0.02738330668373148,0.2336887867932583,1.8868155635236515e-07,0.009366783984825086,0.0032175860159784275
3,L2_miss_rate,3510,0.7159964205375715,0.012909952775363491,0.018030750441001747,0.5009830979130178,0.7981296346795886,0.6827559668934656,0.6938029682554474,0.7078192086267703,0.7179449849377941,0.7259382654511997,0.731176276025076,0.7333466873511493,0.624602924921221,8.185968612536179e-06,0.011961413548687745,0.009809790393832401
3,MemBound_frac,22,0.181823159984373,0.39478182595322586,2.1712405943618833,0.0,1.0000547598281029,0.0,0.0,0.0,0.0,0.0,1.0000520218366977,1.0000547598281029,0.8416159228654252,-0.04060099527898173,,
3,StallL1D_per_cyc,3510,0.7558862144891603,0.010475094258343136,0.013858030557446227,0.44680825908909155,0.8104633873224992,0.7309258911033043,0.7455616578432491,0.7529783712337438,0.7569695306756881,0.7609134573248192,0.7636530216612673,0.7647336892359212,0.7748725481366356,4.44960451101415e-06,0.006134285994009676,0.004064915487437324
3,StallL2_per_cyc,3510,0.7513884085742836,0.01062728773781523,0.014143534311342252,0.4423662414846137,0.8088904036276692,0.7257980626442053,0.7407641350670074,0.7483898300835972,0.7523797813233377,0.7565659220989926,0.759348212229887,0.7604136163244922,0.7758226099681403,4.539671064445977e-06,0.006276396490436862,0.004186184910043793
