rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,34653,23003683606.33114,7731844610.057767,0.3361133261252901,1196981380.0,38645054845.0,11009319417.0,11351560791.0,15290767135.0,25199389277.0,29330729458.0,33950944702.0,34720644709.600006,0.7830697958115712,53325.24282593511,0.049707923026333395,0.039733193184758674,50.00056838989258,49.7400016784668
1,cycles,34653,56955173864.0305,3499184260.95462,0.06143751346116944,3374506493.0,62378946008.0,53340300292.56,53738890091.2,53859056391.0,57241746867.0,60043808125.0,60206461549.0,60372087166.04,0.801951107762963,-1768.19635313653,0.01893885193789399,0.009026481485581354,58.33460235595703,58.06999969482422
1,L2_RQSTS.MISS,34653,620447764.9475659,326569835.72017753,0.5263454140217202,46621046.0,1619158466.0,282578539.84,308043261.0,327505534.0,563998414.0,822181438.0,1365619828.0,1568596558.4400005,0.5088065238004675,6099.166357215429,0.12227744938354748,0.1146850098025676,58.332763671875,58.04999923706055
1,L2_RQSTS.REFERENCES,34653,872924103.7878971,433063706.1759987,0.4961069402217176,89736658.0,2100582503.0,407098222.16,438033253.0,460159698.0,812869491.0,1179775761.0,1810297297.6000004,2038707655.0400004,0.5633397180159353,4878.535823127518,0.12122170430216557,0.1100651332196182,58.33374786376953,58.060001373291016
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,34653,429647897.1573312,179542409.9221827,0.41788266883204767,2356721.0,1211650202.0,254077415.96,278567362.2,291901569.0,347390538.0,519881991.0,806992324.2000002,1084950117.8800004,0.6405345305168528,-2130.1809712551244,0.20621795770948695,0.17542093876637485,49.99995803833008,49.7400016784668
1,MEM_LOAD_RETIRED.L1_HIT,34653,7722388917.514415,2826448388.069016,0.3660069983860328,335575360.0,12615624207.0,2525781376.8,2616548470.2,5791587586.0,8726923570.0,9830974936.0,11353137360.0,11624376735.960001,0.7693209635297353,20926.619818430067,0.050857333589332,0.04198138127725846,49.999839782714844,49.7400016784668
1,MEM_LOAD_RETIRED.L2_HIT,34653,37249404.25339797,58647165.925297,1.5744457421744424,927283.0,506239850.0,1045940.6,2288623.8000000007,19277327.0,21896501.0,35812735.0,79241504.60000004,426681068.64000016,0.9017187514551888,-1503.142905499326,1.314004204655638,1.1636664692610204,33.33306884765625,32.83000183105469
1,MEM_LOAD_RETIRED.L1_MISS,34653,171908488.68199003,83172319.0587265,0.48381740597222783,1506238.0,673654835.0,109786034.72,124611656.0,136128797.0,140478467.0,161058017.0,343308573.6,601050303.0400014,0.634017364749452,-1446.538059464871,0.3233314079995043,0.28027776881203537,33.33393859863281,31.6299991607666
1,MEM_LOAD_RETIRED.L2_MISS,34653,134318024.7574236,40663938.64219105,0.3027437212215526,215064.0,346937279.0,96281915.44,98744261.2,116363828.0,121284059.0,132826575.0,239612966.0,277085731.20000005,0.14305042335380666,45.599272387334196,0.067326746665325,0.06137238180883788,33.33198928833008,31.360000610351562
1,TOPDOWN.SLOTS_P,34653,170482076704.57355,10221026894.636417,0.05995367426423552,20222188707.0,186227311468.0,159765341589.28,160908938733.4,161274211717.0,171111086649.0,179761834010.0,180290865851.8,180788879928.56,0.7960456451436402,4519.2268089676345,0.018225365988982146,0.009284388913761123,41.66596221923828,39.959999084472656
1,TOPDOWN.MEMORY_BOUND_SLOTS,34653,106097739952.59036,10468449539.318914,0.09866797863928796,4262364799.0,124762980318.0,91028200957.6,94050481394.4,98212894707.0,100426671604.0,116861864777.0,121187513611.4,123225267723.64,0.7338102983662694,77822.17087494807,0.021886060369943366,0.01569016969116906,41.66596221923828,39.959999084472656
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,34653,45066239130.40383,2426170223.834401,0.053835648828250926,28944004.0,48494580856.0,41771828938.92,42150414210.6,43712669682.0,45331510059.0,46862492418.0,47276441060.6,47398038800.04,0.8307214154830901,711.0005405930456,0.021425363289145613,0.013173976381200879,41.66757583618164,40.52000045776367
1,MEMORY_ACTIVITY.STALLS_L2_MISS,34653,44723120053.99117,2475399177.5986023,0.05534942943627864,24821736.0,48186162492.0,41183044372.32,41628305455.2,43304911427.0,45070923791.0,46562847070.0,46970243573.6,47096845073.12,0.8174792891294017,3294.78042657052,0.022300644788247694,0.014308573463455768,41.66720962524414,41.45000076293945
2,instructions,31965,24950327614.932896,9401140850.870356,0.3767942848671745,366148986.0,51212866218.0,11166873552.6,11699492965.6,15384963572.0,25816925508.0,35007157920.0,35728779366.6,35884262252.12,0.7597320939853799,20340.79351199711,0.04627275013861204,0.03669345288959752,50.00054931640625,49.7400016784668
2,cycles,31965,57033554677.46288,3512480286.9714828,0.06158620669595855,3375405310.0,60843522915.0,53379293207.44,53748389864.6,53920231096.0,57306607396.0,60059998959.0,60175340886.0,60253753238.68,0.7855295595934225,-7079.505225602923,0.015728174408355285,0.008100831093784091,58.33449935913086,58.06999969482422
2,L2_RQSTS.MISS,31965,807751999.3587987,268499310.1509687,0.3324031514178931,47975262.0,1621676239.0,304856260.24,364734521.6,637016719.0,821448893.0,852015091.0,1415175107.3999999,1580199017.88,0.45447724819272023,5790.996491929221,0.12056415256270563,0.1164599782363649,58.332603454589844,58.060001373291016
2,L2_RQSTS.REFERENCES,31965,1110382029.3380573,339702064.1511667,0.3059326026319757,94500214.0,2104431402.0,445820963.44,590846058.8,903189760.0,1090664457.0,1225891633.0,1864042624.0,2058230981.28,0.4755801481895248,3724.4706011702046,0.09279521671209857,0.08657868558163419,58.33346939086914,58.04999923706055
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,31965,456979926.8632567,186497045.59286863,0.4081077409088794,2590425.0,1284106648.0,279890176.4,299718061.2,313132377.0,389960254.0,547275520.0,837221319.5999999,1153309151.3200004,0.6327425801184122,-3220.941991060879,0.20720723691045848,0.17818771870209024,49.999691009521484,49.7400016784668
2,MEM_LOAD_RETIRED.L1_HIT,31965,8382042412.533928,3384043102.2219095,0.4037253613942164,52999448.0,19547464510.0,2564444019.36,2696491069.4,5612244128.0,9049487378.0,11740061102.0,12000701904.4,12053390726.36,0.7645311726934977,10905.420734528585,0.05084952147342068,0.04225325410566231,49.999717712402344,49.72999954223633
2,MEM_LOAD_RETIRED.L2_HIT,31965,48671567.456999846,63422105.071954116,1.3030627198925946,878621.0,550079189.0,1076810.6,2482373.4,28176489.0,41894519.0,45161995.0,84248757.39999999,463943267.5600003,0.899509527918711,-1917.3844063171466,1.0755604710671693,0.9465253595181913,33.33314895629883,33.150001525878906
2,MEM_LOAD_RETIRED.L1_MISS,31965,187443537.5542312,88110922.6933393,0.47006647357926135,1523306.0,710213668.0,115349282.88,130593095.8,143730868.0,163922549.0,170117425.0,356273101.6,644819482.8000003,0.6487301298797488,-2051.4738384528546,0.3170140694207652,0.27691170384939773,33.33413314819336,33.15999984741211
2,MEM_LOAD_RETIRED.L2_MISS,31965,138406799.3032692,42478380.77753512,0.30690963877041094,239006.0,339107418.0,97433876.48,100918211.0,119230056.0,124243989.0,138645373.0,247604049.2,283414430.32000005,0.1191347226281665,-142.8653619960906,0.06646546115312063,0.061321181572264225,33.33225631713867,33.06999969482422
2,TOPDOWN.SLOTS_P,31965,170792260042.99887,10300343756.388918,0.06030919523985274,20200767482.0,182219376125.0,159898362284.52,160931101568.0,161442216332.0,171535668192.0,179880224654.0,180227043605.2,180469116676.88,0.7783291755440028,-19909.102801373832,0.015096680696137834,0.008225079139315392,41.6662712097168,41.45000076293945
2,TOPDOWN.MEMORY_BOUND_SLOTS,31965,104100390020.81111,11779060731.54317,0.11315097598758635,9975705194.0,123623188151.0,91144993549.68,91684532769.8,92425032877.0,101063253424.0,116029916027.0,120495548768.4,122473754363.28,0.7123062015421212,94346.61259027591,0.01408665604767414,0.007834751195710076,41.6662712097168,41.45000076293945
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,31965,44158439088.167435,2040435434.3323286,0.04620714582456964,31754633.0,48036316858.0,41699095263.92,41856999433.0,43625803460.0,44540442202.0,44921019540.0,45799144389.2,46610777927.16,0.795829750569383,15874.582712263953,0.017366761883563352,0.00673181922872797,41.66767501831055,41.45000076293945
2,MEMORY_ACTIVITY.STALLS_L2_MISS,31965,43781151130.45431,2083254228.5447357,0.04758335892853254,28149414.0,47901541547.0,41120913665.48,41292837439.6,43202911608.0,44173198879.0,44614155567.0,45473038707.2,46273848682.2,0.7655611207004611,20514.404382497007,0.017882138649376645,0.007439088943619801,41.66719436645508,41.45000076293945
3,instructions,33520,23771742032.13923,8311822788.4586115,0.34965139606601336,426880591.0,43599217459.0,10990904418.97,11525705346.75,15386251123.0,25760833933.0,31323032017.5,34148289824.3,34584504120.46,0.7743438221703791,23300.274972166204,0.0530871370520999,0.03257385924361591,50.000572204589844,49.529998779296875
3,cycles,33520,57081905264.08783,3824883141.752814,0.06700692844881577,3375349908.0,62180048124.0,53337561308.93,53748052662.85,53893975731.5,57665890823.5,60118892679.25,60250461265.05,60392473172.11,0.8252005347038524,13774.999310400637,0.03150601069214661,0.008681789704677905,58.334529876708984,57.689998626708984
3,L2_RQSTS.MISS,33520,664783857.1711515,310161487.69402003,0.4665598966464789,39431903.0,1619327346.0,297502315.18,322624963.45,413955048.0,615320177.5,831697589.25,1377868979.6499999,1578167055.9599977,0.47856032986426417,4436.614743608343,0.1083224046927933,0.09705198221822516,58.33265686035156,57.61000061035156
3,L2_RQSTS.REFERENCES,33520,927915129.4603521,408268691.1493882,0.43998494925589277,79372195.0,2238637608.0,432433084.83,454989593.75,595947466.75,846200628.0,1188656090.5,1823453927.7499998,2052923408.5499997,0.5286993734395374,2424.020320294403,0.1039560304453917,0.0867513504797763,58.33353042602539,57.59000015258789
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,33520,440402815.5140811,183232872.83008605,0.4160574509865446,2631487.0,1244023196.0,270583786.95,287322275.4,302199447.5,363234860.0,532025289.25,818388599.55,1127138037.1699994,0.6398673068271256,-2709.5483689130574,0.2102390657793508,0.18233328554780237,49.999759674072266,49.650001525878906
3,MEM_LOAD_RETIRED.L1_HIT,33520,7978205178.70355,3015382300.4233685,0.37795246335258637,61688777.0,17503434970.0,2521966718.68,2658556264.5,5746985821.0,8940480473.5,10493013778.75,11428576758.65,11577573087.779999,0.7672134258095812,11116.587619880662,0.05557603865574219,0.036037659141335034,49.99977493286133,49.72999954223633
3,MEM_LOAD_RETIRED.L2_HIT,33520,39959021.729743436,60781377.56417606,1.5210927328316832,896475.0,523446389.0,1078219.23,2299026.5500000003,20495841.25,27813149.5,36482056.25,80127296.5,444816125.88999945,0.901229959043123,-1721.1956381545037,1.2679338031420746,1.1423558175169475,33.33311080932617,32.79999923706055
3,MEM_LOAD_RETIRED.L1_MISS,33520,177539049.5914081,85634327.2972159,0.48234080048471834,1529147.0,691016978.0,113712779.21,126728993.0,139298762.5,146449863.5,162624407.75,347222332.0,623891241.009999,0.6418900012270252,-1781.7558003715142,0.3256867862813693,0.28824488135743664,33.33409118652344,32.869998931884766
3,MEM_LOAD_RETIRED.L2_MISS,33520,137183819.16593078,41390821.62368381,0.3017179567921164,314569.0,331910337.0,96355231.01,100085281.55,118720599.75,125136152.5,135502080.75,243598473.95,281050105.18999994,0.1357080241510873,-70.40321753716469,0.07033732791199351,0.05975569607932654,33.332244873046875,33.02000045776367
3,TOPDOWN.SLOTS_P,33520,170929191785.85135,11144083487.839046,0.06519707588508879,20181052781.0,186078321081.0,159757671990.17,160937100284.3,161364256817.25,172611721160.0,180039039574.75,180431422430.7,180857681362.25,0.8179204817958325,41139.14801112091,0.0296996006712856,0.008867251112709935,41.66624069213867,41.310001373291016
3,TOPDOWN.MEMORY_BOUND_SLOTS,33520,105663848089.96426,10770251655.107365,0.10192939070264942,10047072377.0,126471416567.0,93573095314.08,94076469211.0,96934473709.0,101300348308.0,116363969414.0,120850962382.95,122796986295.47,0.7393070624427708,129518.12729488211,0.02905765619158417,0.011192478939036419,41.66624069213867,41.310001373291016
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,33520,44829979659.7381,2575305998.841967,0.057446066636404364,49151800.0,48571081193.0,41696322412.42,41935765809.8,43769840741.25,45269743454.0,46101414077.0,47174313324.95,47382975801.68,0.8560126194862074,32930.4330257114,0.03418263232378769,0.010798553162847372,41.66769027709961,41.45000076293945
3,MEMORY_ACTIVITY.STALLS_L2_MISS,33520,44478229029.166405,2613995977.8282957,0.0587702351214159,44208952.0,48250985443.0,41115796909.74,41403266050.4,43373953039.25,44976656939.0,45784845308.25,46878328488.7,47095511973.56,0.8411269293638294,37009.39734141106,0.03465902741324428,0.012005198030344742,41.667205810546875,41.439998626708984
