rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,34653,0.3987017099481376,0.11815527529386431,0.29635005906855466,0.19627429770018423,1.9195469074360778,0.20510876070984366,0.21135827303560045,0.2824104865542475,0.442889728445654,0.4886347023614593,0.5645904645566823,0.577659507535993,0.7822363623375844,7.787609390599913e-07,0.038436767623500706,0.031950689051191146
1,L1_miss_rate,34653,0.02585719042829007,0.014981898582767187,0.5794093764485586,0.0022890537527293147,0.09915397991662407,0.01339341060857685,0.013725864575369827,0.014033397523258481,0.016622837637042517,0.0450302653088239,0.04744180872619026,0.06748868560818966,0.7486629145565615,-1.3644934075480638e-07,0.23414784790184218,0.2094541381292083
1,L2_miss_rate,34653,0.709372237008787,0.06488092165283842,0.09146244844092304,0.1896337188575814,0.8260727424277443,0.3142343203246988,0.6647412458005336,0.7084287961486647,0.7138612306854593,0.731689711603714,0.7646507780924391,0.7706072523046084,0.8584493119444939,2.5662443587394084e-06,0.07386988753912653,0.06460199013632636
1,MemBound_frac,34653,0.6265205433214133,0.08687812279522188,0.13866763623527706,0.18047014068552403,0.8504106118251612,0.5207001517268743,0.5256176833301432,0.5501822108073146,0.5891248756769383,0.7230049913982963,0.7513753159464532,0.7653609895136748,0.7168514428244653,5.823257907660321e-07,0.018422093497247088,0.014521043850501644
1,StallL1D_per_cyc,34653,0.7920238258622823,0.026632451331674755,0.033625820918556086,0.007260797492918817,0.8694551259059241,0.7455907335407439,0.7518273927176795,0.7809969929315035,0.7877617380854345,0.8047490499205735,0.8415568508304027,0.8461210592408513,0.4127637032975647,1.0108802706049129e-07,0.011056480358972774,0.009333337531926228
1,StallL2_per_cyc,34653,0.7859812054239302,0.02794469656337644,0.035553899216081215,0.006226698922467422,0.8670211975359425,0.7362896587246196,0.7451297403435154,0.7742249670583016,0.7822325503445697,0.7990578958512711,0.8383093380608182,0.8433109992258793,0.38857933003087947,1.4646006051296372e-07,0.012653334394692578,0.010631766611513115
2,IPC,31965,0.4305727676896196,0.14481056837739295,0.3363207783771879,0.10839341789944884,1.2418411724290297,0.20790258982359333,0.2175067659272902,0.2838720684050856,0.45148392158087614,0.5827130478738136,0.5947567047376069,0.5972524013676331,0.7604457617414375,3.050849461479646e-07,0.037587635988845174,0.031296174913916334
2,L1_miss_rate,31965,0.02673479796893141,0.016460429549366388,0.6156930592292152,0.0022654679322388523,0.24824484850055184,0.013143711417486187,0.013643027511963703,0.013964260315580727,0.01798883961625452,0.04613386244777972,0.0481559893470633,0.06915734684979549,0.7566885754754072,-2.1107918866923957e-07,0.24911735863928455,0.21333490186048756
2,L2_miss_rate,31965,0.7261267134602652,0.07170765562598856,0.09875363940857482,0.25957916784690244,0.8270112043480816,0.3192386058177521,0.6628331916289498,0.7124312899791783,0.7488277246029594,0.7623049143206574,0.7673696676768189,0.7695398565127366,0.8834673405892678,2.7861730487323194e-06,0.07964331338977838,0.07173308430804105
2,MemBound_frac,31965,0.6144334973899335,0.09625259527566578,0.15665258434727183,0.40823513165460235,0.9107579938199734,0.5068364580102312,0.5097592956054896,0.5136328654909174,0.592522889566416,0.7163323619203779,0.747008653447842,0.7606366443553323,0.6969147457361587,6.739001634473991e-07,0.017813704089838317,0.01317237498794451
