rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,7768,26092280771.80278,7185699955.097411,0.2753956243971896,1543061822.0,37872114292.0,14507413725.28,15040521576.3,19638899561.25,26443334998.5,32513063188.75,36564555896.45,36824536467.8,-0.7276201730933805,59662.56441677562,0.03464856289570511,0.027210658153633226,50.000762939453125,49.7400016784668
1,cycles,7768,57561726064.17752,3046384928.847907,0.05292379393646725,3371507473.0,62575750117.0,53746991265.37,53945826830.75,55754864077.0,57712276503.0,59747559397.25,60987399597.3,61567676108.13,0.04283127661866408,-259593.13852881038,0.011836389511997732,0.010121443017438175,58.3346061706543,58.06999969482422
1,L2_RQSTS.MISS,7768,827735116.9563594,171818876.80615166,0.2075771261680208,49099553.0,1451458009.0,341333479.12,511842489.15,732360623.0,800455103.5,995670810.5,1044224722.3,1118347338.98,-0.09488115392393412,20720.076107938716,0.1111387833463131,0.08263156788914161,58.333526611328125,58.11000061035156
1,L2_RQSTS.REFERENCES,7768,1142979038.3341916,249274355.59057546,0.21809179978827486,147833401.0,2650303193.0,509975366.12,805638391.95,983164478.0,1082216635.5,1342155637.25,1415286679.8,1932271842.9499989,0.019061616290151018,-574.1546566245858,0.13199204246961058,0.08534872300633294,58.33365249633789,58.060001373291016
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,7768,482764959.5758239,168794216.8875942,0.349640572579881,63779536.0,1178912858.0,306105129.8,313465142.4,350361025.5,459772886.5,560756732.0,827993750.7499998,1154569030.54,0.3375854983904258,-28933.0739114404,0.26873410455833774,0.18549047756499407,49.99988555908203,49.709999084472656
1,MEM_LOAD_RETIRED.L1_HIT,7768,8748356611.33033,2533688619.558762,0.28961880866599393,438633940.0,12435442154.0,4653499174.48,4869709182.8,6384224768.5,8845955123.5,11157067218.25,12282787599.0,12382544244.6,-0.728711531051814,58683.985084895314,0.039031461876430876,0.03549131380472294,49.9997673034668,49.7400016784668
1,MEM_LOAD_RETIRED.L2_HIT,7768,56015999.03887744,63542772.75206815,1.1343682848174645,7438777.0,429968388.0,22228457.23,23505946.3,28902542.0,41843976.5,52732488.0,181863371.54999974,389315385.79999995,0.7196181228868191,-12030.44332117452,0.9999147975640382,0.6983618050832,33.332725524902344,31.31999969482422
1,MEM_LOAD_RETIRED.L1_MISS,7768,204161017.96266735,87900797.52783608,0.4305464304841462,27068424.0,631531334.0,137938796.14,143634024.8,159673014.0,175334200.0,215314984.5,409536094.4999997,618684538.14,0.6308672148781165,-16456.364594136874,0.3657684586712399,0.2563931798993776,33.33338928222656,31.139999389648438
1,MEM_LOAD_RETIRED.L2_MISS,7768,147830113.22039136,29913907.845764834,0.20235327697522573,4974559.0,329853819.0,111186021.21,118644376.45,129296995.25,136602865.0,161207179.25,209515393.3999999,263562231.57999998,0.3285443742860079,-4461.573505346855,0.14425848456987844,0.11451234233895383,33.33246612548828,31.889999389648438
1,TOPDOWN.SLOTS_P,7768,172412666609.54416,8875077123.939596,0.05147578364435727,20148089671.0,187293906098.0,160933078992.59,161542403939.95,166943700573.0,172872910243.5,178952070649.75,182654497056.15,184396936580.57,-0.008626482454269122,-770429.1736287039,0.011759175840576907,0.010064536476769467,41.66630554199219,40.58000183105469
