rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,7768,0.449833261776034,0.11056266058842296,0.24578587219606413,0.26486240122694565,1.9310481402232182,0.27006907043610817,0.2787617026629959,0.3525216115510631,0.4552604036406268,0.5478331196754505,0.6058443047246946,0.6127367754354328,-0.6909427929424327,2.46054578633505e-06,0.0382877761191525,0.03318554261940486
1,L1_miss_rate,7768,0.0246198319443721,0.011047533651775325,0.4487249822312741,0.008806635530923137,0.0644534887881804,0.013601673826983157,0.013771605463270291,0.015186670111039254,0.021368574272349134,0.03176700110247356,0.04796852684183251,0.05928845202005142,0.1795123562569456,-1.6831443608124137e-06,0.316300876145115,0.2366805194274641
1,L2_miss_rate,7768,0.7277043858893455,0.06921666081127427,0.09511645408964092,0.1879729730941062,0.7881200385961248,0.36585040410184166,0.5847780182268277,0.7291964042492775,0.7473721884626048,0.7620736336594249,0.7666792004621229,0.7695364725077227,0.7276175644787473,1.6072697570815694e-05,0.08235017940591298,0.055578197903658644
1,MemBound_frac,7768,0.6055000471920728,0.0685562739016471,0.11322257400237679,0.15010903063389422,0.806855069476526,0.49643458866993284,0.5120286945513322,0.5447897863766418,0.6000531938189089,0.6634792083744949,0.7185346086126069,0.7273038282011923,-0.6612318273747292,4.07005843904571e-06,0.02179302555819625,0.01319879972079622
1,StallL1D_per_cyc,7768,0.764136864524124,0.02433411360796965,0.031845229222286026,0.1775231405320703,0.8322192999346525,0.7062129733750497,0.7320329340420237,0.7487443533901439,0.7673563836239798,0.7787786590010666,0.7979017408703498,0.8025049052142079,-0.13085298701390607,2.031001854425136e-06,0.011078829896059905,0.005063394055925525
1,StallL2_per_cyc,7768,0.7572734180925987,0.025170393188272733,0.0332381839727998,0.15695778462883675,0.8295934679859925,0.689025196542621,0.7251344211516687,0.7418953014211674,0.7611057489674816,0.7721356390343066,0.7913071709805084,0.7961457051820823,-0.06930706582358508,2.4536368704890483e-06,0.013197005540479754,0.006188343544058037
2,IPC,7826,0.4482531908558032,0.1057471201709537,0.23590935285716924,0.26596219240691404,0.7322821872062217,0.2735831294410977,0.28129146251077525,0.3525231487632328,0.4539569036518988,0.5437693510919708,0.5993579512746416,0.6051946016907938,-0.7083914560552258,1.8669149240925483e-06,0.04132715316212067,0.034785022979494776
2,L1_miss_rate,7826,0.025685895774227262,0.012034262742137078,0.4685163736517232,0.007028886376327611,0.22794335487018613,0.014213791533206972,0.014402287194674394,0.01576258303748842,0.022192629673028208,0.033075141921336426,0.050498319823408376,0.06023880220751895,0.2507587034443471,-1.8941798028701498e-06,0.3164137544215499,0.24818280309209725
2,L2_miss_rate,7826,0.7316724547838812,0.07276091476506581,0.0994446548989707,0.27959706714158045,0.7815120157129599,0.3602373301694117,0.578586617425643,0.7305749081947962,0.7504009192860688,0.7717807538469809,0.7758392031138144,0.7777731953749116,0.7054379159934785,1.7075171274400826e-05,0.08632423746431059,0.05992722643635386
2,MemBound_frac,7826,0.5964828620620396,0.0719482904109577,0.12062088449990442,0.3930145470684444,0.8040022079775747,0.4845260966439,0.49734281200981867,0.534051974363424,0.5891750997856788,0.6583598305057389,0.7159777735315022,0.7247848438529122,-0.6748592072731694,3.850180211683581e-06,0.02151146378800313,0.012644937130435822
2,StallL1D_per_cyc,7826,0.7652749742320026,0.022560333298884325,0.029480035357911598,0.41629746386621164,0.8306460765150268,0.6967378945606565,0.7352633003266349,0.7511901039815218,0.7686484527021131,0.7791001306337808,0.7974839211439337,0.8021089670045835,-0.15441806907197433,2.425918030037707e-06,0.013037016683999873,0.006211633311613798
