rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,instructions,7768,52183968451.524284,14371639058.0964,0.2754033371656426,3076892900.741992,75638335376.13318,29023997929.451866,30080188891.3138,39273007316.06745,52898424395.98527,65023883961.69549,73144139188.99374,73655811982.33617,-0.7276039324479959
1,cycles,7768,98675426977.60036,5223649470.25645,0.05293769310410215,5759765783.381084,107278845723.28589,92124640841.89088,92482361126.27751,95576221402.66467,98930347275.69118,102403340139.16463,104534244515.9298,105544381743.26208,0.04264367898566942
1,L2_RQSTS.MISS,7768,1418974565.945408,294541702.9391521,0.2075736309923993,81263741.39441405,2487503150.7643075,585480561.5435519,876840484.653677,1255729890.5667355,1372030702.0905976,1706779512.2055717,1790336077.4153855,1916663200.9654815,-0.0948497059721877
1,L2_RQSTS.REFERENCES,7768,1959386744.5000947,427321939.61036676,0.2180896348359195,252534001.89419535,4545974568.594843,873849232.8287283,1380998727.7819083,1685730308.9463325,1855166311.907847,2300245688.279401,2426005687.608393,3316452842.934821,0.019110663123571462
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,7768,965532334.2302643,337589306.1161717,0.3496406015084959,127431649.58656357,2358297313.164015,612322821.7549875,626974685.8784527,700952136.1781783,919495710.9926763,1121479109.6709437,1655871706.7484868,2309859739.1576285,0.3376207488053136
1,MEM_LOAD_RETIRED.L1_HIT,7768,17496853306.781563,5067583153.596213,0.28962825856418883,878146014.7089274,24870884308.0,9308950397.830164,9737225390.772848,12766872788.084179,17694890926.127098,22318206942.641537,24569944979.87708,24768636152.245,-0.7287215423263435
1,MEM_LOAD_RETIRED.L2_HIT,7768,168050953.67604372,190630243.7380759,1.1343597853396232,22305178.55430801,1289647191.7610095,66725759.954949275,70521856.23860815,86696058.68060178,125564516.79920542,158125946.72567427,545396925.8184319,1167992311.227242,0.7196006389437882
1,MEM_LOAD_RETIRED.L1_MISS,7768,612478417.2904137,263693951.37861872,0.4305359077715634,81629744.12380798,1893647190.5946808,413569149.5425613,430925645.0832836,479027703.26049435,525856142.4320087,645898633.7506462,1229490060.88367,1855841602.901522,0.6308538214028551
1,MEM_LOAD_RETIRED.L2_MISS,7768,443499972.07049567,89743484.20659007,0.2023528519914429,14938615.423094347,990551996.2432793,333555853.98806775,355937185.26197183,387869010.1818307,409665213.5539614,483712603.51089126,628882311.8472791,791028026.9508774,0.32850450062348097
1,TOPDOWN.SLOTS_P,7768,413792688982.10223,21293158810.22559,0.051458518666932226,48064362469.38229,449469443261.5262,386153542809.986,387716992526.7299,400759275875.08765,414875102356.2372,429393638466.90857,438389837246.6162,442655425508.961,-0.00818844533641458
1,TOPDOWN.MEMORY_BOUND_SLOTS,7768,249462278119.0733,20497899072.752014,0.08216833112927782,8514726343.376574,283568322687.42114,215057373283.8528,221336842196.6015,233365778273.00812,249478409671.4944,265960418003.08344,278838974577.22705,281322803644.5083,-0.4211779420687717
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,7768,105478490066.50113,4539894090.128431,0.04304094690079617,1770550847.6497052,114841065869.20627,101558898945.65053,102878529355.44473,103796900600.52419,105493663595.98653,106769605289.4029,109788037743.15158,111858771886.94202,0.6995134571522059
1,MEMORY_ACTIVITY.STALLS_L2_MISS,7768,104527596632.51271,4531261887.766377,0.0433499098204364,1626147373.9232242,113707268468.22923,99329036087.43636,101871464054.65211,102853725315.21004,104597087573.64206,105845003278.55798,108761056859.54427,110887223625.62798,0.7013516835076719
2,instructions,7826,51986886048.088936,13990566174.093754,0.26911721854531145,1929091824.0,88311305446.61583,29385376542.33759,30404981692.215813,39333702559.67933,52948602428.60545,64379970574.41067,72171234214.09192,72709134914.10059,-0.7082815687366648
2,cycles,7826,98615056354.0012,5124662944.372488,0.051966333882894546,5764842679.768463,106542355412.856,92151653812.24046,92494189593.1485,95601191650.19577,98857181302.83856,102379094056.68285,104024816538.608,105310938859.33423,0.05946084171450901
2,L2_RQSTS.MISS,7826,1392603949.7105262,296258224.5065918,0.21273688371210892,167004540.12570456,2549405842.4875097,583889501.3274503,836380181.1722171,1234867881.9329329,1347579972.7015214,1669611488.6258974,1766447111.9234638,1897879747.8247187,-0.06876902026282529
2,L2_RQSTS.REFERENCES,7826,1917056494.7600791,445068912.1908765,0.23216264800092767,246449299.8884304,4669635881.838277,855962376.9768733,1302520946.1773093,1637440376.77444,1806327917.1582088,2254249711.7144513,2406994106.656384,3377879851.748057,0.06036107276553574
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,7826,993189275.5618075,350808333.07686645,0.3532139761360474,130137367.38383372,2385602169.0207295,629845891.6489145,643457885.5770466,717560786.9987518,943861466.2030835,1153233053.2060387,1771705634.5834382,2343904655.8413315,0.35871876462104574
2,MEM_LOAD_RETIRED.L1_HIT,7826,17394952306.421173,4916851854.172178,0.2826596915909434,279999814.30253696,28288383946.515724,9445206563.50407,9818252855.796976,12798630556.86927,17609376997.04403,22046456221.1423,24193759904.65724,24403279496.93905,-0.7117335371615777
2,MEM_LOAD_RETIRED.L2_HIT,7826,189530268.7883695,200764095.700236,1.0592719410133389,8710318.206064172,1338377339.945566,74414973.06933624,82405066.96694613,100205315.81224672,142729867.77335882,180871804.8505774,616574787.7911524,1242972674.1037354,0.7118476411822042
2,MEM_LOAD_RETIRED.L1_MISS,7826,637261160.2784991,276837338.9423575,0.4344174040378871,82146659.6654146,1922076718.7604606,425969150.809355,446440268.82545954,493184556.2487919,543560971.4698205,669000731.8542376,1325367779.923177,1891213481.1306155,0.6344090626101975
2,MEM_LOAD_RETIRED.L2_MISS,7826,447096586.74125534,94800105.3664798,0.21203495660176602,50986403.28767677,1223672536.782484,337773699.3998488,358352004.3230413,387796255.71649665,412387680.0586554,485292891.2771192,655967834.364639,800824531.5659845,0.37752838968782854
2,TOPDOWN.SLOTS_P,7826,413544843539.8787,20890646643.306293,0.05051603706259676,48123522482.85268,446601628749.02985,386164919216.5596,387696258183.0658,400889619647.3666,414609100745.38416,429273595640.6959,436154016747.9363,441632289565.897,0.0075454826068367675
2,TOPDOWN.MEMORY_BOUND_SLOTS,7826,245509630722.45435,22106408545.726654,0.09004293835917859,36832577718.34763,283439827815.81146,207869121658.20752,214764278232.53644,228285990377.38913,245075469695.04297,263704608954.29053,278036284411.3943,280508620083.4365,-0.46721364251705577
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,7826,105566500241.41199,4615615153.626162,0.043722346985748915,6207805589.960754,114310499144.44035,98873901993.89568,102741136193.98155,103749433741.9104,105789755670.96039,106842677116.05243,110413168989.75354,112314859887.02673,0.6928403124193042
2,MEMORY_ACTIVITY.STALLS_L2_MISS,7826,104669873362.46799,4641000518.442267,0.04433941084814969,6152726312.992507,113425556006.2789,96261907111.3144,101758690903.76012,102884192626.31018,104976252248.54834,106028120655.5817,109514659857.81071,111329768390.32486,0.6916990250321502
3,instructions,7761,52371207982.90838,14375096514.973417,0.27448472297344767,1943523190.188182,86875764498.128,29093271781.4699,30234482198.140347,39549867671.72862,53328937900.433395,65016795156.296936,73298849961.67285,73772469870.65887,-0.7247224967933882
3,cycles,7761,98644525635.15594,5257263864.010651,0.053295039234665983,5759204681.617808,107667713575.42194,92117295597.96274,92457476873.57635,95495670876.73636,98883624875.9947,102431432743.98315,104510015372.26506,105637482001.06639,0.053320724360592424
3,L2_RQSTS.MISS,7761,1449744857.3699102,289111353.96863693,0.199422231090466,158453280.53132954,2555207206.206269,596753210.1100024,894140397.8547527,1294190246.0479212,1436434928.7594178,1721605940.1847744,1800161954.2739923,1840441696.7701511,-0.010829533953406783
3,L2_RQSTS.REFERENCES,7761,1981699795.5180633,415511300.99019593,0.20967419077800906,250298730.2554675,4788269170.584868,890670157.9326041,1430189823.5805469,1720790300.9055827,1904118733.9829812,2308725083.588949,2422892972.568479,3130022364.973431,0.056874553670437124
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,7761,993654813.1877892,351218154.4105511,0.3534609300424884,141962410.29856262,2416117969.3152823,631277711.6370957,645039431.4124703,718406018.5436151,942748151.6299608,1152641161.4091904,1767844117.3570654,2360371498.3775067,0.36544827032158445
3,MEM_LOAD_RETIRED.L1_HIT,7761,17545463330.939487,5068261322.254988,0.28886449030489086,276836291.5363972,27859110766.22811,9368043334.207268,9779369896.184767,12809569817.762192,17694650930.750473,22321118521.093376,24626243262.102585,24795501612.53767,-0.7266587698175163
3,MEM_LOAD_RETIRED.L2_HIT,7761,190927364.8300312,199350469.4035343,1.0441168010725,7456009.576562593,1351115275.1487124,77140975.60849497,83136654.61202914,102560676.59990595,147030420.7361111,181265029.9782048,602852757.4411151,1222423018.6799486,0.7119806509976881
3,MEM_LOAD_RETIRED.L1_MISS,7761,635573720.868021,276176390.3893116,0.43453085192403756,73781192.91741964,1940533692.9341946,426627215.2575038,443802235.606773,493065935.7410446,545810016.3663753,668565664.0565388,1328356644.9428167,1888742312.4830596,0.6337592960817716
3,MEM_LOAD_RETIRED.L2_MISS,7761,444023506.21131456,95155560.88589962,0.2143029807088958,50150982.22818966,1186152664.7473385,338066104.2435445,356057398.7590621,383083721.29477566,410608305.0863212,482679591.0626818,650590307.4515679,800737074.0818701,0.3771268004934034
