rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,15969,13282626910.474607,3205997165.7293262,0.2413677043959651,656826651.0,23521566620.0,7807434162.8,8260900998.6,9826182601.0,14527542002.0,16377087375.0,16738298801.8,17029865627.48,0.28236042515985754,-13923.769213063222,0.02633767203408153,0.020842334069034848,55.55608367919922,55.11000061035156
1,cycles,15969,28767074510.75252,1824279319.0655704,0.06341553147448808,3384429296.0,31548804352.0,25278983356.68,26000507262.8,27103391617.0,29327994499.0,30288161902.0,30461909401.8,30730663774.04,0.39337295711137615,-61431.71939190386,0.01111471275198976,0.009574086058218878,66.66697692871094,66.30000305175781
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,15969,269908243.15843195,76190684.19468847,0.282283650558852,53078228.0,440642092.0,186728686.92,192198152.0,197781105.0,248851397.0,330845130.0,412642437.2,432664568.9199999,0.18057044549857582,-4793.672027622618,0.10795661022430911,0.10583036755880817,66.6671142578125,66.41999816894531
1,MEM_LOAD_RETIRED.L1_HIT,15969,4398346172.924541,1135618800.7366056,0.25819222864432056,97326747.0,6770616900.0,1920735758.2,2262417234.2,3455558046.0,4777276019.0,5416676391.0,5553169788.0,5563630964.6,0.19211739463833344,5344.245141159525,0.025737195992067693,0.021969631055011107,66.666259765625,66.5199966430664
1,MEM_LOAD_RETIRED.L2_HIT,15969,23369822.769803993,17295489.888390217,0.7400779226592002,1417375.0,93910797.0,5438175.68,6959711.600000001,15034996.0,16576087.0,26263634.0,66546648.599999934,90333385.96,0.7359867686824978,-2237.651159315592,0.6173351865627006,0.5916848467549646,66.66558837890625,66.5199966430664
1,MEM_LOAD_RETIRED.L1_MISS,15969,110689048.20176592,33326805.899077334,0.30108494417919873,21624439.0,200256055.0,62435966.52,73599983.0,88448401.0,92897424.0,141247418.0,177209762.99999994,185019030.35999998,0.324382075510002,-3368.8310622474355,0.18730086822834144,0.18284266686286316,66.6662826538086,66.55000305175781
1,MEM_LOAD_RETIRED.L2_MISS,15969,87298890.97363642,21683037.39584739,0.24837700861967993,5261874.0,151713266.0,53381018.0,64297513.0,70845059.0,77028291.0,103569310.0,128642217.6,137874439.11999997,-0.060914060065409364,-1131.9749967552857,0.0852837791009179,0.08532621754927207,44.44422912597656,44.119998931884766
1,MEM_LOAD_RETIRED.L3_HIT,15969,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44597625732422,43.84000015258789
1,MEM_LOAD_RETIRED.L3_MISS,15969,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44492721557617,43.93000030517578
2,instructions,15932,13332855598.807495,3178142907.161423,0.2383692588289698,669958961.0,24305941477.0,7795468197.13,8179289881.3,10140360120.75,14631392445.0,16338323190.25,16681579317.8,17181876038.66,0.27890577249931103,-25016.616410264745,0.028092596426178028,0.02137082823304233,55.55622863769531,55.439998626708984
2,cycles,15932,28816669988.413506,1810898053.5200903,0.06284203047223046,3380137360.0,32055315792.0,25413428433.95,26059528593.45,27151406434.25,29378342793.0,30302621613.75,30500540869.15,30807285601.780003,0.38876957846430016,-66846.52359229549,0.01223178263051875,0.00984911312881585,66.66702270507812,66.5199966430664
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,15932,272440695.97746676,75701011.21526515,0.27786234704644236,54192799.0,445188338.0,188988910.42,195615761.5,199967235.0,252061734.5,334624595.5,413184803.7,436139465.88,0.20259563291254026,-5090.18213924894,0.1115300544375183,0.10919479135089186,66.66720581054688,66.5199966430664
2,MEM_LOAD_RETIRED.L1_HIT,15932,4413089047.900954,1138238921.2508903,0.2579233976237763,102611215.0,8152324174.0,1934514304.98,2200720327.55,3580687948.25,4838322009.5,5403829811.25,5531228213.8,5545424551.63,0.17387317620779835,1675.3855322064437,0.025516915861738345,0.02003318718008901,66.66617584228516,66.51000213623047
2,MEM_LOAD_RETIRED.L2_HIT,15932,23527185.497426562,17401260.932687342,0.7396235701287227,1287901.0,95580175.0,5500866.54,6746857.1,15326642.0,16801251.0,26593795.5,67225794.14999995,91590483.9,0.7297561793001459,-2245.99902307837,0.6157133484045622,0.5886593137202569,66.66552734375,66.41000366210938
2,MEM_LOAD_RETIRED.L1_MISS,15932,111865973.89662315,33315584.635671545,0.2978169632390536,13804964.0,201480467.0,63877363.94,74593992.55,90956306.0,94287436.5,140029526.5,179495490.04999998,187093469.12,0.35009153303244006,-3480.860823758347,0.18904367510260542,0.18443347448740055,66.66610717773438,66.4800033569336
2,MEM_LOAD_RETIRED.L2_MISS,15932,88336496.79996234,21997231.94794153,0.24901634935505965,10526958.0,157195542.0,54566055.76,64765622.5,72174573.25,77818335.5,105633408.5,130263972.89999999,140930626.47000003,-0.04534509580334641,-1235.3817308411994,0.08952307871439509,0.08945023320983522,44.44429397583008,44.310001373291016
2,MEM_LOAD_RETIRED.L3_HIT,15932,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44596481323242,44.310001373291016
2,MEM_LOAD_RETIRED.L3_MISS,15932,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44511413574219,44.33000183105469
3,instructions,15907,13330498672.05111,3238588311.917639,0.24294577356717373,632727086.0,24986528864.0,7746264884.02,8206463914.1,9880640859.5,14599559845.0,16414511835.0,16797126261.0,17230816295.24,0.2793660768560089,-21817.86131482833,0.02846107915019209,0.02258356041161902,55.556175231933594,55.130001068115234
3,cycles,15907,28791822734.08487,1831273772.0848951,0.06360395411565808,1514067922.0,31438286730.0,25221120920.58,25998725560.3,27163011437.5,29333571039.0,30308082839.0,30518143783.5,30776994269.76,0.39976434671362515,-67233.99545759981,0.011333225189554959,0.009872459572749787,66.66720581054688,66.5199966430664
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,15907,271361934.3431194,76313921.98238075,0.28122559697664445,25044632.0,444267945.0,187538402.72,194034122.1,199324050.0,248386062.0,333731054.5,413352800.49999994,435672535.48000014,0.18927108665632086,-4979.971547787379,0.11056480583794025,0.10828118045698883,66.66728210449219,66.54000091552734
3,MEM_LOAD_RETIRED.L1_HIT,15907,4414065674.23518,1147820223.144942,0.2600369609008646,92807618.0,8402579409.0,1896980838.9,2225975855.7,3464607654.5,4821071811.0,5429393052.5,5571340193.6,5585835110.04,0.18729613910897766,2707.7216411375152,0.026297579482118062,0.02182854803009953,66.66631317138672,66.3499984741211
3,MEM_LOAD_RETIRED.L2_HIT,15907,23379255.295090213,17317064.837275572,0.7407021574768577,1191917.0,94461812.0,5419412.82,7032245.2,14926435.0,16581219.0,26340599.5,66817068.79999996,90851864.66000004,0.7286875357790779,-2224.1098650140448,0.6145594181361327,0.5874607501269324,66.66560363769531,66.26000213623047
3,MEM_LOAD_RETIRED.L1_MISS,15907,111053142.64939964,33586127.610159725,0.30243293263832094,6384623.0,201825328.0,64653737.48,73952446.4,89341067.0,92928602.0,140512216.5,179329814.79999998,186189790.54000002,0.3378008653523259,-3475.02570162954,0.19103080864557695,0.18631371463553012,66.6661605834961,66.31999969482422
3,MEM_LOAD_RETIRED.L2_MISS,15907,87665374.534796,21995023.27639135,0.250897499646923,1536430.0,154204565.0,54923209.02,64283317.9,71037198.5,76951162.0,104969119.5,129391649.0,140221919.1200001,-0.0486217092374288,-1251.657211126689,0.0911302596584888,0.09123358811541867,44.444129943847656,42.880001068115234
3,MEM_LOAD_RETIRED.L3_HIT,15907,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44588851928711,42.400001525878906
3,MEM_LOAD_RETIRED.L3_MISS,15907,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44499588012695,43.2400016784668
