rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,15614,0.4458614877163674,0.1442699246900816,0.32357565895410595,0.21366101038453672,1.957404776005364,0.22028215036165744,0.23382189263444692,0.2887106586285915,0.47150960823983273,0.5988056561873105,0.608702059642828,0.6100644933081787,0.2959149813143039,9.248273730606504e-08,0.03725802864417753,0.026379212119004163
1,L1_miss_rate,15614,0.02708225958990666,0.016771810110745838,0.619291387229615,0.008087381750129219,0.11357175968659042,0.012871991900649206,0.013574698777966224,0.013814099654378496,0.01956759939445284,0.03782106312154754,0.04875789509715243,0.0915586667854784,0.5113463137840606,-7.900784685634079e-07,0.3836985089872839,0.3062128274230024
1,L2_miss_rate,15614,0.7280935469238743,0.07270083766233121,0.09985095729729415,0.18567714313808567,0.8166717462264401,0.34232382598204353,0.6401224915058817,0.7240136906112741,0.75127464175947,0.7575194777674692,0.7662201005971878,0.7698569335635095,0.8293266082616496,6.298764669084623e-06,0.08418337338200793,0.06451161241497629
1,MemBound_frac,15614,0.6115221319284918,0.08938163645167514,0.1461625537080757,0.14783180328047876,0.8219941991668814,0.505181473143858,0.5093341601750191,0.5149577833254658,0.5944579972250987,0.7129029988427227,0.7329915360468541,0.7391273658252894,0.3003820387158961,1.7037525678044908e-06,0.019360001493022572,0.013210485541256105
1,StallL1D_per_cyc,15614,0.7671137613833107,0.03261352537176585,0.04251458781413981,0.1782232241200359,0.8615905412755318,0.6986740254392705,0.7317329013118836,0.7346390894477914,0.7702220340509202,0.79315574360499,0.8160392569263557,0.8244505619490353,0.26122242496991577,1.0659310363981143e-06,0.01165981921556448,0.006389896012939127
1,StallL2_per_cyc,15614,0.7596775774005524,0.03391336641412006,0.044641789389340734,0.1584757102462832,0.8567834660851836,0.669898092529534,0.7245843100479604,0.7275781283194999,0.7624630377067955,0.7864885700309504,0.8105875314412108,0.8191273242912167,0.26538052001767015,1.3203783613405647e-06,0.014829399745803037,0.00820031526292032
2,IPC,15650,0.4445868231225573,0.14257909621173986,0.32070022950823196,0.1709572153401202,0.7012719865968802,0.21994751575245322,0.2338661257363377,0.28860448851347514,0.4714811803272311,0.595888559916921,0.6063871940982605,0.6083546657516082,0.29465633125349483,3.2313135573793103e-07,0.03782858534371482,0.026837924647257923
2,L1_miss_rate,15650,0.02723193604334783,0.017503398528952777,0.6427526306279085,0.006101279136615031,0.22490176263273484,0.01287862177930082,0.013541965036345527,0.013788612974908344,0.019713488733911738,0.037875874881893964,0.048963457667033854,0.09180831418807149,0.5481142369769415,-8.667545443234821e-07,0.3897232799991604,0.3156089518704437
2,L2_miss_rate,15650,0.7296728389106807,0.07366032286248039,0.10094979411930277,0.21888402825284908,0.8138222669565451,0.3426372203268693,0.6309945954438825,0.7236836651341456,0.7532787742345701,0.761594667883347,0.768659896147601,0.7718497574704152,0.8290104008484424,6.471227872351748e-06,0.0857902964227724,0.06706299918080666
2,MemBound_frac,15650,0.6109174984651101,0.08982273612784676,0.14702924102439438,0.44488090103603095,0.873185157469186,0.5060097120345101,0.507767981835744,0.5133618997921143,0.5940333047400865,0.7138058904533962,0.7333922143358084,0.7395185134108082,0.2999372131929541,1.3613835571673428e-06,0.018471673668838378,0.012019627597634943
2,StallL1D_per_cyc,15650,0.7684311888465551,0.03126464962582607,0.04068633610870938,0.31768743779401265,0.8803887275779994,0.7025840138347789,0.7338620532595025,0.7367183616157382,0.7709660580088944,0.793605064622635,0.8162683157174849,0.8247273178990653,0.23428838102579058,9.362458881453055e-07,0.011552633181316297,0.006161685978222777
2,StallL2_per_cyc,15650,0.7612218540052318,0.032411786747682,0.04257863404360332,0.31873537051696565,0.8683292410081266,0.6747085638139553,0.7272183528255536,0.7299991097225171,0.7627435960247684,0.7870887675985023,0.810828871398213,0.8195990081504329,0.23953123760557987,1.1944591461266877e-06,0.01472450538251348,0.00806481300583922
3,IPC,15749,0.44209154565539166,0.14115343925866136,0.3192855431094125,0.1573952970774177,0.7833520057547929,0.21941396353138387,0.2325711440252471,0.2888055956314419,0.4630688205782921,0.5927664406997263,0.6042559376670545,0.6056939547532857,0.30030154115551727,8.073555332942296e-07,0.03934577971438354,0.0295778430000177
3,L1_miss_rate,15749,0.027273570588421798,0.017698228976307965,0.648914996990575,0.005015016333787067,0.22814503354111176,0.012827261822202876,0.013454300719220155,0.013722983771790185,0.019556090253138585,0.03813494204698606,0.04910462319680892,0.0917614075720018,0.5581341726864356,-9.058509105356469e-07,0.40000341989182386,0.3281078344901873
3,L2_miss_rate,15749,0.7323033333409124,0.07629908165469007,0.10419054260834591,0.22165819455535452,0.8226620409127159,0.3351867446452118,0.6228747295258709,0.7259734748773775,0.7570579425935865,0.7666765406690572,0.7718161817998938,0.7743924912726047,0.8319198758342926,6.823024971504223e-06,0.08871566371858748,0.07198542229297364
3,MemBound_frac,15749,0.6122975641611342,0.08907455147232488,0.14547592001996554,0.44850281524362556,0.8824424771130164,0.5083494079531352,0.5106237955078975,0.5148821421806492,0.5986298860069917,0.7129049998964718,0.7335668988789893,0.7397829743625549,0.30526193850717376,1.0791434678729005e-06,0.018569158682793303,0.011453903715324443
