metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),6.705929913650626,0.026053527800018003,0.38851476432796156,0.8416647518992992,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.788229136106853,0.012312498468301666,1.5620455910973297,3.2747115162088796,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.4431534828742793,0.0008084773885868175,0.18243733149586439,0.36676864068119513,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),0.6202264191930118,0.002158845354707799,0.3480737498277989,0.7884719451129462,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),0.2583704877481773,9.222704557334138e-05,0.03569565795890402,0.08128287204307554,—,—
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),0.25625460152827606,0.00011064103967249729,0.04317621576847617,0.09406033129645458,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.20970428109042247,0.012396521885496576,5.911430048560294,12.382461739090383,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7558152850833951,0.005535445429712944,0.7323807203901909,1.601832044952433,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.025897222412140347,0.0004772095680636437,1.8427056016630294,4.3211835454811265,—,—
