rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,96173,0.6378270244664371,0.09865396730076975,0.15467197769379085,0.08591944240250295,2.6343805065635078,0.4386643952085499,0.4483033011046493,0.5712534980701366,0.6973237257487358,0.7018384745273576,0.7067510802968777,0.7389207112732098,0.9071399920425868,-6.569759918878006e-08,0.021367676176367537,0.015430334057238305
1,L1_miss_rate,96173,0.02399362774866576,0.01151713508207205,0.4800080755905074,0.0005812632630761144,0.2622001243887914,0.010256532011214863,0.01524943346142638,0.015313334868602957,0.017112633459330857,0.03193799001328883,0.04820474492745891,0.0485545271520806,0.8634638687624164,-9.627820384469081e-08,0.1611790462077734,0.15793042663083762
1,L2_miss_rate,96173,0.8254899528690125,0.12966036610439402,0.15707079856484737,0.03635346225708243,0.9958100118706508,0.5027768152509889,0.5735329709140587,0.7337250538631219,0.890437083776886,0.8981816653956701,0.9929390214106588,0.9946652745056616,0.8129069644059703,2.233005763250283e-06,0.1004002565172352,0.0998292374756311
1,L3_miss_rate,0,,,,,,,,,,,,,,,,
2,IPC,96720,0.634329018926567,0.09744078104852867,0.15361236541475157,0.0818202593857868,2.6535041675137254,0.43428828011436216,0.44196029016310795,0.5674394757746479,0.6898572136378945,0.6963727173080687,0.7161445730048767,0.7650140493365688,0.9048996197806086,-7.191197250615034e-08,0.02354022740568549,0.018047252192860887
2,L1_miss_rate,96720,0.024015447437297003,0.011505731839578197,0.4790971256987413,0.0005512393312551906,0.2662875061136507,0.01032704475531233,0.01528941553817057,0.015363792784322067,0.0171331374205113,0.03190655297959325,0.04823097793839536,0.048700143605363864,0.865268596571069,-9.459515605599304e-08,0.15991193841733342,0.15645910313043554
2,L2_miss_rate,96720,0.8233624790952122,0.12842847989523182,0.15598048630581401,0.05309752055322695,0.9959895347067297,0.5031396922855215,0.5761880901609826,0.7352641478701345,0.8865577241698621,0.8954899680141973,0.9928654630436622,0.9946860193175526,0.8075329531184479,2.1335560433831178e-06,0.09832864976793995,0.09742131391670877
2,L3_miss_rate,0,,,,,,,,,,,,,,,,
3,IPC,96445,0.6346058580907087,0.09461002855785147,0.1490847072267779,0.08913052521065841,2.500142028506641,0.43906789243928096,0.44703745514148135,0.5700727184912362,0.6947005431989455,0.6988367068686385,0.7173323841474286,0.7457929909377077,0.9047086864768271,-4.4920227531447275e-08,0.02822542456975715,0.02557217913299546
3,L1_miss_rate,96445,0.023992336706329682,0.011441274992364414,0.47687205845798114,0.006721184889047791,0.2571434266185478,0.010314009722974003,0.015300561535463657,0.015364844432418704,0.017157043209608768,0.03193793554141351,0.04814775816243961,0.04847558633763994,0.8668009015236172,-9.56824715242398e-08,0.15824338820374545,0.15715161053903168
3,L2_miss_rate,96445,0.8250869707487812,0.12777147023973842,0.15485818437271348,0.4241242274819028,0.9956257776478816,0.5016807857704135,0.5770619254786962,0.7440521564530164,0.8867923732090599,0.8955562848596736,0.9924422972184912,0.9947072245254639,0.8053715512755366,2.1708070169880555e-06,0.09795119605905046,0.09706919107701939
3,L3_miss_rate,0,,,,,,,,,,,,,,,,
