rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
2,cycles,10804,12695102744.03855,119535318.0312047,0.009415860622895462,6479207384.648326,15009260441.259289,12597699479.921127,12624362703.927755,12666226186.586342,12696155418.10746,12723981888.964523,12761944298.729372,12796879747.68298,0.4862906681245337
2,L2_RQSTS.MISS,10804,189282927.86518562,85033696.51382238,0.449241236242851,99436015.51325487,472002557.4566774,103728322.40668851,112069031.00730824,124325941.47296718,138327337.135468,258747019.32140994,350536166.7013612,360985955.3404821,-0.30795945055780927
2,L2_RQSTS.REFERENCES,10804,258385758.7323334,104857283.95223007,0.4058168084288797,143137636.99333784,834628718.6423395,159316461.08609062,170865554.07169667,177622864.6084688,194189615.45665383,344047651.404228,456549025.1415807,468181122.9807269,-0.3117346632966034
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,10804,248557467.43052587,53044968.06942466,0.21341128318444597,109695108.11983459,1238385941.8994641,194102205.04190403,206412970.61622235,208595072.9642812,215339895.67778865,291327882.8482411,348043076.2741448,354393040.2530128,-0.3003916633909356
2,MEM_LOAD_RETIRED.L1_HIT,10804,3602828687.661688,417678091.51918393,0.1159306000170288,1242210893.6075084,17341652525.70974,2805194595.8347573,2874320926.272458,3296309141.2557974,3788836296.5465584,3864799988.210203,3993252634.591799,4108465500.4285583,-0.2387299812618496
2,MEM_LOAD_RETIRED.L2_HIT,10804,22332340.754255466,6935436.483842857,0.3105557344015225,6186369.790198122,279670097.6856633,12057542.77175452,14546107.995691152,16758623.646807447,21545489.430249833,27420493.428855553,31991137.773644734,34987984.00982786,0.24302693041012796
2,MEM_LOAD_RETIRED.L1_MISS,10804,135972224.37570578,20709986.7362507,0.1523104209799995,52510725.19106594,541696566.3009784,118052157.67440058,120274953.58097795,122033300.2333188,124425779.61116794,156462835.75126517,171215172.17973614,174041778.85512576,-0.3206426681862898
2,MEM_LOAD_RETIRED.L2_MISS,10804,113325224.53924312,17526883.99509215,0.1546600420722997,32287999.370940216,270702240.9356097,88526412.77753301,94747680.66270038,102174408.14522432,104961469.3477467,132476326.14946716,144247466.7483222,147754671.19777346,-0.30538977286685665
2,TOPDOWN.SLOTS_P,0,,,,,,,,,,,,,
2,TOPDOWN.MEMORY_BOUND_SLOTS,0,,,,,,,,,,,,,
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,10804,12017842267.847399,288550122.227113,0.024010143900715156,3515559270.809345,12666652022.692396,11699699745.51517,11753591831.217855,11841500617.983942,11921054760.668533,12200674512.412985,12488643645.110361,12561955743.499443,0.044117073546042926
2,MEMORY_ACTIVITY.STALLS_L2_MISS,10804,11975010748.416779,296373520.8142518,0.02474933234222236,3492591738.6791296,12646549960.589556,11648175424.361284,11700355732.639383,11791130619.514925,11872313909.754204,12166189335.805561,12459247176.237522,12539697674.486912,0.031298244166153094
3,instructions,10771,9483792201.97974,1012867409.9256858,0.10679983158153232,4267743695.9300423,11244206239.83043,7426466180.138833,7556917465.864446,8660516132.642035,10019424783.909424,10219731453.224834,10553936452.246618,10829637542.445803,-0.26750574519428716
3,cycles,10771,12692514714.62875,150154712.01247925,0.01183017828920998,1873493709.0593178,13004900109.806252,12599198140.039452,12623821219.395351,12666691463.884857,12695541307.319881,12723374444.508106,12761509697.207218,12793124962.023735,0.7835596990143016
3,L2_RQSTS.MISS,10771,189435752.03972757,85115210.25836779,0.449309115844816,26584194.665910143,368503945.78876936,103594559.94358401,112057043.87812072,124461674.01600301,139090180.13448864,261241580.44135648,350181851.4603547,361420826.11291534,-0.30981490941409906
3,L2_RQSTS.REFERENCES,10771,258810891.39699936,104519953.26207715,0.40384681146107654,62366362.204718955,476778362.5902237,160215649.444404,171765638.3588732,178226996.42709005,195333993.56122714,346774796.3397109,455798029.75378764,468266661.78211045,-0.3152321612045219
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,10771,248378448.28404224,51495573.92780712,0.20732706192333353,51576806.63939353,360257413.86367714,195207101.8957691,206240151.7954132,208310981.9234814,215014927.3136627,290536993.30705273,348136799.8409827,354266034.43386745,-0.30946022774746684
3,MEM_LOAD_RETIRED.L1_HIT,10771,3605233943.961345,388192070.0227987,0.10767458535471973,1073750845.2234814,4288204826.917533,2820342776.8291955,2880656954.3904796,3293049195.536972,3789653452.804607,3870493487.760703,3999675245.2549706,4106956242.2812786,-0.31305902807691816
3,MEM_LOAD_RETIRED.L2_HIT,10771,22266201.861101292,6023061.2153060455,0.27050240776933937,6700081.785333664,39210151.26670125,12273646.866626957,14549437.661970148,16746901.123359319,21549808.418910258,27393857.319682196,31996519.662254766,35109772.14671533,0.2639836725430122
3,MEM_LOAD_RETIRED.L1_MISS,10771,136139262.1566571,19867364.13131379,0.14593412522283375,18559993.2185738,178698503.21486518,119306767.91701666,120404711.59079503,122237883.954994,124603883.50151691,156592958.32298595,171330211.67061192,174082372.0776237,-0.34150707823174115
3,MEM_LOAD_RETIRED.L2_MISS,10771,113557663.26847747,17293693.09431037,0.15228996966434527,6356948.1839408,151371817.3146823,88958714.87916885,95178783.53886253,102389675.85815549,105123146.02592412,132582814.22555512,144393062.4372896,147723764.4433464,-0.31572084472902084
3,TOPDOWN.SLOTS_P,10702,1.8402070582312994e-276,0.0,0.0,-0.0,9.846947968595683e-273,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,
3,TOPDOWN.MEMORY_BOUND_SLOTS,10750,1.4109465120043007e-271,0.0,0.0,0.0,1.5167575573391343e-267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,10771,12017593994.831308,275005422.54249245,0.02288356743128205,564114526.6459398,12625277426.315462,11700618482.797983,11753787339.015112,11840610580.19474,11919769311.650204,12200265467.722015,12480397006.064087,12556401904.163506,-0.04942202709793956
3,MEMORY_ACTIVITY.STALLS_L2_MISS,10771,11974512003.445839,282849197.29192317,0.023620937305046687,571353641.6328343,12617555620.835346,11649149337.681395,11700407711.580933,11789553644.3713,11869946295.350485,12164521876.685255,12452336635.340069,12538012144.857466,-0.061153139367349375
