rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,10823,0.651912735502663,0.07711348622658054,0.11828804995981787,0.4423030811741372,2.8094286533639345,0.5103796957675406,0.5186014750013179,0.5948525508761431,0.6889589457647479,0.700632761334423,0.7216446468610545,0.7393664230483602,-0.15164373348372923,-3.27113309855251e-06,0.01680145535242325,0.014286447546742215
1,L1_miss_rate,10823,0.025141852749207973,0.006331020175601923,0.25181199805576643,0.003916502336891878,0.17342819643852414,0.018975990119160163,0.020444925929311242,0.020844659210089406,0.02092954450918203,0.029078422177277595,0.037944877522919425,0.03870635837526745,-0.3202055709751651,4.9749357135518855e-08,0.013386744075628317,0.00681162407405428
1,L2_miss_rate,10823,0.7192218141897192,0.03625247220027268,0.05040513438975011,0.18493021770472073,0.8053825685425677,0.6446756042697105,0.6551706391789461,0.6956528591249959,0.7143082771833893,0.7527819830745983,0.7673974198357085,0.7722885387046429,0.02152733373584286,4.055062713990981e-06,0.018181835552355228,0.017702074395319026
1,MemBound_frac,0,,,,,,,,,,,,,,,,
1,StallL1D_per_cyc,10823,0.7100534481311278,0.02168223184370845,0.03053605598392126,0.02278030995623007,0.7546113235720456,0.6881810454621428,0.6921682068299376,0.6993630140230087,0.7035699528455037,0.7222443357480672,0.7403824933886992,0.7439087744869703,0.24969115184908275,1.1339066582192673e-06,0.005211462461138934,0.004347271947760402
1,StallL2_per_cyc,10823,0.7077708596267613,0.022051389575556368,0.03115611398184016,0.016600223842744115,0.7529970365536519,0.6860460342469277,0.6902018318014599,0.6966493027248306,0.7007893511883986,0.720404316158628,0.7388831055285606,0.7427264684609146,0.24011532984803716,1.0938858751194144e-06,0.005003404006006362,0.004137501696987538
2,IPC,10804,0.6530453329530135,0.0723703622066885,0.11081981380899866,0.4316884512878952,2.540485726115346,0.512768360092994,0.5208299703332019,0.5981705680130267,0.6899170634450034,0.702227990546691,0.7243376787830846,0.7421348297655915,-0.2180282942630731,-3.1657512798236233e-06,0.01743075256568015,0.015033153133121131
2,L1_miss_rate,10804,0.025097685317194758,0.0061506025653620495,0.24506652655925165,0.004142166573249791,0.06836022304527725,0.018948133246140954,0.020435633853990033,0.02081351235902386,0.02089548020140758,0.02918455947312839,0.03782321154552689,0.03858567709727325,-0.33372407383049896,5.524189631637984e-08,0.013373911151190184,0.006731394131802226
2,L2_miss_rate,10804,0.7208342157684164,0.03490618380359104,0.04842470437724811,0.4509696154465797,0.8028267501769845,0.6458121877128944,0.6564626532920997,0.6975817339577591,0.7156583343397749,0.7536632562230414,0.7681128505844788,0.772375652369681,-0.030382356220129032,3.920033962633346e-06,0.018112934680316096,0.017663860834194155
2,MemBound_frac,0,,,,,,,,,,,,,,,,
2,StallL1D_per_cyc,10804,0.710029128935701,0.017695136466025482,0.024921704962371935,0.1878583495954929,0.7505519860945831,0.687944993615084,0.692754050947168,0.6990577163853978,0.7030784050928951,0.7219989461941322,0.7400014114435551,0.7434372680467055,-0.02372472604965521,9.327261118168349e-07,0.004877359467349584,0.004116353769426059
2,StallL2_per_cyc,10804,0.7075236622379584,0.018184914289364935,0.025702199459795426,0.1866310505093733,0.750774838303507,0.6849632261151983,0.6895902614607026,0.696065667392484,0.7001356553343498,0.7199417105632429,0.7384387852211054,0.7422155383507621,-0.032675965430163725,9.377216006393675e-07,0.004929792431148545,0.004180839697033646
3,IPC,10771,0.6537658394995237,0.06969248443630557,0.10660159987811102,0.5059061066130864,2.1217124689270594,0.5138325338610956,0.5227166350553873,0.5984147655321685,0.6905508519097132,0.7032827174447009,0.7250765629012517,0.7420697581042419,-0.2764936584118976,-3.3936764687030848e-06,0.01735738338220188,0.015237600305459915
3,L1_miss_rate,10771,0.02510079909951497,0.006098842006131773,0.2429740177574515,0.010149912781880493,0.07181036260902943,0.019147038018781707,0.020438868393021913,0.02081617565511804,0.020909165481435982,0.02906757976725713,0.03774448435375913,0.03848288426575928,-0.3377099382534987,5.7658514553384066e-08,0.012828140239521203,0.006446339804018431
3,L2_miss_rate,10771,0.7197760030233553,0.035538134453666555,0.04937388063007348,0.4242433283899344,0.8102155113741587,0.6432255597213276,0.6542591224842895,0.696063281097498,0.7133912460227213,0.7533730781031269,0.7683030303583094,0.7724827968929063,-0.04977316877307838,3.92894245419181e-06,0.018023941424902375,0.017522581904448272
3,MemBound_frac,4,38509.07142130448,77016.12982774456,1.9999477262164447,0.9999999999998727,154033.26616292112,1.0002928344519995,1.0014641722605067,1.007320861303043,1.0097611484041,38509.07386159158,130928.42770265516,149412.2984708679,-0.5000000475281031,-15384.853201245642,,
3,StallL1D_per_cyc,10771,0.710091047308649,0.015876057993041728,0.02235777799651799,0.2263444004917689,0.7544857723763793,0.6885806537440552,0.6928300291549838,0.6986863707082405,0.7031729005228179,0.721637661219092,0.7395746327407946,0.7433759560980764,-0.23343448575384604,1.0426832018292899e-06,0.004792432930092557,0.0042595350314814625
3,StallL2_per_cyc,10771,0.7075734505601079,0.016389317919566396,0.0231627089832056,0.22598983676334303,0.7541870021583784,0.6854526996940573,0.6897693099783289,0.6956951077821953,0.7001917540313394,0.7195786852301147,0.7381053549829506,0.7420996700581269,-0.23340242482843115,1.0468225156092116e-06,0.0048370069504268835,0.004314337432683411
