metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
l2_mpki,LLC MPKI (L2_MISS×1000/instructions),6.8869411970854015,0.004148451519490787,0.06023648817048763,0.11040428911362327,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.8149143864289717,0.0021485788541655768,0.2636570037229116,0.5253516325364342,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.5088807947422759,0.00038254506881669505,0.07517380745532676,0.1453634402203213,1.0,✓ EXCEEDS
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.025633502971396924,3.4084920844728703e-05,0.13297020263973391,0.2561672434610647,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.185198781448899,0.002117910759533547,1.1435878481295145,2.279413981110048,—,—
l2_miss_rate,L2 miss rate (L2_MISS/(L2_HIT+L2_MISS)),0.8148175898591816,0.002123959570803115,0.2606668777450155,0.5194832114949967,—,—
l3_miss_rate,L3 miss rate (L3_MISS/(L3_HIT+L3_MISS)),,0.0,,,—,—
