metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),7.088950991608801,0.012391556916976491,0.17480099568531918,0.3481916670195092,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.802599748146733,0.004230789841075923,0.5271357050441586,0.9862299027821326,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.47378897657926483,6.366767653193442e-05,0.013437981818743904,0.025980604588745314,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),1.9838590425102338,2.5484635849510417,128.45991223884522,181.6697501094325,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),164.36976634208335,231.5812548518667,140.89042042555687,199.24914337426983,—,—
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),163.0745114946001,229.7545871469028,140.8893303074593,199.24760171447167,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.19481927174118682,0.004189680141345453,2.1505470705749032,3.902551953965954,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7157230103809273,0.0016615983164164334,0.23215661538282603,0.459574726498247,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.026365478963974297,0.00010204871532145426,0.38705428208185894,0.6710633974387825,—,—
