metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
l2_mpki,LLC MPKI (L2_MISS×1000/instructions),6.524340217479632,0.01487085273214235,0.22792883627222915,0.44816883860588197,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.8177434004453666,0.005839705395811795,0.7141244298188556,1.2586796313240496,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.6363250866289727,0.0018757493993370872,0.2947784770319445,0.5864452098171132,1.0,✓ EXCEEDS
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.023945943022951093,4.252145065084144e-05,0.1775726711204757,0.3551013779060782,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.18256583914498067,0.005850105013257259,3.204380973272621,5.656674316285805,—,—
l2_miss_rate,L2 miss rate (L2_MISS/(L2_HIT+L2_MISS)),0.8174748672312967,0.0058449729964758,0.7150033879661796,1.2620647656553063,—,—
l3_miss_rate,L3 miss rate (L3_MISS/(L3_HIT+L3_MISS)),,0.0,,,—,—
