rep,llc_mpki,lfmr,ipc,mem_bound_frac,l1_stall_frac,l2_stall_frac,l2_hit_rate,l2_miss_rate_req,l1_miss_rate
1,6.1465532376084075,0.7600549296297696,0.449833261776034,0.6055000471920728,0.2549841518433323,0.2526938206398085,0.2381316069793181,0.7277043858893455,0.0246198319443721
2,6.206677911846119,0.7374256283880396,0.4482531908558032,0.5964828620620396,0.2553426748877015,0.25317999934817315,0.2612453451090663,0.7316724547838812,0.025685895774227262
3,6.144018635565049,0.7337768568363832,0.4513444408573645,0.602262909365971,0.25495134575627526,0.2527789011279354,0.26492919795514025,0.7355123861227134,0.025495382360969775
