rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,TOPDOWN.MEMORY_BOUND_SLOTS,0,,,,,,,,,,,,,
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,21506,6019650935.919897,180173959.0266971,0.029930964593242432,218238915.62411824,7187685078.293725,5840806144.118525,5867383471.298548,5917846478.243269,5962536577.376469,6109767273.322391,6330589815.378941,6394014323.552509,0.47938099187643096
1,MEMORY_ACTIVITY.STALLS_L2_MISS,21506,5997612698.59194,184847696.5775156,0.03082021228561696,207634830.8652703,7137049002.466759,5811245111.456768,5839279055.264532,5891788465.545233,5936787755.077811,6095640223.676074,6317847235.985168,6383916319.497211,0.4794189084288441
2,instructions,21548,4755593175.375529,663883848.9331615,0.13960063959439453,1441707661.6572978,23881758149.687176,3188803904.7653465,3355177853.6667485,4517336825.923657,5044837132.104679,5159607463.483916,5292448210.216463,5420331284.81353,0.3132373025281666
2,cycles,21548,6362080578.490049,32091820.639144618,0.005044233603020659,6278286790.428832,7508777654.278521,6312125624.613301,6320343361.686216,6343720516.298608,6361036654.3653555,6380440663.367066,6398259000.118451,6414099599.580773,0.4550115891117864
2,L2_RQSTS.MISS,21548,94926845.83850624,53086264.63174576,0.5592334198279217,47069681.36557974,292728043.94383985,51023275.57258603,54961794.550318375,61852140.1083443,63505433.35234154,116805952.613408,211332572.56535098,224580287.46107385,0.2967143308170373
2,L2_RQSTS.REFERENCES,21548,129397429.58510998,65982161.02714925,0.5099186377867737,70363892.85598192,416255368.91138834,77915640.19906308,84363908.63728626,88387594.89861321,89541435.59135354,152220469.25906786,277146412.4805897,295675080.91179377,0.2744360412766585
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,21548,124379600.415809,33227158.516628273,0.26714315213706863,42470320.92692178,624028141.0108845,95022996.49167725,101777774.0190266,103770589.54455474,104874645.22504732,141803593.21015993,198989360.51782823,209719124.71496388,0.26332650165182875
2,MEM_LOAD_RETIRED.L1_HIT,21548,1806724677.9493115,290077079.3679173,0.16055411369991568,239201302.77690563,8193346892.184851,907487912.053311,1087849120.5934901,1854641966.30485,1912535114.0900745,1950909232.9649296,2019497472.044164,2065677126.317396,-0.015547288133461299
2,MEM_LOAD_RETIRED.L2_HIT,21548,11252950.968921784,4408021.372134625,0.3917213701817973,2946910.0767797143,137326485.1249861,4512983.845880612,6531708.758506149,8074411.192878332,9974179.437580671,13614427.625631198,20598761.937449973,23847674.3005393,0.03943606150559604
2,MEM_LOAD_RETIRED.L1_MISS,21548,68177477.83234015,14418890.16272844,0.21149051888054451,11376506.583130216,274711682.7331015,57951149.33741071,59707769.952027,61024171.35879712,61964177.19975095,64910451.71976742,106251458.19307536,108236168.30106899,-0.001557169468892363
2,MEM_LOAD_RETIRED.L2_MISS,21548,56753405.84151407,13549011.116587453,0.2387347669393367,2674397.31948463,143734914.5632427,42664094.63256215,45174762.360973924,50273010.15184747,52191462.97689847,55347942.98408042,92843094.39007138,95955105.44096634,-0.15716979467933553
2,TOPDOWN.SLOTS_P,0,,,,,,,,,,,,,
2,TOPDOWN.MEMORY_BOUND_SLOTS,0,,,,,,,,,,,,,
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,21548,6030406064.821852,160847712.33902687,0.02667278299505003,473205740.63545305,7401374271.284083,5857465551.694575,5883899240.484523,5927376818.657126,5970594106.504115,6120941540.610494,6338173166.4967375,6400485458.224512,0.382052949021613
2,MEMORY_ACTIVITY.STALLS_L2_MISS,21548,6008634582.166369,165656762.74594826,0.027569784862207732,470722587.98568684,7370970355.88908,5829343467.961528,5856748634.427238,5900941250.211198,5945529910.042139,6107935025.41182,6325965679.582249,6391751650.212782,0.3854520863073103
3,instructions,21621,4721716970.147834,626384744.6953381,0.13266037516766416,1474145625.00135,8481000195.013833,3140497569.6871943,3332277843.7853374,4502959769.021482,4982890140.880849,5132304419.708851,5302827547.385993,5432536224.14767,0.2849159062169408
3,cycles,21621,6360654991.349783,25786375.90093664,0.004054044109608995,4938823894.252222,6464001920.359827,6309904602.952857,6319538476.255105,6342798720.033317,6360522674.861781,6379253688.363372,6397743015.9997425,6412781950.686849,0.13806997729169773
3,L2_RQSTS.MISS,21621,94287071.6328715,52737196.54901355,0.5593258506782139,49140428.1597979,300426871.04808235,51405520.121384025,55113067.91584464,61017325.120193094,62822739.88698635,114809139.03159158,210286103.27177778,223779119.87423813,0.30041470011225735
3,L2_RQSTS.REFERENCES,21621,128478021.1881834,65632311.602334015,0.5108446642885441,70654556.02660061,372111143.0902058,78549731.02489349,84272919.23566341,87501329.28208172,88729804.92767428,149977033.09050786,275984667.4256843,294823878.65779406,0.27795763250837446
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,21621,123629505.87794979,32621652.279411033,0.2638662352304147,86164053.75473306,216755661.19540867,96372903.15971161,101224792.86366844,102974543.10306418,104358683.14622073,140765207.23618,197503887.10897258,208974233.00281745,0.266141024456487
3,MEM_LOAD_RETIRED.L1_HIT,21621,1793983363.0574045,280397268.4115817,0.15629870052624867,225474866.36946455,2138557508.8689146,893581664.0486286,1072144377.0437896,1839255969.4710264,1891488842.0629065,1948180335.3661344,2019856856.2181153,2066097127.6868737,-0.06503388897523298
3,MEM_LOAD_RETIRED.L2_HIT,21621,11012829.53523353,4351894.814023654,0.3951659108225152,3260769.453480706,27151058.069430195,4302612.360900514,6325327.548926101,7716823.014919015,9667047.836031096,13369151.211909529,20606128.726292238,24016458.77521893,0.01268876503668762
3,MEM_LOAD_RETIRED.L1_MISS,21621,67577733.5204052,14258168.606346041,0.2109891507687331,52294281.4240544,111225493.02692933,57589625.190315925,58814146.5433356,60100078.47753047,61682997.032446,64467156.22626333,105694930.36042619,107992341.32142286,-0.0010298951674884275
3,MEM_LOAD_RETIRED.L2_MISS,21621,56400857.24719102,13398580.230579603,0.2375598684937879,38364658.44419676,98500726.69731295,42628504.60511018,45142894.146974385,50182881.51003474,51558179.54742741,55055140.42461393,92574002.51274464,95455116.1307062,-0.16804767349992253
3,TOPDOWN.SLOTS_P,8,1.8943013318937908e-268,0.0,0.0,0.0,1.5154308136323995e-267,0.0,0.0,0.0,1.231577632312544e-305,2.5629706583000036e-273,9.850336170199804e-268,1.4093513743099153e-267,
3,TOPDOWN.MEMORY_BOUND_SLOTS,8,1.8943013342322634e-268,0.0,0.0,0.0,1.5154308136323995e-267,0.0,0.0,0.0,1.2318023723391174e-305,2.5634383528072283e-273,9.850336176747528e-268,1.4093513744408698e-267,
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,21621,6045925877.393421,146385394.26358098,0.024212237667507113,3370196436.8454967,7373888024.142064,5859131241.631633,5888111489.751863,5942146302.148902,5992604379.989867,6131844203.127137,6348707757.3055,6412159285.241779,0.34343300767980894
3,MEMORY_ACTIVITY.STALLS_L2_MISS,21621,6024600900.041342,151662001.5911626,0.02517378397465662,3371315158.329467,7276347318.300546,5831929182.5350275,5860648840.814838,5915997134.113991,5968578392.701932,6118041196.751447,6335873511.2560215,6403342792.102988,0.3517619146884924
