rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,539819937.860152,76325502.99674457,45195193.20956592,55708573.587356016,20897051.623922043,177515847.78335306,1772224.2740551757,5397574.847441591,4655328.285809733,0.0,0.0,142243649.96566907,144562995.06840298,0.07711348622658054,0.006331020175601923,0.03625247220027268,,0.02168223184370845,0.022051389575556368
2,511222314.8838927,61847528.28555583,45349974.41815501,55921681.651896656,21214278.32941004,166948276.92634046,1849505.1473555784,5520613.151391502,4671635.448550949,0.0,0.0,114475544.38171826,117670113.46561792,0.0723703622066885,0.0061506025653620495,0.03490618380359104,,0.017695136466025482,0.018184914289364935
3,472596280.9055149,78704167.39165485,45393042.02250514,55741469.67017392,20596022.269673146,155202834.68665874,1606058.4777619021,5296727.380043999,4611231.523818165,0.0,0.0,109090157.83710289,112259350.42024818,0.06969248443630557,0.006098842006131773,0.035538134453666555,77016.12982774456,0.015876057993041728,0.016389317919566396
