rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,24095226992.167263,59427081607.14629,561817046.8265985,805482393.4567775,503654496.7764706,7885005034.901791,48151952.61074169,224405445.1943734,175853373.23017904,177970889129.222,107915412152.22916,46326001437.1688,45993474974.295654,0.40672398208000227,0.027671790437881247,0.6975573398996986,0.6060832032241188,0.778927671237539,0.7733195206125132
2,24091079758.82455,59415508072.60972,562390881.4767263,803127740.0122762,500878206.43631715,7886962182.290026,47550692.05319693,223799447.84092072,175869247.6624041,177932956218.38416,108013723810.79591,46339701366.91867,46009858735.055244,0.40542062754476527,0.027620306146740128,0.7006267158684657,0.6072781624505786,0.7798197896081812,0.7742714460227044
3,24096473814.546803,59406374176.8798,562545627.888491,802784432.7887468,500544605.8388747,7889011681.667007,47174383.21381074,223547108.18976983,175962550.5304348,177894557623.32993,107684707634.667,46320859112.819435,45993392152.727875,0.4056336983964414,0.027598424926941215,0.7011335488014989,0.6055759381268231,0.7796279738402918,0.774117378253689
