metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,25713056662.118145,45528830.90087422,0.0017706502769835894,25668086125.22336,25759897752.608433,0.3570622839265019,0.39753278967034616,0.004454098688190979,29.54658660300629,1.7188976939145344e-06,2.4184398524627366,0.0641914467507208,1.4885233294893353e-05
cycles,57073935071.60202,3568998.9556137063,6.25329049264997e-05,57070112347.01224,57077671405.51628,0.013244326844750364,0.05006211550526714,0.0012491063211246135,6.902516309921339,0.07507067652939914,0.19013446788798796,0.9031730712644156,1.1702729450284009e-06
L2_RQSTS.MISS,911335561.708341,17516677.232800167,0.01922088632200892,889421739.2340583,927837531.9096245,4.215329049988349,0.19969943812572857,0.09624907562287512,521.6306013372999,9.790523309459441e-113,1130.4724035668141,0.0,0.006909958064046321
L2_RQSTS.REFERENCES,1206527145.4575195,14578377.992647381,0.012082925815249028,1186387573.7064536,1218145949.9156938,2.6322139811613856,0.20449387276373626,0.05908698217676741,373.7998316948506,1.0466818705359229e-80,425.3588214841577,5.251286657257947e-276,0.002611239660611235
MEM_LOAD_COMPLETED.L1_MISS_ANY,451592166.896333,5654298.761616574,0.012520807879545369,446352415.2575375,459378020.6194323,2.88437362663222,0.324220251975981,0.03861821648473995,252.64733247798907,1.750794294646169e-54,180.8054121986541,3.5560226372390785e-117,0.001111617072786372
MEM_LOAD_RETIRED.L1_HIT,8667608934.69473,12067626.052273849,0.0013922670188740887,8652907285.54662,8678114364.347366,0.2908192904256207,0.42591900330875454,0.003268853955935878,28.4336904555239,2.945089472911606e-06,1.3037803928524554,0.2711995031300787,8.024681051459602e-06
MEM_LOAD_RETIRED.L2_HIT,41416669.729283065,3581898.2825053483,0.08648445917834911,38002787.53269736,46436474.137582295,20.363024501996644,0.9912409709709296,0.08724867283647164,689.1280049555744,4.780506523720156e-149,867.2231522981613,0.0,0.005309403059274179
MEM_LOAD_RETIRED.L1_MISS,184269594.2519347,4171444.439421925,0.02263772521102259,179852954.03380442,189917268.31887734,5.461733568107237,0.3403606948633251,0.06651098541244009,433.5723965502626,1.1814611170933862e-93,527.7854183829567,0.0,0.0032379913446568386
MEM_LOAD_RETIRED.L2_MISS,142491047.82941964,846472.2908888081,0.005940529624725237,141479968.57517716,143241183.10149232,1.2360176678773225,0.21565759918748562,0.027546117767733917,312.8345738652767,1.6588782181181925e-67,92.37385314446739,9.239097900485295e-60,0.0005682363695544704
TOPDOWN.SLOTS_P,170906136336.20374,12069551.150928121,7.062093503293e-05,170889054224.0416,170916292248.67828,0.015937417591084056,0.04987565881099583,0.0014159398936573159,3.477558819875412,0.323684351341459,0.24462018296187968,0.8652121180438397,1.5056306681493824e-06
TOPDOWN.MEMORY_BOUND_SLOTS,105179209295.7266,372151958.2306985,0.0035382654112215213,104858876030.24983,105707596373.04997,0.8069278600620015,0.11797757091240332,0.029991000694942545,194.4825144681963,6.565306651879523e-42,109.73149909837102,5.038321645741316e-71,0.0006749396009365384
MEMORY_ACTIVITY.STALLS_L1D_MISS,44064496332.54614,16318767.275511859,0.00037033822314357827,44048387384.4757,44086892195.83444,0.08738284688006752,0.019714788465033196,0.018784793141474607,52.63358508706733,2.1946324229936985e-11,42.866748898763895,1.0922886719462752e-27,0.0002637744921760441
MEMORY_ACTIVITY.STALLS_L2_MISS,43702497587.53539,20459071.50523943,0.00046814421679814165,43689025463.92084,43732984465.453926,0.10058693200552102,0.020730687809670405,0.02258218449364535,69.73199737203822,4.871296637894594e-15,61.922335801009424,5.099805719209576e-40,0.0003809856852186492
IPC,0.4431534828742793,0.0008084773885868175,0.0018243733149586438,0.4423599707578873,0.44398531876315667,0.36676864068119513,0.35964268003067823,0.00507273862713686,40.88985865852737,6.9005577963508685e-09,3.1368319827172946,0.024303745083255914,1.930677306957621e-05
L1_miss_rate,0.025897222412140347,0.0004772095680636437,0.018427056016630295,0.025454455691786462,0.02657352220539652,4.3211835454811265,0.54043288781097,0.034096844274724494,326.6882888635373,1.6629132772168405e-70,141.41982524030118,1.348605828166025e-91,0.0008696795427546609
L2_miss_rate,0.7558152850833951,0.005535445429712944,0.007323807203901908,0.7501047103449429,0.7622116017820573,1.601832044952433,0.03831412419479427,0.19115162770435953,2965.3668710229394,0.0,4390.7080280329355,0.0,0.026313612592937623
MemBound_frac,0.6202264191930118,0.002158845354707799,0.003480737498277989,0.6184121316223518,0.6233024429338673,0.7884719451129462,0.16357990213869936,0.02127851559250031,175.9968960793849,6.45504236911566e-38,55.24547688539622,1.0741915440710471e-35,0.0003399193566715968
StallL1D_per_cyc,0.7737643065373887,0.0002599908381025176,0.0003360077945000875,0.7735135554844654,0.774102706664713,0.0761409094823808,0.047900977684168546,0.007014633327852499,48.04714844305272,2.080848335273392e-10,5.985475690833623,0.0004491120266354825,3.6839140709376724e-05
StallL2_per_cyc,0.7674278957690943,0.00032207516284803525,0.00041968133374310133,0.7672214486720863,0.7679038423013863,0.0889195757754061,0.048856905823313486,0.008590010494337082,59.72459817923664,6.73104016039283e-13,8.970853163601166,6.14328298939766e-06,5.5212395281038274e-05
