metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),6.9420990931845195,0.018437000382790895,0.2655825008446166,0.5233200471498691,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.8109927021597443,0.0018792050070399276,0.23171663592476735,0.402567196396254,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.5041483145056226,0.0012039233543295943,0.23880340758655208,0.4697719995005043,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),1.000024126940656,0.0,0.0,0.0,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),,,,,—,N/A (no valid ticks)
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),,,,,—,N/A (no valid ticks)
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.18747123994718598,0.001922552847920831,1.0255188200933907,1.827548303757284,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7158535376120595,0.0023619195220812065,0.3299445204894964,0.6233377139039117,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.025500698713261733,5.6112084890336955e-05,0.2200413624790432,0.4370552033351067,—,—
