rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,122226,25668086125.22336,10265319586.605385,0.39992539905489577,674225796.0,43945273230.0,10682189563.25,10989874781.75,14541656532.25,27113169533.5,36979765964.0,37283038648.75,37350021666.5,0.30147316682003383,-7031.502278864754,0.024745154296905412,0.015553377705072544,50.0001335144043,49.7400016784668
1,cycles,122226,57070112347.01224,2870019176.8815975,0.05028935565135347,3383478139.0,63178295433.0,53773873930.0,53896209394.75,53999884770.75,57001126511.0,60243040749.25,60335735967.0,60452231318.5,0.35329075314744207,-2979.1213622176115,0.011129916504391811,0.0035231061836593276,58.334129333496094,58.04999923706055
1,L2_RQSTS.MISS,122226,889421739.2340583,184518236.0269642,0.20745865306357975,49504532.0,1666121400.0,632777608.25,657840957.0,775855616.25,849376584.0,952632230.25,1263141350.0,1271051018.75,0.0644286915781412,90.12317451912233,0.043775554330310176,0.029653005533322584,58.332393646240234,58.060001373291016
1,L2_RQSTS.REFERENCES,122226,1186387573.7064536,249381879.66372007,0.2102027071006935,103597482.0,3597764661.0,862076243.75,883235457.5,1038328028.5,1124687864.5,1278508141.5,1653738779.5,1681361522.25,0.16090395216684028,-246.6054000129646,0.07367456278758361,0.0436674402866297,58.333709716796875,58.04999923706055
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,122226,448802961.1603505,148233564.04315543,0.3302865107215588,64877268.0,1838837577.0,310331828.75,313908804.25,316200310.0,423225700.0,527609649.0,676586268.0,722579924.5,0.36218885246576266,-328.26659811272697,0.15688463653504822,0.10415811648071625,49.99990463256836,49.7400016784668
1,MEM_LOAD_RETIRED.L1_HIT,122226,8652907285.54662,3705092551.435613,0.4281904831714091,99273962.0,13720646206.0,2442569569.0,2549520960.75,4933423502.75,9760205958.0,12440055482.75,12546281582.0,12568242980.5,0.27344073073103026,-2153.5116019337675,0.024188146880604455,0.01691179456391548,49.9998779296875,49.7400016784668
1,MEM_LOAD_RETIRED.L2_HIT,122226,40196896.37920737,45240393.22883475,1.1254698074709126,1123543.0,830328998.0,7975193.25,10029060.5,22399859.25,43258506.0,44249598.0,63843660.5,64941020.75,0.7773446640083079,-119.9395234454722,0.8942726075914232,0.5761386114838498,33.333560943603516,31.530000686645508
1,MEM_LOAD_RETIRED.L1_MISS,122226,183799319.85275638,65306348.23082962,0.35531332914151825,17541972.0,1053871643.0,124815107.25,130594751.75,149819097.5,173635865.0,184094510.75,274060168.25,279309149.5,0.43758335124960446,-169.8814389998084,0.23402943699915232,0.1576695115673452,33.333961486816406,31.6200008392334
1,MEM_LOAD_RETIRED.L2_MISS,122226,143241183.10149232,30623281.834801123,0.21378824980175748,5197261.0,377924237.0,100664117.0,107014217.0,129650054.25,130712873.0,140718005.5,209633572.5,213953866.0,-0.25174928041154115,-50.2366555139306,0.05901289330824707,0.04774962571594587,33.3322639465332,32.0
1,TOPDOWN.SLOTS_P,122226,170889054224.0416,8553866425.412278,0.05005508670085947,20208177325.0,189127969481.0,160980366593.75,161344068581.5,161661885195.25,170692193988.5,180394359628.25,180683233892.75,181034924195.5,0.345713148808332,-8616.364556744771,0.01047719587740806,0.0034044247323708515,41.66615295410156,40.5
1,TOPDOWN.MEMORY_BOUND_SLOTS,122226,105707596373.04997,12109088154.231758,0.11455267709898431,2945866926.0,124846193316.0,91764050810.75,91958404713.25,92493850084.0,104385668205.5,118730577877.5,121844831799.25,122627406896.5,0.30710928388197223,16957.625843899725,0.013356470485681988,0.008212935761048404,41.66615295410156,40.5
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,122226,44064358781.15117,913975644.8843898,0.020741834674679282,639532405.0,48114224421.0,42203342863.5,43145732484.5,43931666029.75,44066000531.0,44413412310.25,44755166864.5,45118037946.75,0.5665427343074938,2777.291543481309,0.012546322975916933,0.004540086684771623,41.66779708862305,41.45000076293945
