metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,25694366386.599613,114977754.26009774,0.004474823489714933,25565274662.372025,25785770748.79544,0.8581495379407817,0.35856397081517977,0.01247984698390531,24.317273952037795,5.2428937168424385e-06,2.445332389551092,0.08670834062767115,0.00010402374035011832
cycles,57056807221.70922,27188257.94656212,0.0004765120810373247,57025843810.10578,57076777994.96153,0.08926925170879764,0.05894194456576196,0.008084430952319137,0.21004443396668648,0.9003045203135397,1.0257979734310074,0.358518294240981,4.363978761222352e-05
L2_RQSTS.MISS,845326294.3763658,2252119.0165360784,0.0026642008317008113,843188302.8792304,847677391.654952,0.5310480468413048,0.2548448628375515,0.010454206539760943,12.94371406960272,0.001546351436486227,1.7151834895880187,0.17994196202334903,7.29656813467801e-05
L2_RQSTS.REFERENCES,1170533573.6217787,6282190.458587818,0.0053669459810109735,1163307278.0437489,1174695726.0757828,0.9729279269450277,0.29738080429301395,0.018047385384440746,4.077518223202787,0.13019016214802745,5.116308599231763,0.006001463941588494,0.00021762157754023467
MEM_LOAD_COMPLETED.L1_MISS_ANY,485111572.2804649,1440405.447430744,0.002969225080860328,483464199.5987682,486133728.4897764,0.5502917356638162,0.4889637067916306,0.006072485625452868,11.465437770111052,0.0032382607947191305,0.5792976769759994,0.5602957338394288,2.4645113810628384e-05
MEM_LOAD_RETIRED.L1_HIT,8616090565.198202,40111719.53962407,0.00465544311960251,8571082172.482888,8648062257.70392,0.8934456368409971,0.3841210494334195,0.012119729253237519,26.249075735599035,1.995655744192671e-06,2.306247329127824,0.09964571884929742,9.81076821335008e-05
MEM_LOAD_RETIRED.L2_HIT,58078205.9025645,257961.9158218857,0.0044416302434455044,57844763.710330814,58355154.67162939,0.8787994624951744,1.8012860960779387,0.0024658105412108406,8.931223449359434,0.011497660205791967,0.09539195194618272,0.909016749773854,4.058352044758965e-06
MEM_LOAD_RETIRED.L1_MISS,204309392.83376408,1100450.8080527002,0.005386197828643541,203040485.12083307,205002129.56071475,0.9601342418347699,0.6402276152201233,0.008412942054665444,48.686706574362994,2.678033444369055e-11,1.1116471549874303,0.3290252219680944,4.729183506290272e-05
MEM_LOAD_RETIRED.L2_MISS,145917417.08108017,911013.9335886885,0.006243352930805213,144896221.54422504,146646683.8775458,1.1996253554489034,0.25839156166027355,0.024162371598704952,105.87130357488498,1.0240909606382455e-23,9.165680557972495,0.00010475419395663651,0.000389793994075277
TOPDOWN.SLOTS_P,170892458442.1985,84582129.54153332,0.0004949436055432593,170797509601.60867,170959748888.6028,0.09493648138312397,0.05749134925062365,0.008609010085771996,0.7928044779691845,0.6727360408450529,1.1633343201245956,0.31245165287485405,4.949060821108444e-05
TOPDOWN.MEMORY_BOUND_SLOTS,103795769165.30927,65960497.640212044,0.0006354834900366771,103721626666.39316,103847938581.53687,0.12169273965544579,0.1072902295025779,0.005923032255433922,5.289969501383894,0.07100643653040548,0.5500399758724906,0.5769304596661311,2.340042989579219e-05
MEMORY_ACTIVITY.STALLS_L1D_MISS,43750795225.6231,40781119.23855331,0.0009321229254975788,43706693025.645256,43787141312.641914,0.18387845656698593,0.043948991193044164,0.02120919957874042,111.67537005221675,5.623432815776658e-25,7.01037257413692,0.0009034160585845023,0.00029816134235438466
MEMORY_ACTIVITY.STALLS_L2_MISS,43335936925.91953,48821138.18766139,0.0011265739626471793,43281288726.33797,43375247862.06562,0.2168157478359626,0.04522505865623889,0.024910392515140854,139.59819187949324,4.860017035089929e-31,9.675235630506219,6.294527282684365e-05,0.00041145520971711577
IPC,0.4441799521647722,0.0019176219043375833,0.004317218494422787,0.44209154565539166,0.4458614877163674,0.8487420565926982,0.3211871438572501,0.013441442402008317,26.267919342848472,1.976941367698482e-06,2.835438052455152,0.058702847442303384,0.00012061672202560128
L1_miss_rate,0.027195922073892095,0.00010061177383976388,0.0036995169189850898,0.02708225958990666,0.027273570588421798,0.7034547238197745,0.6369863382826995,0.0058078434287286325,33.97029273134831,4.2018898075892545e-08,0.527688543495741,0.5899705725996591,2.244955103700711e-05
L2_miss_rate,0.7300232397251557,0.0021266548773503776,0.0029131331190922574,0.7280935469238743,0.7323033333409124,0.576664712567643,0.10166376467498095,0.02865458630619812,418.96941664789483,1.0518338225797142e-91,12.875925205042407,2.5679572802636876e-06,0.0005474952434476774
MemBound_frac,0.6115790648515786,0.0006917921289188286,0.0011311573084777135,0.6109174984651101,0.6122975641611342,0.2256561375852581,0.1462225715841452,0.007735859766539382,5.966856762905081,0.050618994818907005,0.9397433858483383,0.3907354288316074,3.997897536144094e-05
StallL1D_per_cyc,0.7680686171544212,0.000834867715799636,0.0010869702226510639,0.7671137613833107,0.7686609012333977,0.2014325042753279,0.04133331730049227,0.02629767687768236,49.8259435885775,1.5150739181751004e-11,10.82123250924092,2.00207297472579e-05,0.00046016817368390266
StallL2_per_cyc,0.7608085089307313,0.0009911585639894279,0.0013027700825565677,0.7596775774005524,0.7615260953864094,0.24296757517274903,0.043256052636911506,0.030117636796217515,60.8248717888564,6.1950798689783e-14,14.19349436691881,6.88183224048286e-07,0.0006034855901975675
