metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),6.621278067600276,0.028119989732839495,0.42469126724096207,0.9856823345214609,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.7888436757012733,0.013394445916748219,1.6979848263143777,3.319868632895732,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.43495220654808847,0.004129151022332923,0.9493344234538105,2.1978042250995036,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),0.6213346534558991,0.007187157757802662,1.1567289411313657,2.3108473925869992,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),0.2593925582030734,0.0006613157639355887,0.2549478552957782,0.5769588973743879,—,—
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),0.25731266722446466,0.0006700080330424361,0.2603867272721401,0.5802645072945024,—,—
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.2088805097105505,0.013522980400528834,6.474026906228768,12.723511516960972,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7516923030761002,0.003854150735390413,0.5127298390070417,1.1232397109895698,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.02559478490444082,0.00032617474265278913,1.2743796983275146,2.7287921495755,—,—
