rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,29520,7186805482.920563,1739817258.6913202,0.2420849239381801,434587805.0,16704030950.0,4224869478.86,4501563502.15,5272634413.25,7977163000.5,8673597798.5,9136352534.849998,9303114927.680002,0.6079605533697272,-3097.945647142318,0.03169506375488123,0.02674997872504464,55.555965423583984,55.119998931884766
1,cycles,29520,13992846098.677134,1231493903.6359882,0.08800882214751238,3382475430.0,16069756331.0,10044984753.84,10843148979.85,13523528523.25,14666482452.5,14760993265.0,14938308952.25,15165094833.73,0.19647375968264869,-16696.041448721327,0.012491804921910776,0.010177896218888571,66.66676330566406,66.41999816894531
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,29520,149364622.4232046,52870732.31954044,0.3539709166856012,32105803.0,419178578.0,79505403.11,88753717.35,110006983.5,125077222.0,184203789.25,266715225.95,288186646.53000003,0.4568944238918606,-1298.2929020305994,0.10092583335461526,0.09971222068596963,66.6671142578125,66.4800033569336
1,MEM_LOAD_RETIRED.L1_HIT,29520,2377572623.3425813,620340795.6350685,0.2609135004099029,63270996.0,5768747148.0,1015421619.09,1073828309.2,1890664897.75,2640611444.0,2864903444.0,3000230642.1499996,3070849576.41,0.5273060284923541,1728.4856924127364,0.03042419762040258,0.025672886694852425,66.66622161865234,66.44999694824219
1,MEM_LOAD_RETIRED.L2_HIT,29520,11660210.836822493,9763999.268585628,0.8373775916427941,106338.0,67919472.0,215806.73,896499.9500000003,6428883.0,8046177.5,14242604.75,36544277.54999999,47515608.26000001,0.773778654631375,-639.645250339729,0.6632608156240375,0.656488427363623,66.66558837890625,66.20999908447266
1,MEM_LOAD_RETIRED.L1_MISS,29520,58093059.12371274,21466757.73651964,0.3695236239979179,9549648.0,131515823.0,24311830.32,30525412.65,46495380.0,48364713.0,69853704.25,101836720.44999997,110892360.24,0.4188342227181693,-935.609398996816,0.18924483323952246,0.18783485050661386,66.66631317138672,66.19000244140625
1,MEM_LOAD_RETIRED.L2_MISS,29520,46437574.06344851,16697659.688010354,0.35957217888247206,4987304.0,104701009.0,23123761.44,28443501.55,38858365.5,40305267.0,50555087.75,89280363.19999996,100114041.25000001,0.08724732445106481,-296.47933382279666,0.08083704734960674,0.08008081157033302,44.4443473815918,44.2599983215332
1,MEM_LOAD_RETIRED.L3_HIT,29520,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.445892333984375,44.11000061035156
1,MEM_LOAD_RETIRED.L3_MISS,29520,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44463348388672,43.880001068115234
2,instructions,29575,7171497619.830296,1735674194.45093,0.24202395182444508,481598228.0,18030886491.0,4207482554.24,4491070163.2,5264840359.0,7951568107.0,8643324223.0,9148058777.6,9259016907.939997,0.6068045462762711,-2719.928710972385,0.032452604311268465,0.027293633514200045,55.5560188293457,55.34000015258789
2,cycles,29575,13980884006.15513,1233877881.3673103,0.08825463975125546,3380120901.0,16070241660.0,9993654592.94,10832735401.3,13522736691.5,14649712964.0,14750901271.0,14924393859.1,15146235545.5,0.19485063490521234,-17052.94298803897,0.013790311491443184,0.010338356961251837,66.6667251586914,66.4800033569336
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,29575,149198819.96344885,52790314.98779613,0.3538252849501682,31804902.0,312605924.0,79414284.3,88322826.8,109635423.5,124907538.0,183842007.0,265819663.5,287807598.28,0.4561457587821399,-1305.366520955433,0.10106805999389369,0.0997272430034893,66.66707611083984,66.4800033569336
2,MEM_LOAD_RETIRED.L1_HIT,29575,2372715446.605173,619135183.8207048,0.26093950064958243,66312350.0,6183838787.0,1014016217.04,1073934049.3,1885214121.5,2639176247.0,2853348235.5,3013943828.6,3056053639.44,0.5274446931952712,1797.0686511170084,0.031470713718314364,0.02640862770139362,66.66621398925781,66.44999694824219
2,MEM_LOAD_RETIRED.L2_HIT,29575,11789176.322231615,9679873.126414662,0.8210813768355213,127961.0,55307826.0,198346.86,871281.9000000003,6746955.5,8333562.0,14254648.0,36326310.0,47281807.04,0.7705306036882297,-626.1770781639593,0.6482711478831947,0.6406693786949974,66.66545867919922,66.45999908447266
2,MEM_LOAD_RETIRED.L1_MISS,29575,58149310.05075233,21418023.97985847,0.36832808439455195,12795579.0,120101507.0,23992196.36,30475626.3,46736852.0,48628257.0,69344786.5,102232245.79999994,110957633.25999998,0.41558193118680303,-927.1898550979532,0.1877910814335658,0.18617374027766512,66.66610717773438,66.48999786376953
2,MEM_LOAD_RETIRED.L2_MISS,29575,46360096.52050719,16674851.80564091,0.35968112789119977,9462972.0,104644667.0,22600025.36,28376704.9,38799989.5,40281549.0,50588997.5,89813730.5,99834194.1,0.08486388823794376,-300.9251476819549,0.08139039637414763,0.08048946565606308,44.44449996948242,44.209999084472656
2,MEM_LOAD_RETIRED.L3_HIT,29575,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.445919036865234,44.27000045776367
2,MEM_LOAD_RETIRED.L3_MISS,29575,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.444766998291016,44.18000030517578
3,instructions,29496,7178571243.759391,1717295425.5590897,0.2392252395700608,373680588.0,10092477443.0,4206130687.15,4502407400.0,5286420502.0,7977734701.0,8679360760.0,8991614597.25,9280730486.4,0.6025680975643116,-4710.320383435842,0.030666745159638426,0.025707713633807746,55.556034088134766,55.34000015258789
3,cycles,29496,13983016013.099504,1242621648.3589358,0.08886649684122716,543535594.0,15650083555.0,9965194235.1,10805649375.0,13524947086.75,14658858813.0,14748930262.75,14952159656.5,15151804025.15,0.19368916987965054,-17725.089326565,0.011794436506879634,0.010542255173963731,66.66661834716797,66.47000122070312
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,29496,149792106.0688907,52889222.353827104,0.3530841760746918,6375015.0,294965525.0,79201012.2,88265245.25,112108130.5,125001767.0,183970141.25,267045861.5,288931516.95,0.45383446671689875,-1286.4709886204516,0.09917817879750847,0.09814952172207984,66.66717529296875,66.47000122070312
3,MEM_LOAD_RETIRED.L1_HIT,29496,2374767134.8375373,612847287.2752109,0.258066266070815,52526247.0,3282083269.0,1015425057.2,1081770867.25,1895697746.0,2646963061.5,2865631701.5,2976901499.25,3066425529.35,0.5216865829183014,1139.8783925139885,0.028983744738643,0.024350276843800072,66.66626739501953,66.47000122070312
3,MEM_LOAD_RETIRED.L2_HIT,29496,11583503.906800922,9800546.636722164,0.8460778979811155,126226.0,48551385.0,198067.75,863129.5,6329245.0,7783256.0,14266660.25,36464424.5,47105155.949999996,0.7759967115867609,-649.3502205403887,0.6721160250768466,0.6641215858817876,66.66557312011719,66.4800033569336
3,MEM_LOAD_RETIRED.L1_MISS,29496,58096484.16063195,21517545.09077504,0.3703760288020324,3057083.0,119972271.0,24442086.85,30438111.0,46570186.0,48157084.5,69710635.75,102349264.25,111158790.35,0.4160650466333347,-949.7489588794407,0.1895213010874917,0.18804658318835443,66.66632080078125,66.12000274658203
3,MEM_LOAD_RETIRED.L2_MISS,29496,46517634.55909276,16691290.582316106,0.3588164088849499,462766.0,104621495.0,23249825.55,28440979.5,39032123.25,40423380.5,50757931.25,89725273.25,100210323.0,0.08290936680909909,-300.6973614239916,0.080007177821768,0.07966469823425679,44.44437026977539,43.79999923706055
3,MEM_LOAD_RETIRED.L3_HIT,29496,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.44572830200195,44.13999938964844
3,MEM_LOAD_RETIRED.L3_MISS,29496,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,44.4447135925293,44.25
