rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,9929738184.22551,2895666857.4018307,187703482.6061638,254451408.37132603,145446491.9328002,3573162302.8309736,44738909.30017117,65419120.914390914,31148143.68857601,8634632084.197084,11422496789.918995,984887625.4253247,1020775024.2578079,0.15517420454429734,0.013351858598578925,0.030966267013982408,0.0963193238488384,0.03569188575435685,0.03627414651978308
2,9742535255.69933,2902166002.139683,202395113.16989726,278213023.22469085,146815919.74082106,3503739161.909027,46255788.88162559,66871414.22071432,31046515.8384203,8653117037.082619,11193665254.77504,1066169790.8438087,1103609879.0187566,0.15205759363863636,0.013417861790964915,0.029937021451414202,0.0949124765282344,0.03447980710389771,0.03509794591969191
3,9817556342.263382,2831416127.7264867,185639855.58717117,260532196.00975925,151232896.64236936,3539209541.9745183,47148188.37299395,68692131.62812445,31560472.591139585,8445616642.671958,12617541781.84156,915251343.6895185,955831458.6264745,0.15340925424362073,0.013978372439245268,0.03267900603069166,0.10273531878988158,0.034348062801057004,0.03483396337870938
4,9895796340.639814,2830566101.410407,178937293.05494398,233261929.69792172,133175992.9303874,3570837983.210948,26444211.558151204,51696077.50251069,30860016.50658467,8444222797.471123,12429668500.608082,874475766.993051,902839835.9440341,0.15467349215820372,0.01337318558204111,0.023285813107196702,0.10166468454532933,0.03448303151143547,0.03480228520180744
