metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,25132278809.835796,226886804.19227064,0.009027705203695098,24823090050.97829,25352584359.862507,2.106829678640175,0.3917917370230648,0.023042102093040407,54.20215288954205,1.0160195391747532e-11,66.52193590618909,5.340182715437665e-43,0.00039979001697655706
cycles,56848654844.209045,20720864.2348376,0.00036449172441497716,56827381295.400185,56873216646.66384,0.0806269759403563,0.050395982692951855,0.007232555154955898,1.940893401189533,0.5847646708151704,6.550042623945551,0.00020060696380791952,3.937927813102784e-05
L2_RQSTS.MISS,853596010.5848645,29848744.590809427,0.03496823347423771,814028180.2541628,882142540.7935342,7.979695276773959,0.22153696682204632,0.15784378551290085,971.1911568400028,3.195646744690203e-210,3125.286924005346,0.0,0.01844360776838607
L2_RQSTS.REFERENCES,1136497925.74387,34166782.541863576,0.030063215926681475,1089717195.669492,1166225105.3822753,6.731900514706769,0.22626829167431836,0.13286535070478758,717.536987304658,3.305895573707011e-155,2211.367353953633,0.0,0.013120958054139454
MEM_LOAD_COMPLETED.L1_MISS_ANY,442250920.0098163,6245558.446157328,0.014122205661027681,435537234.51799524,449122603.78661793,3.0718690801866853,0.3260510442747684,0.04331286744515584,279.76512099520323,2.3804377161356194e-60,234.21317417603234,7.189681546111725e-152,0.001406180014057624
MEM_LOAD_RETIRED.L1_HIT,8462214521.174803,79164493.08231764,0.009355056278025825,8354042850.332421,8540169686.114967,2.199505050560999,0.41913206195224934,0.022320068368073504,57.238771770840685,2.285292248028715e-12,62.41569935078309,2.4423299329976292e-40,0.0003751212133900442
MEM_LOAD_RETIRED.L2_HIT,40499854.486394264,2889335.4104513605,0.07134187139911871,37766503.99644207,44085640.82735091,15.602863049870264,1.0224496158195713,0.06977543958675438,844.6122697370037,9.131833640321035e-183,589.6667503789614,0.0,0.003532729667834962
MEM_LOAD_RETIRED.L1_MISS,180321683.12202442,3304096.634143535,0.018323346238442326,176937445.39255047,184321773.4939881,4.095086055979537,0.350482903694559,0.05228028541560723,426.8978794775832,3.299279733754909e-92,338.0238971482523,2.6640875843338647e-219,0.00202817959931605
MEM_LOAD_RETIRED.L2_MISS,139424107.48271173,483767.1900616604,0.0034697528196237257,138753027.7778744,139875864.58650538,0.805339068618533,0.22344576092723423,0.015528389552906582,81.83747480603665,1.2383605009935686e-17,30.29419386308625,1.4214736159279195e-19,0.0001821046490091475
TOPDOWN.SLOTS_P,170261925142.7956,64821154.71226336,0.0003807143297475289,170192862393.5356,170337986910.28296,0.0852360365511148,0.05018366234603357,0.0075864198017747886,2.808129937337071,0.4221633326914611,7.207010555262937,7.822984110936801e-05,4.3328840510797256e-05
TOPDOWN.MEMORY_BOUND_SLOTS,104988870591.53401,1289242735.867251,0.012279803836381222,103788631908.89365,106377223114.44792,2.4655862959278387,0.11357136256212658,0.10812412177994114,553.2569503891064,1.3676219015918125e-119,1460.8230692735451,0.0,0.008706440378915884
MEMORY_ACTIVITY.STALLS_L1D_MISS,44079906737.84644,127661657.16613045,0.0028961417256475677,43980019216.702034,44265664498.016846,0.648016982008631,0.02177930766636068,0.13297675803169884,650.0518731970078,1.4194166183316263e-140,2204.4687799134485,0.0,0.01308056137302643
MEMORY_ACTIVITY.STALLS_L2_MISS,43725417905.4301,128753250.30227783,0.0029445859289612057,43630172656.75813,43914590162.82987,0.650462636370637,0.022769227252850206,0.1293230506359239,569.8619705229648,3.44056990078734e-123,2086.184493356585,0.0,0.012387397199109898
IPC,0.43495220654808847,0.004129151022332923,0.009493344234538105,0.42935884381728406,0.43891824178996147,2.1978042250995036,0.3536760424587842,0.026841920556845228,66.30516917927162,2.6371632495722836e-14,90.26739249700908,2.146591165165145e-58,0.0005424203698241871
L1_miss_rate,0.02559478490444082,0.00032617474265278913,0.012743796983275145,0.02533015927840209,0.026028587759575207,2.7287921495755,0.528602453931684,0.02410847109862668,296.99108792726474,4.456269416371359e-64,72.54719487615807,6.648644451595162e-47,0.000435985418308176
L2_miss_rate,0.7516923030761002,0.003854150735390413,0.005127298390070417,0.7478452298492868,0.7562885363018896,1.1232397109895698,0.03888164531058803,0.13186937818894665,2211.837277325474,0.0,2133.1037347714278,0.0,0.012662467674958275
MemBound_frac,0.6213346534558991,0.007187157757802662,0.011567289411313656,0.6146895383377053,0.6290476339763305,2.3108473925869992,0.15925613047835563,0.07263324417445743,437.7681321330456,1.4568295833537345e-94,659.6915784653924,0.0,0.003950595341999835
StallL1D_per_cyc,0.7769710550491815,0.0019959414073053776,0.002568874856192727,0.7753812269621467,0.7798858009983879,0.579760855564436,0.04472628712594659,0.05743545957568368,126.37242388501909,3.2714461274585825e-27,414.2685555926029,8.178213306435347e-269,0.0024845191107960764
StallL2_per_cyc,0.7707413271918306,0.0020219888439263235,0.0026234337936611885,0.7692273651771337,0.7737212577224685,0.5830610591115002,0.04573816285049867,0.05735765562417175,118.11734336328664,1.9627857205428198e-25,413.31586883410245,3.398132139176971e-268,0.002478819665018061
