rep,instructions,cycles,L2_RQSTS.MISS,L2_RQSTS.REFERENCES,MEM_LOAD_COMPLETED.L1_MISS_ANY,MEM_LOAD_RETIRED.L1_HIT,MEM_LOAD_RETIRED.L2_HIT,MEM_LOAD_RETIRED.L1_MISS,MEM_LOAD_RETIRED.L2_MISS,TOPDOWN.SLOTS_P,TOPDOWN.MEMORY_BOUND_SLOTS,MEMORY_ACTIVITY.STALLS_L1D_MISS,MEMORY_ACTIVITY.STALLS_L2_MISS,IPC,L1_miss_rate,L2_miss_rate,MemBound_frac,StallL1D_per_cyc,StallL2_per_cyc
1,26426444223.126484,57576026940.15139,854408579.4814187,1180276628.475551,491309346.87325597,8860232260.298344,58712970.62211501,208793896.12856957,149744117.69917852,172443656004.04315,103021544072.32324,43763539854.37645,43350093457.05346,0.45558535167252784,0.024805713061590354,0.7276924426779695,0.600046451827955,0.7606949815594837,0.7535343659461408
2,26414559552.821583,57608303537.759155,858191470.3176072,1181981865.8459532,489573810.4788218,8859680616.16356,58166436.28841392,207931711.36400366,149482369.2878926,172531247466.7258,102993129292.4177,43822524326.30457,43423589410.43738,0.4547840050698915,0.02476960980332783,0.7302576854828161,0.5996940516533564,0.7613676643490216,0.7544554494715672
3,26436078173.50703,57640684066.896904,860849461.394038,1179694626.3077323,496590739.4242385,8860716817.356028,62060919.42137464,211920600.82934132,149622789.2948451,172624670488.27466,102580557344.21193,43874697390.53098,43489956728.76959,0.45496708113759626,0.0251943308581517,0.7342348980095204,0.5969961800255398,0.7618357160466194,0.7551757174302939
