rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,48460,0.6343481170719839,0.09691729224564558,0.1527825016538162,0.09201647689934815,1.9048251479198903,0.433442183292606,0.4457149463684378,0.56596746652287,0.6882567338803015,0.6965732687905417,0.7253946223664048,0.7542810659638061,0.8105523245608263,9.33739506911356e-09,0.019009346816913388,0.01659369878777085
1,L1_miss_rate,48460,0.023903040561499878,0.011255063732171834,0.47086326541653983,0.0023062792364721705,0.2541395394423571,0.011348958713592934,0.015176373386520387,0.015269353942697949,0.017331725283940117,0.03157755382692028,0.046513090223295826,0.048178781560818125,0.7147249003603053,-1.8606168767919715e-07,0.1592928432960772,0.15659522874722562
1,L2_miss_rate,48460,0.8242201419771548,0.12086716463316104,0.14664427436003033,0.0292269450051076,0.995861149819005,0.503605011684861,0.5783897245841629,0.7602882189280477,0.8771345985754473,0.8941729477075062,0.9640835915995671,0.9948882390856822,0.5851218756364501,4.161406996919228e-06,0.09699962096132625,0.09592019629199866
1,L3_miss_rate,0,,,,,,,,,,,,,,,,
2,IPC,48149,0.6380798150613841,0.10131248219086175,0.15877713069659688,0.10220586128428334,1.8242781497062206,0.4311327576385271,0.4413726490605992,0.5618910672598577,0.6826823164927519,0.7180694151085578,0.7363445251973002,0.7640159585359626,0.8150442702634301,3.65619756389377e-07,0.024225229740070575,0.022790709407129774
2,L1_miss_rate,48149,0.023946715572226416,0.011256422868124664,0.470061242184709,0.00347115583702178,0.2518116969088599,0.01134296665170136,0.015067164402497918,0.01518055646349155,0.017393930630367718,0.03159114405795778,0.04670532489720326,0.04835263128605847,0.7127843542241248,-1.8583568622074814e-07,0.15771563490922572,0.15512204163884358
2,L2_miss_rate,48149,0.8143013800069941,0.11630580422983182,0.1428289415754556,0.4121086136991918,0.9958288230389077,0.505621583910301,0.5820101201075241,0.7603474669611822,0.8442879299521993,0.8862318000774763,0.9675761136483525,0.9948876521694819,0.5388835878983576,3.4365033617251185e-06,0.09124297016541712,0.0899317898141629
2,L3_miss_rate,0,,,,,,,,,,,,,,,,
3,IPC,48165,0.63654732775355,0.10109754044645743,0.1588217184152551,0.09059402371341561,2.078754602100251,0.43016356212711304,0.4422881497050714,0.5582458437988531,0.6821816673083579,0.7141381711364347,0.7337821744657024,0.7638583953663126,0.8125111967389432,3.245987259752345e-07,0.023839234931100253,0.0224033160700594
3,L1_miss_rate,48165,0.023988072935126982,0.011295973296266354,0.47089957275080124,0.006731692764239615,0.255544826477805,0.011447837938436144,0.015136115793945812,0.015225061491785279,0.0173906621669725,0.03165983018398926,0.04669033515951463,0.048332933892251836,0.7158139992145129,-1.8564933582114177e-07,0.15520051030060283,0.1548146196867921
3,L2_miss_rate,48165,0.8139030797097411,0.11697247101998944,0.1437179363686704,0.49716830541299684,0.9958904318597708,0.5043874541662138,0.5798866714817568,0.7598421718232041,0.8434448740413589,0.8845623686816314,0.9713134193045249,0.994990487999074,0.5385766535355174,3.586905161587554e-06,0.09122544965775263,0.08971201033035893
3,L3_miss_rate,0,,,,,,,,,,,,,,,,
