rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,instructions,1924,48951109991.90199,3293867195.1474104,0.0672889173645361,14855652382.239302,65184178207.59427,45095360965.62178,45261503211.57929,46327862474.197876,48757623030.34758,50747227186.52454,54409325896.18696,59274191734.38298,0.14924650795781716
1,cycles,1924,100228890332.48555,3177138841.361508,0.03169883284971134,6815572404.745783,103365424939.94092,98678367252.30746,98882065265.45995,99765449686.75095,100250500218.94678,101068298267.89783,101647133206.08376,101839579362.71016,0.71869778128131
1,L2_RQSTS.MISS,1924,1001964562.2919097,97965521.01199014,0.09777343900057928,80966415.94615896,1594937818.0226,871355118.7674581,890840188.7183236,919347203.7964884,1009042237.4686699,1067743997.5078137,1084004483.3786764,1387207705.787416,0.05481609879312915
1,L2_RQSTS.REFERENCES,1924,1428505627.699038,157005400.3619484,0.10990884272177805,394422549.79182833,2548771803.7518597,1238011321.946372,1253555087.4154887,1329485324.4230666,1428679258.1485045,1489055107.1162963,1566481327.9915254,2165788277.231507,0.41334050774414416
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,1924,1018276640.3146245,68775814.32846919,0.06754138473334614,260022783.43238014,1152470301.0769203,908685707.2098862,919691066.8484715,974591942.5858366,1009050426.3576932,1069542918.260953,1131356464.933901,1145185057.7390757,0.6751373973920572
1,MEM_LOAD_RETIRED.L1_HIT,1924,16028857958.596056,1065772472.6983445,0.06649085514709333,3491680744.4191704,21117387421.630978,14863068469.03299,14924842147.920084,15153431964.043938,15966662479.740005,16621380628.81371,17672962648.450882,19334872685.99253,0.13055629867734334
1,MEM_LOAD_RETIRED.L2_HIT,1924,147520679.12262124,52604936.254605725,0.3565936421081669,65716367.751053,400469534.0230963,99175467.81989405,103029453.49941827,114582597.33234528,125996985.92124464,161472668.76320404,263270859.3766654,348496704.32494044,0.9668084049696462
1,MEM_LOAD_RETIRED.L1_MISS,1924,682376435.7414459,65554024.58688965,0.09606724551626843,95605622.66862291,882425267.5376899,589700944.4951645,601676428.2150348,631998602.566695,671693140.8599626,729074433.3346074,793773612.8516594,840023066.3922851,0.8612241715737793
1,MEM_LOAD_RETIRED.L2_MISS,1924,533417612.7410528,33840490.12402142,0.06344089380574927,15528122.923004583,593407271.519368,474569636.7065281,490545435.7720227,511878248.8505343,535229466.9001661,555945695.3680706,577551758.4309486,586285522.3324248,0.6963264897409521
1,TOPDOWN.SLOTS_P,1924,420163594414.069,12367433590.688377,0.029434805288009645,57022005911.98737,432725234492.91534,413324330995.5277,414357908111.90924,418041717806.2432,420250167435.1288,423606418103.6517,426298055750.9021,427158468788.4848,0.6895731704164973
1,TOPDOWN.MEMORY_BOUND_SLOTS,1924,251035873186.82397,9822321412.56915,0.039127162536086064,6567022768.952941,265818136805.44403,230021974985.96173,241817669315.4317,248209954533.6527,251864687342.61682,255377562012.8754,259046248171.14935,260287905570.33728,0.5385561984622522
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,1924,108477664200.2443,4071131637.523689,0.03752967643190201,1460240370.9273849,112608324551.0796,101915451040.73338,105512118378.12894,108212123746.0093,108959587457.18561,109602342843.36278,110318680328.91292,110571350635.91995,0.9085303794438675
1,MEMORY_ACTIVITY.STALLS_L2_MISS,1924,107663762876.8929,4074569451.449214,0.037845319005877974,1299161498.6393652,111782983799.03069,100750847389.11807,104570100368.08609,107430837593.92383,108188873083.01547,108814775627.54453,109495962570.68115,109745592248.05444,0.911968658736325
2,instructions,1924,48954490823.17922,3494120023.678456,0.07137486193654867,3396060103.562652,66067121856.004,45108328478.217865,45266748627.03867,46361198834.36812,48770474137.37276,50794944158.330536,54570353919.67366,58924716749.53809,0.1973861012665489
2,cycles,1924,100178735308.52754,3369046779.890609,0.03363035847392879,5774926574.673636,101984022230.54932,98651470191.55061,98880726186.19981,99762436743.98242,100226565744.41336,101035325461.52698,101589946142.06363,101750862540.18341,0.816418016531465
2,L2_RQSTS.MISS,1924,1002842080.5581763,97863690.76842865,0.09758634252160447,164604483.7438567,1536055329.1934142,870578478.0374907,890968907.6381665,921688883.0029278,1007123411.2884532,1068008054.5282217,1084845231.4277263,1399900066.6475067,0.06553199564950363
2,L2_RQSTS.REFERENCES,1924,1427517272.7181268,159210444.27302763,0.11152960970474005,231589998.22961634,2423424239.270781,1236597837.7168882,1249140571.1429112,1328614675.4145582,1427725622.6882296,1486772137.0176783,1575124438.6293054,2182016995.057866,0.43034683982109506
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,1924,1018099795.9788258,71049039.22216022,0.06978592816026641,135443622.73238719,1152244719.6310604,909295778.0352846,919422920.4845731,976410744.0810289,1009149680.1337817,1067084362.0597088,1131504882.3110583,1147586445.6098652,0.6851262536210404
2,MEM_LOAD_RETIRED.L1_HIT,1924,16029658967.05494,1115613757.2363317,0.06959684916124567,978368890.9516851,20861214631.840282,14886842506.22957,14940319409.855368,15140169515.91114,15990530481.829071,16615562869.875067,17704634946.484287,19254346591.109314,0.1744260966033912
2,MEM_LOAD_RETIRED.L2_HIT,1924,147933394.6023303,52219719.08409961,0.352994800291543,29677001.671306264,387032657.0846864,100508069.8462085,104429486.62835932,115707385.08555803,126751598.01125433,160599863.85190383,262778110.27711314,344323559.9532725,0.9694197824727184
2,MEM_LOAD_RETIRED.L1_MISS,1924,683431974.5488111,65528680.03821247,0.09588178850056478,85888238.77389729,872843990.6234484,591770879.2318517,602439553.6515878,633610620.299959,673651373.4189017,730770858.0881252,796414693.9910971,833242380.185337,0.8674755359852817
