metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,13315327060.444405,28343670.051161833,0.0021286499327051343,13282626910.474607,13332855598.807495,0.3772245931690337,0.24089424559736958,0.008836449901185924,15.372342342037882,0.0004591327513835083,1.2456035710200444,0.2877765071940448,5.2109137692377443e-05
cycles,28791855744.416965,24797755.309035745,0.0008612767280151535,28767074510.75252,28816669988.413506,0.1722552311363296,0.06328717202079222,0.013609025344538886,18.314761437723064,0.00010543871030255816,2.9540762322145064,0.052136306965077234,0.0001235733160639509
MEM_LOAD_COMPLETED.L1_MISS_ANY,271236957.82633936,1270843.6833337115,0.0046853632835219105,269908243.15843195,272440695.97746676,0.9336680514814757,0.28045719819397963,0.01670616163070008,18.379526757249415,0.0001020790159273177,4.452323303499857,0.01165629749605395,0.00018623550351752358
MEM_LOAD_RETIRED.L1_HIT,4408500298.353559,8807278.079539333,0.0019977945975933322,4398346172.924541,4414065674.23518,0.3565725359372026,0.25871752905632045,0.007721914339860716,16.1287213795149,0.00031455214592743133,0.9511468140480356,0.3863050679560801,3.9791192000106154e-05
MEM_LOAD_RETIRED.L2_HIT,23425421.187440258,88256.58175773911,0.003767555812616878,23369822.769803993,23527185.497426562,0.6717605048097919,0.7401345500882602,0.005090366085690232,14.01148496626051,0.0009066605051732276,0.41292818718111585,0.6617121605127327,1.7275224505971237e-05
MEM_LOAD_RETIRED.L1_MISS,111202721.58259624,602552.0025242344,0.005418500500247978,110689048.20176592,111865973.89662315,1.0583605132209457,0.3004449466855244,0.01803491974161749,34.3215746360276,3.525045788899418e-08,5.1863572642671,0.005595488233702906,0.0002169326293964553
MEM_LOAD_RETIRED.L2_MISS,87766920.76946492,526203.5642581226,0.005995465713560667,87298890.97363642,88336496.79996234,1.1822288138048904,0.24943028587388752,0.0240366389051568,44.053820490581124,2.715403835412484e-10,9.212786493644838,9.99329098410869e-05,0.00038528342055231665
MEM_LOAD_RETIRED.L3_HIT,0.0,0.0,,0.0,0.0,,,,,,,,
MEM_LOAD_RETIRED.L3_MISS,0.0,0.0,,0.0,0.0,,,,,,,,
IPC,0.45836641233642195,0.0005858838606198042,0.0012781998088241024,0.45770154546899416,0.45880712288952097,0.24119948381282272,0.19832783156897002,0.006444883699439827,15.425663768401137,0.00044705367860288714,0.6623401979465069,0.5156479460929158,2.770931262231564e-05
L1_miss_rate,0.026511855803934295,0.00010915607136848339,0.0041172550188766826,0.026431798134618396,0.02663619433616246,0.770961501358699,0.41715863737515546,0.009869758528274195,39.021415339186206,3.3620744098408916e-09,1.5527550420558078,0.21167470159820836,6.49578152277248e-05
L2_miss_rate,0.8045891235460282,0.0001866464758440481,0.00023197737874140008,0.8043961062291385,0.8047686692051446,0.04630474923201733,0.10442417016987122,0.002221491234874384,2.3934208859864157,0.30218663886999314,0.0786605157741187,0.9243537943175458,3.2908799042697657e-06
L3_miss_rate,,,,,,,,,,,,,
