rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,1955,0.40672398208000227,0.05118484404164848,0.1258466338274109,0.3679041300273284,1.9445668914237018,0.3741393479129867,0.375555721408897,0.3865091445760609,0.4048041346169263,0.41688797493602303,0.44773226466742766,0.47897002280461975,0.561841401391849,-2.988475919442769e-05,0.03906292790122938,0.02271729400544653
1,L1_miss_rate,1955,0.027671790437881247,0.0019725044780419657,0.07128214137317654,0.009268335406357683,0.03123298839119533,0.023664266648328314,0.024270716944044715,0.026432548290916617,0.027831059601803272,0.029087251896793193,0.0306256731954417,0.030869181763286624,0.4764515590823485,-2.5734874189653223e-06,0.057173455997584596,0.04582913769754405
1,L2_miss_rate,1955,0.6975573398996986,0.03071671139452739,0.04403467591487766,0.18511663741145307,0.7282358522118111,0.6198979930404213,0.6420666072953515,0.6858402226178864,0.7072671009402333,0.7170603153657384,0.7241476495293062,0.7265963900802968,0.8790168660938755,4.122570093321061e-05,0.034132369018681066,0.020290614583993432
1,MemBound_frac,1955,0.6060832032241188,0.020381131912084502,0.03362761383860348,0.14154875332761224,0.6681317537138242,0.570551838600227,0.5848624423267903,0.5949624644562064,0.6074102233037598,0.6190416626643709,0.6275264623197678,0.6304031617078054,0.0063175014406913225,5.231414948826407e-06,0.008395296231122463,0.003609799367584095
1,StallL1D_per_cyc,1955,0.778927671237539,0.022242994546271468,0.028555917792639725,0.1643619234047369,0.7892728510984659,0.7487113870532921,0.7660136143746565,0.7787172257174462,0.7818459176514364,0.78390446157571,0.7857258390239815,0.786977895594894,0.9358844481360095,9.8666132336583e-06,0.007132096814134139,0.003064793834866428
1,StallL2_per_cyc,1955,0.7733195206125132,0.022701297333702034,0.029355650191943056,0.14278861492829664,0.783802557159724,0.7415952329425497,0.7594529528087367,0.7732982124316357,0.7763377442849699,0.7784812826173655,0.7802292694930559,0.7813170960263145,0.9346674241190884,1.0475727653667252e-05,0.007559297052702103,0.0032692312968733476
2,IPC,1955,0.40542062754476527,0.023500843973327284,0.05796657194195773,0.3289946249665517,0.5297456416517222,0.3739457807633572,0.3756513139242876,0.3872299114304193,0.40288579971901517,0.41697746590879997,0.44778154451083935,0.47784026567485166,0.24432221365690526,-2.5616348881134973e-05,0.03877097635099894,0.022685413222410668
2,L1_miss_rate,1955,0.027620306146740128,0.002045482772225593,0.0740572085391968,0.012010413338457274,0.055129965318210655,0.02362105695332471,0.02424213762988137,0.026380929828258043,0.027703468814999313,0.028983697469658877,0.030568851986170154,0.030824314756330184,0.39102879296413473,-2.5787767110153784e-06,0.0560636885483297,0.04503137635535842
2,L2_miss_rate,1955,0.7006267158684657,0.025528630060503404,0.0364368492983589,0.5745087303693667,0.7443099243704571,0.6223697953986171,0.6460706958337376,0.6898926574635823,0.7094482135490878,0.7194749937185949,0.7260607393941899,0.729018200355645,0.8652533743066075,3.916839648943964e-05,0.03373795046925016,0.020192567117392486
2,MemBound_frac,1955,0.6072781624505786,0.015634896827724856,0.025745857161457296,0.5371397483398542,0.7901940483066859,0.5717448361479844,0.5847098286991004,0.5950085115538428,0.6087521883453212,0.619800511341897,0.6283971666523956,0.630630937036988,-0.4433121585547188,4.008334490975315e-06,0.008819478895495045,0.00382700604027484
2,StallL1D_per_cyc,1955,0.7798197896081812,0.011878038667708068,0.015231773835434675,0.4811972788956702,0.8192037092684314,0.7480892526455524,0.7659570826860398,0.7793376009181178,0.7820607692003665,0.7842503822480356,0.7861738927378205,0.7870888953586864,0.6789028551784103,8.31090142183498e-06,0.007138765175377229,0.0031312807636847267
2,StallL2_per_cyc,1955,0.7742714460227044,0.01204304162137846,0.015554030415613849,0.47681895097085597,0.8168965322457629,0.7413079795108933,0.7596732977128322,0.7739892346022996,0.7765668699369765,0.7789289308670166,0.78076704713942,0.7816350930534848,0.6840529903158438,8.872765550863561e-06,0.007553645156269891,0.0033448122722785282
3,IPC,1955,0.4056336983964414,0.023969185286994054,0.05909071505091781,0.3692128867874428,0.5748937781222111,0.374407886999165,0.3757001024617092,0.38600092493463456,0.4051517921621535,0.4171864342601067,0.4483501942937692,0.47933576332798367,0.2320396634269761,-2.5885637534230513e-05,0.038897135935907434,0.022764440240647516
3,L1_miss_rate,1955,0.027598424926941215,0.0022692126357771827,0.0822225413872082,0.008950959930761804,0.0683449830815911,0.023592810509962134,0.024132465949235564,0.02629678353822358,0.027703973552848152,0.029081473590352725,0.03054465801829803,0.030804921440477324,0.3302518340207502,-2.6430779115450557e-06,0.05648428436002042,0.045250340055938504
3,L2_miss_rate,1955,0.7011335488014989,0.02560642750742651,0.03652146948494696,0.5404902174020312,0.7430103369151236,0.6231016105595832,0.6462519758172389,0.6910607086985419,0.7095034087192547,0.7202089516783208,0.7265311875967523,0.7292145610431541,0.8608312223933113,3.912505149261589e-05,0.033682317171598905,0.020033672805046962
3,MemBound_frac,1955,0.6055759381268231,0.01597089766481151,0.026373071747554797,0.5365592518833937,0.7904558178229195,0.5683758649919433,0.5837968696232183,0.5936079911271281,0.6055501840990738,0.6183015580145967,0.6274618406621817,0.6296826711993229,-0.4760254361659036,2.7646318451760193e-06,0.00864942405505257,0.004083096129982734
3,StallL1D_per_cyc,1955,0.7796279738402918,0.011279533041575937,0.01446784032904208,0.48482018788940967,0.8190941808279479,0.7500603041944269,0.7658193302878475,0.7791065241125323,0.7819893957175374,0.7838927630911594,0.7863091618390652,0.7872014723658413,0.7613198755579128,8.126863594498116e-06,0.007092284270394724,0.00313679561826717
3,StallL2_per_cyc,1955,0.774117378253689,0.011468384715290313,0.014814787831222108,0.48216368545048455,0.81736593325253,0.7431656895882338,0.7596369697241847,0.7737764728566647,0.776576278166034,0.7785561584086046,0.7808887133326057,0.7817806489856998,0.7667794608882293,8.684146777538024e-06,0.0075047013838060745,0.0033359605384461824
