rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,TOPDOWN.MEMORY_BOUND_SLOTS,1955,258998281824.4934,9261902299.295446,0.03576047776861951,8135838749.126022,267601462692.2076,245853878477.51895,251688089239.46722,256522847866.68298,259288806792.14145,262971896039.35406,265118437251.7706,266296658900.6663,0.6131395402497709
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,1955,111180687982.85442,4087380567.550263,0.03676340416404505,1728999420.3081818,113708141317.93211,106926653049.26169,108726022717.96649,110623320873.45078,111465142907.32973,112354822072.33571,113098053431.23346,113354604166.45691,0.8653127903271024
1,MEMORY_ACTIVITY.STALLS_L2_MISS,1955,110381432173.43382,4075909547.475353,0.03692568095212962,1527142620.9724238,112918818499.50246,105898017255.9562,107874683769.3789,109780679131.38985,110693658170.37325,111576220747.39471,112326312910.8144,112593476934.90529,0.8682984561663203
2,instructions,1955,48181379079.97471,3372595179.046272,0.0699978963542785,3423835720.052865,63687991041.016685,44201722907.63899,44394712174.89922,45691665958.928116,47948675269.55938,50057488313.65438,53612969854.874176,57395170941.826485,0.14042867891169505
2,cycles,1955,101852702314.60918,3400069382.9038277,0.03338222065430797,5780875919.777125,104869268305.27286,99746374385.5892,100137560041.33688,101254524276.61407,101944657830.41185,102866938559.58017,103524755872.93932,103753186204.88814,0.6984777307468736
2,L2_RQSTS.MISS,1955,964099821.8918818,79006919.26932089,0.0819488993518153,182104591.9020205,1470094680.430597,836162252.0498194,868996251.6405184,892945536.3355715,967943299.0810826,1033945228.134339,1050762476.7716326,1061732765.4159049,-0.3608632069141979
2,L2_RQSTS.REFERENCES,1955,1376795143.2794936,112291773.79569156,0.08156026286395462,244285734.29489,2240601947.057614,1213777160.7625947,1227158466.9954093,1300334465.4023242,1385379830.3405414,1448050520.796581,1504146185.417756,1578550555.744107,-0.09082710029190975
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,1955,1001764080.6398305,68895714.44839862,0.06877439087693649,135975826.0497586,1133735352.7563634,896853631.6781609,905017958.3504314,960491719.7267926,993678866.5498133,1052130101.4385417,1111132831.2228732,1125446780.1529887,0.6636146274862907
2,MEM_LOAD_RETIRED.L1_HIT,1955,15774020588.13463,1072900448.3524865,0.06801692963172196,973033277.104613,21070418334.01302,14579433537.76695,14654712494.795172,14906762470.527775,15691926967.901995,16385653282.740915,17356359252.23981,18646882799.137966,0.11496986832307614
2,MEM_LOAD_RETIRED.L2_HIT,1955,142655654.51360932,47940342.26550574,0.3360563759562173,30792367.99471373,335727870.60615164,97145678.33300847,101102283.30821094,111554448.73261058,122747373.46391837,156487742.10874456,257658379.53772748,301042697.8047528,0.9630834184666217
2,MEM_LOAD_RETIRED.L1_MISS,1955,671388795.028379,62491800.95147335,0.09307840913375964,85774659.88806449,821611072.7641169,581498025.4227954,592037319.1266509,623245954.669587,662532648.8453717,718019703.8086971,773133918.5681723,801779538.6251,0.8511916383099695
2,MEM_LOAD_RETIRED.L2_MISS,1955,527619544.9086293,32387067.247773122,0.06138337284943029,54838357.75015841,588413846.3928567,472654700.14253676,486136865.8987915,507292601.8435017,528860945.25918186,549344952.3797815,569571278.2009377,579466105.0633268,0.6782410513767339
2,TOPDOWN.SLOTS_P,1955,427040305289.6121,13501185914.179546,0.031615718111252404,48622176392.616264,439643170559.835,417778104189.7985,419512458184.9843,424526757868.6304,427431216446.17554,431315837172.93506,434081048424.0351,435168678358.64545,0.6761759287309504
2,TOPDOWN.MEMORY_BOUND_SLOTS,1955,259233651102.44534,8762664826.435581,0.03380218883301036,38420954401.16322,267671125624.44672,246785239714.05978,251615443638.20633,256722600416.58173,259778518652.98026,263246528046.7929,265532599163.12433,266818029964.8703,0.6070200004295719
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,1955,111213719657.49544,4072239711.5584054,0.036616343056411295,6658563511.942586,113605506537.92316,106827807484.0812,108774935846.98048,110749954251.06177,111496619449.85988,112428858930.47385,113180377883.49101,113379652679.75714,0.8554532966957162
2,MEMORY_ACTIVITY.STALLS_L2_MISS,1955,110421097637.11485,4055000065.3665533,0.03672305521443741,6633409095.533452,112786740649.70204,105841530757.32755,107943629236.26428,109940607137.25183,110726417927.1962,111641335391.50441,112394533083.43063,112598747618.31169,0.8590216773869737
3,instructions,1955,48192241158.625496,3400523235.626776,0.0705616330320456,3420626695.518712,64349912367.8883,44184480071.20511,44398019607.482056,45516186320.459984,48141215555.94766,50081616556.048615,53489142343.14038,57511821663.781204,0.10928206837802985
3,cycles,1955,101837266145.67616,3391797220.270516,0.03330605139594594,5785362334.735349,104432487424.01477,99740850423.07866,100115567442.57271,101215196745.47238,101919927232.47124,102901326927.71838,103553027200.5636,103770696324.93538,0.6236507007494605
3,L2_RQSTS.MISS,1955,964360424.391125,80737818.93892409,0.0837216220168928,176577475.37615377,1473515052.5466657,837165720.82537,867765946.2347789,891827856.8495606,967699634.0853298,1036900937.1753087,1051304162.8116894,1059364129.5385311,-0.35107146676087314
3,L2_RQSTS.REFERENCES,1955,1376209398.411919,115367613.49920058,0.08382998519871276,246796594.31371906,2282382872.1812725,1211090919.2480817,1224406912.6754353,1295146873.3017206,1379035278.5904758,1452016270.4124012,1503764537.3858824,1586827856.9414248,-0.08659951192738002
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,1955,1001093937.0652151,69345242.39684285,0.06926946596054095,137912055.79249272,1134263380.7775865,894029912.9729955,904419087.9727101,957967942.3570392,992946465.9290975,1051603893.323491,1110935554.801275,1125859693.5909734,0.6482844060752998
3,MEM_LOAD_RETIRED.L1_HIT,1955,15778122457.550224,1083355907.3700514,0.0686619025986605,977161232.2186636,21490944159.49731,14583624766.243988,14652652195.855349,14877832110.125805,15799611512.098368,16381606556.984718,17384776400.60956,18706468764.480057,0.08573140171761172
3,MEM_LOAD_RETIRED.L2_HIT,1955,141526841.4974353,48249310.73618079,0.3409198582097598,31054231.956445694,331479919.4927206,96126090.66501257,99439649.83363068,110459613.54586276,121704189.68860228,154917035.22766772,257667993.0156955,298946427.75117314,0.9594226130105631
3,MEM_LOAD_RETIRED.L1_MISS,1955,670636565.4133956,62943698.716835216,0.09385664600324214,84986120.26730114,818122442.909908,578991398.424826,590772092.6890552,621907010.479671,660777679.1719215,717416888.1985097,774481057.0863204,801472337.0241817,0.8455212432275891
3,MEM_LOAD_RETIRED.L2_MISS,1955,527902538.2838481,32654115.98629929,0.06185633449017722,53913725.04393401,586993140.2750473,471867108.6759892,484788680.3297037,506843259.2434263,530172712.87461764,549042674.0058655,570548876.0627718,580581593.5941017,0.6702712034985547
3,TOPDOWN.SLOTS_P,1955,426948652771.09784,13454472228.37716,0.03151309212724129,48157837903.55042,437511610812.9448,417690630734.1481,419394235131.1439,424302140484.2733,427255222500.39923,431396623551.91406,434243130830.80585,435198655621.96106,0.6005334339533688
3,TOPDOWN.MEMORY_BOUND_SLOTS,1955,258443955206.16943,8757651156.362637,0.033886074639959615,36791158809.49001,267851336234.6284,244310076062.44614,251185989398.7273,255892378381.44098,258856981698.39392,262340298565.61465,265232801314.94418,266226667007.4429,0.5470763891529555
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,1955,111168938685.38637,4070893414.448357,0.03661898244768881,6340600106.982811,113809128304.42282,106918108020.17278,108703644069.45317,110695755941.32147,111423226903.07169,112391649256.18524,113199774023.8698,113396621493.13612,0.7839024620553251
3,MEMORY_ACTIVITY.STALLS_L2_MISS,1955,110382286219.13168,4055635450.2431335,0.0367417235967722,6237488556.210705,112950209880.34453,105860380169.73383,107858145210.48311,109908412602.36813,110643749564.28055,111613614731.98062,112422412111.99072,112592956430.18576,0.7877379864974022
