rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,124944,25120370927.26463,9929738184.22551,0.3952862882867775,624457751.0,42716286646.0,10551467701.04,10922806607.65,14314784528.5,26638079735.5,35834382224.25,36401813330.85,36572626484.26,0.3231305816939765,-5826.42460147022,0.025290261502901226,0.013684200652175892,50.00066375732422,49.689998626708984
1,cycles,124944,56857659903.25037,2895666857.4018307,0.05092835094390325,3365781154.0,62810668089.0,53509133305.08,53634661347.95,53738921403.75,56849366093.0,59950500347.75,60084437308.3,61029232159.60999,0.37513129524604694,-3111.603891300137,0.01195501155492947,0.004693691143377007,58.334495544433594,58.029998779296875
1,L2_RQSTS.MISS,124944,848345839.3780013,187703482.6061638,0.22125821085394384,48515562.0,1640552491.0,574338599.57,628263473.15,732126579.0,798009590.0,908663033.75,1237765551.95,1250712785.26,0.08763259637016373,197.80000350477812,0.04630333681822232,0.032518071049833466,58.333003997802734,58.0099983215332
1,L2_RQSTS.REFERENCES,124944,1133096721.6483464,254451408.37132603,0.22456283167174704,98907962.0,3571121055.0,792386975.55,844061667.9,978666440.75,1057974213.5,1225184897.75,1622708400.9,1649955683.1099997,0.18131435881210048,-91.14521455599912,0.07710470438945274,0.04668388623316928,58.33335876464844,58.060001373291016
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,124944,438656603.7854239,145446491.9328002,0.3315725573892141,14394761.0,1829106321.0,305691505.29,308983681.75,311747987.5,411223605.0,507542104.0,667470125.4999999,706197223.1299999,0.36917556046315325,-303.09628044858493,0.15953114869616247,0.10659504453867673,49.9996452331543,49.540000915527344
1,MEM_LOAD_RETIRED.L1_HIT,124944,8460494016.495133,3573162302.8309736,0.4223349482742382,95012047.0,13292897628.0,2429914710.65,2533351809.15,4881565577.25,9593904717.0,12028803396.25,12232979121.8,12291915365.84,0.29405192445966344,-1739.7203092950617,0.024474405243831283,0.01474763380503153,49.99967575073242,49.5
1,MEM_LOAD_RETIRED.L2_HIT,124944,38598444.14660968,44738909.30017117,1.1590858204086665,1044421.0,821964933.0,7262960.03,9086394.700000001,21902433.75,40187158.0,42750562.25,62507982.199999996,63902639.029999964,0.7799762932986585,-112.08837587949319,0.9225348108763666,0.5990546656847942,33.333038330078125,31.709999084472656
1,MEM_LOAD_RETIRED.L1_MISS,124944,178415673.81307626,65419120.914390914,0.3666668937558124,3776635.0,1045615842.0,117577032.42,122236155.55,144800424.25,168439942.5,177694520.0,270024862.5,275973780.24,0.42535281282617454,-157.55983545037964,0.2393029476934709,0.1622743569486668,33.3338623046875,30.75
1,MEM_LOAD_RETIRED.L2_MISS,124944,139425121.57939556,31148143.68857601,0.22340409917332377,1770726.0,372129881.0,94450529.35,98975051.75,127261468.75,128640873.5,136754773.25,206740133.54999998,211609668.89,-0.2653439527703891,-45.67442278761007,0.060308234969000514,0.04884572901555665,33.33265686035156,30.940000534057617
1,TOPDOWN.SLOTS_P,124944,170290251702.85458,8634632084.197084,0.05070538094725443,20164344000.0,187952247921.0,160200453080.92,160598134862.9,160920744899.25,170279665222.5,179569619499.75,179979228642.15,182768654691.02,0.3677799223439154,-8901.244296443789,0.011294760508693616,0.004559859131759665,41.6665153503418,39.7400016784668
1,TOPDOWN.MEMORY_BOUND_SLOTS,124944,105789422933.67897,11422496789.918995,0.10797390205143605,3160923089.0,125351869427.0,92027190168.28,92410172177.7,93468589048.25,104722836130.5,118036621997.25,120940772539.65,121609080122.35,0.3256413235102661,13070.29089708337,0.013593576675536019,0.00762971938351699,41.6665153503418,39.7400016784668
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,124944,44055974049.91627,984887625.4253247,0.022355370563579596,680511778.0,48022204713.0,42029986405.52,42930919557.2,43907825359.0,44125260776.5,44412131349.75,44733529821.15,46088718258.18,0.5367561519066206,1855.3836562203453,0.013161469392093337,0.005135263847778771,41.667503356933594,40.959999084472656
1,MEMORY_ACTIVITY.STALLS_L2_MISS,124944,43693673739.77745,1020775024.2578079,0.02336207823441781,612075099.0,47792149848.0,41487344098.95,42492479883.9,43517809667.75,43743494579.0,44104121909.25,44468230173.1,45711167538.689995,0.4776760466859423,2279.4526179787836,0.013665569136957826,0.005494017652427435,41.667259216308594,41.349998474121094
2,instructions,126478,24823090050.97829,9742535255.69933,0.392478746026036,512877006.0,44286325289.0,10128676581.33,10805121724.45,14309211976.0,26370717571.5,34984642285.5,36476201072.8,36692380614.14,0.33661843222156507,-18136.00725673554,0.04054361306897041,0.03438277610457859,50.000579833984375,48.72999954223633
