rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,TOPDOWN.MEMORY_BOUND_SLOTS,1932,251542650987.54916,9888629249.34724,0.039311938593812094,6503095326.873277,264245406342.96945,230376529316.5945,242294533838.00015,248988143129.99005,252534922400.5652,255579301851.1231,259536740818.22223,260880778591.50974,0.5216878138797765
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,1932,108533165805.81111,4156887753.34508,0.03830062195718713,1418441935.4611328,113063749185.17259,101839320959.40341,105770720836.56926,108343882572.12408,108964414648.32875,109707929462.02829,110362562801.88026,110687754512.75682,0.8698587530480633
1,MEMORY_ACTIVITY.STALLS_L2_MISS,1932,107711975036.34303,4157466218.4980855,0.03859799448571356,1270827817.539019,112233154857.65968,100637246456.79349,104805371956.2551,107521377222.4823,108178432017.16296,108907369358.68286,109549322897.73337,109905199157.15459,0.8732975129091632
2,instructions,1926,49019842015.78278,3451957588.5016804,0.07041959840242372,3431263559.016827,65185100162.0,45072926011.07303,45276283167.42835,46426866527.98882,48847224236.390945,50833331593.66073,54627868619.51807,59650545326.89752,0.2033925698901803
2,cycles,1926,100201635922.90424,3190451370.2965927,0.03184031219561471,5781766078.517774,101956685858.40373,98702748598.74077,98880273777.4023,99765336070.14078,100221447468.80305,101047145008.31079,101592882657.23743,101754029063.88187,0.7285558450413715
2,L2_RQSTS.MISS,1926,999370554.6240741,90830900.72917926,0.09088810982963817,173750716.72084764,1415069741.6131063,870550346.0861374,890868889.4782174,920294079.8359141,1006584359.1618385,1065167314.9798717,1082365034.200617,1322687993.5786777,-0.06426346620371214
2,L2_RQSTS.REFERENCES,1926,1423263048.478562,146337340.47257107,0.10281819697982222,244040325.5044776,2220099111.1413827,1235066645.0144825,1247907505.2201107,1326494488.652896,1424658744.0345035,1486165798.4470556,1581124740.355943,2054226539.58146,0.3190481271370725
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,1926,1033382466.0935203,71306188.53638002,0.0690027079769775,136522897.30629018,1420532056.0,921358628.2004706,931828584.8594311,990560662.780396,1025270834.2425778,1082547429.301993,1145122595.6744087,1165678134.3334055,0.6293697470539442
2,MEM_LOAD_RETIRED.L1_HIT,1926,16029922740.70791,1101585169.6495044,0.06872055389587339,923702339.2142494,21481693652.915596,14877409020.16632,14920315747.453753,15153201592.641756,15975861568.692616,16609674333.806826,17754321785.787945,19397071464.829483,0.17750643965730745
2,MEM_LOAD_RETIRED.L2_HIT,1926,164869945.2048156,53703059.39859746,0.325729831060979,29908530.425510645,398660002.8194957,114715162.74663025,118755021.64408843,132681599.22284196,143637746.5092908,177426431.68841383,291565319.2018216,359942304.8820371,0.954159555545008
