rep,llc_mpki,lfmr,ipc,mem_bound_frac,l1_stall_frac,l2_stall_frac,l2_hit_rate,l2_miss_rate_req,l1_miss_rate
1,7.2947893490650895,0.7842305571361297,0.41847796733599146,0.5985118539704398,0.25817078098641894,0.256204736984948,0.21347294815227197,0.7009264785674311,0.02768100374928043
2,7.296854330026181,0.7662683675235801,0.41939158535321824,0.5985293210630818,0.258178456486648,0.25624406584192816,0.23156072053681107,0.7031689496774016,0.028370860157574382
3,7.2911331457618225,0.768947598386197,0.419838594336046,0.599339342202846,0.25818832391790436,0.25625761663844693,0.2287651907950456,0.7031686109041815,0.028241490287957745
