metric,mean_of_rep_means,std_of_rep_means,cv_of_rep_means,min_rep_mean,max_rep_mean,range_pct_of_mean,mean_within_rep_cv,ratio_between_within,kruskal_H,kruskal_p,anova_F,anova_p,eta_sq
instructions,26090604690.627453,96027035.01144156,0.003680521634132053,25993750586.19103,26185782713.888546,0.7360202263403318,0.2729942442653432,0.013482048473354196,3.6984400513683795,0.15735985510567643,1.416513314885872,0.24257910944945427,0.0001213036559302931
cycles,57543971428.85264,17577791.13392524,0.00030546711840454774,57526575987.3059,57561726064.17752,0.061083856395069525,0.052722677848813355,0.005793846801190562,2.0868856457600486,0.35223989244515774,0.2617017621664373,0.7697428127289884,2.24131463349217e-05
L2_RQSTS.MISS,828589651.0374783,16681881.768806083,0.02013286280841026,812351459.5491949,845682376.6068805,4.022608418528028,0.20658002671630923,0.097457934963181,256.6770540816433,1.8335210089421365e-56,74.05815182366275,8.680113660954206e-33,0.006302790238716274
L2_RQSTS.REFERENCES,1139084667.2363605,19152587.015068613,0.01681401529311819,1118284179.7303858,1155990783.6445045,3.3102547157975772,0.21997580676136216,0.07643574782457169,161.76911740755168,7.452165371182359e-36,45.57426383064348,1.761474018572654e-20,0.0038880668078239587
MEM_LOAD_COMPLETED.L1_MISS_ANY,492059968.4244501,8050535.528435929,0.01636088291070155,482764959.5758239,496822495.3360392,2.8568744995100426,0.3521005174825071,0.046466511971299175,50.89610114165407,8.872623679634721e-12,16.780644040873554,5.217840706928546e-08,0.0014351286106975476
MEM_LOAD_RETIRED.L1_HIT,8739499628.769178,38418860.93268696,0.004396002353065797,8697425762.337082,8772716512.640123,0.8614995537638689,0.28704835768980436,0.015314500972746508,6.256349815608701,0.04379765911879409,1.8290722306472535,0.16058546572546595,0.00015662776183260853
MEM_LOAD_RETIRED.L2_HIT,60944380.58517993,4274456.488898386,0.0701370076757794,56015999.03887744,63641530.10153331,12.512279211695187,1.079243649242552,0.06498718591024726,548.2784158602951,8.76707501543223e-120,32.95151141631323,5.122665248512355e-15,0.002814215379078585
MEM_LOAD_RETIRED.L1_MISS,209481596.42454907,4616335.17566331,0.022036948612457315,204161017.96266735,212423193.45361614,3.9441056550877778,0.4331675398470765,0.05087396119348449,131.07853583020974,3.440785477222649e-29,20.118319925747038,1.8631310869520533e-09,0.0017200851919797235
MEM_LOAD_RETIRED.L2_MISS,148288228.67905807,647935.356002377,0.004369432164468772,147830113.22039136,149029553.8145924,0.8088575909804625,0.20956384161465905,0.02085012438597675,17.168334304794477,0.00018704391064388814,3.390235074650684,0.03371734192637354,0.00029027500635002244
TOPDOWN.SLOTS_P,172360875965.73666,51401605.64859133,0.000298220842523505,172309872438.52554,172412666609.54416,0.05963892353334872,0.051256471645040345,0.005818208568641523,2.012700628678431,0.3655506930482167,0.263913005885084,0.7680426424756956,2.260252147873415e-05
TOPDOWN.MEMORY_BOUND_SLOTS,103189042667.05647,832339253.5019323,0.008066159274173207,102295183178.30424,103941831927.70738,1.595759304324699,0.08578576459194881,0.094026780696552,88.81030951905996,5.189031652816641e-20,68.92442573202004,1.427269792354656e-30,0.005868443527913482
MEMORY_ACTIVITY.STALLS_L1D_MISS,43955725819.09525,28420277.004770696,0.0006465659814545562,43930684050.34905,43986615005.20189,0.1272438432322259,0.04361264138861868,0.014825196568426293,26.385629925171088,1.8639457194613295e-06,1.7140305448509716,0.18016093436072367,0.00014677791735331607
MEMORY_ACTIVITY.STALLS_L2_MISS,43573974220.757454,33870316.3611794,0.0007773061091371487,43553803055.02665,43613077752.985306,0.1360323427428372,0.04405611283762225,0.017643547264418635,34.54691566659226,3.1494344928965876e-08,2.429372469713785,0.08811435931679884,0.00020802219136082593
IPC,0.44981029782973386,0.001545752939560692,0.0034364552057138628,0.4482531908558032,0.4513444408573645,0.6872341554820247,0.24088852959410256,0.01426574860789052,3.225789391588478,0.19930983688740395,1.5857277488290427,0.20482074868247332,0.00013579243054161116
L1_miss_rate,0.02526703669318971,0.0005685326114892676,0.022500961169004265,0.0246198319443721,0.025685895774227262,4.219188196859277,0.462960020886431,0.04860238498763155,57.000504811207065,4.192737254434455e-13,18.340164966037847,1.0995540498659817e-08,0.001568294124108122
L2_miss_rate,0.7316297422653134,0.0039041753521710794,0.005336272060349475,0.7277043858893455,0.7355123861227134,1.067206509291482,0.09862589621404892,0.05410619588964852,553.8438322974544,5.424252508884347e-121,22.703807696285967,1.4107031504836524e-10,0.001940711387303412
MemBound_frac,0.6014152728733612,0.004567961540449542,0.0075953534046871605,0.5964828620620396,0.6055000471920728,1.4993275922229492,0.11641366598670079,0.0652445169586435,47.40876156571903,5.07362341610334e-11,33.20258502784553,3.988082376185888e-15,0.0028355974530921975
StallL1D_per_cyc,0.7645082646689477,0.0006640975673036374,0.0008686597620906155,0.7641129552507165,0.7652749742320026,0.1519956075019385,0.03054395874986993,0.028439658696642087,20.135015472122177,4.243624457236498e-05,6.308002361911946,0.0018247742202954214,0.0005399619972899707
StallL2_per_cyc,0.757889864679952,0.0007998392651671103,0.001055350259242315,0.7572734180925987,0.7587936868770934,0.2005923096935224,0.032006258706712164,0.032973246542589284,30.473538303762325,2.41409988470041e-07,8.480217528921425,0.0002081733419719476,0.0007257676311693781
