rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,instructions,6630,15457008066.060478,1984591785.6158965,0.12839430355047415,3645021288.330841,41695278670.00057,12359989221.276157,12492140947.494093,13690951685.286215,15649057146.919298,17388207673.741817,18056076990.115265,18673750928.15002,-0.81265423747539
1,cycles,6630,26772672751.98837,1295453069.162092,0.04838714016948048,6302163657.166003,29501942933.311817,24906400217.47675,25008774407.085213,25666523575.402176,26783572995.793953,28056956610.36695,28338393858.171032,28490454372.231014,-0.6700403084107485
1,L2_RQSTS.MISS,6630,339543364.9793511,91052738.08153345,0.2681623246770577,93525546.2707194,492495839.45207953,195616095.67361626,212184754.3504978,259099618.47900343,329312214.4363034,437651802.6459765,468352143.7573252,477756240.992207,-0.8609877813767663
1,L2_RQSTS.REFERENCES,6630,469226549.23774666,109949268.04986699,0.2343202195793873,244239506.6440134,654584663.537705,301410005.37982225,319062879.20026,370450262.98456293,456002475.0506098,588651188.064566,624189219.6596442,636790731.5193245,-0.8707891214270853
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,6630,392646281.6887505,51799548.79979673,0.1319242056158272,134255000.9532442,774230954.7295433,323233546.515094,329973849.3977491,344710400.62238264,376126701.0371592,448528578.29682934,466167762.43894094,471781461.3270063,-0.8549309818574038
1,MEM_LOAD_RETIRED.L1_HIT,6630,5893876557.781205,743453751.2974715,0.1261400275368764,1265524617.9948223,16762177956.872929,4786422619.163303,4837932937.85951,5193278125.533929,6024554318.627094,6586215485.003933,6832837397.709909,7086356092.064142,-0.7997509975984649
1,MEM_LOAD_RETIRED.L2_HIT,6630,42275481.6707113,9462500.212772328,0.22382950681619326,11250538.851022031,173997609.8141167,25290115.062982753,28591810.2435255,34690135.56137137,42203403.76992602,48381262.102398284,58724472.30570207,65008757.72161966,0.13576425119612875
1,MEM_LOAD_RETIRED.L1_MISS,6630,227171028.7507663,22520193.683486775,0.0991332116922097,73223591.53531256,335558177.0889084,195376982.9172848,197496932.6198691,207918562.60175255,220368297.1045557,248128581.32232437,259798112.50505233,262924106.99450618,-0.7311773998641516
1,MEM_LOAD_RETIRED.L2_MISS,6630,184516457.6758513,17545090.750510704,0.09508686093103406,18506009.8074849,221256082.7158419,151254575.2185637,159704175.4233289,170601794.28249082,181396827.78635427,199058885.4012811,210355294.41745603,215266236.45437664,-0.5728561860106415
1,TOPDOWN.SLOTS_P,0,,,,,,,,,,,,,
1,TOPDOWN.MEMORY_BOUND_SLOTS,0,,,,,,,,,,,,,
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,6630,26219135825.49155,1043099204.4055502,0.0397838895739423,1796864444.8761225,27623722609.23679,25087651146.994865,25245832000.22462,25474150126.51193,26586937757.613438,26974924476.898903,27089788551.071594,27145120296.888054,-0.0255619332409406
1,MEMORY_ACTIVITY.STALLS_L2_MISS,6630,26078444356.58027,1024043359.6095121,0.039267808524442116,1647607699.7472148,27529622754.588455,24984070658.673794,25135545062.890217,25368564891.089725,26441823134.936653,26800655418.951897,26917428347.11383,26969563310.645878,0.009595739534857088
2,instructions,6601,15525773347.328625,2008936965.114779,0.12939368108580807,3644434379.095343,42471294317.40747,12464426430.29598,12620898118.303703,13763512899.036894,15697046328.251446,17453435887.04574,18091556741.928642,18766977464.368324,-0.8044149944613262
2,cycles,6601,26794142709.87415,1254260254.4935439,0.046810986568020525,6308178556.313424,29739884140.730286,24937102123.42498,25044245006.383232,25700253912.73649,26792281388.920887,28063776558.11315,28362044657.545563,28494387072.0355,-0.7384936756182306
2,L2_RQSTS.MISS,6601,336751836.2921779,94402845.75694302,0.2803335738161669,68323202.25822937,491160715.4955898,196614384.4798696,212091127.12920558,247024214.12208503,326500807.80741835,441344036.3361872,468589420.2825386,478176310.5065687,-0.8935854967904339
2,L2_RQSTS.REFERENCES,6601,465617897.81179434,114406808.72722797,0.24570964575221702,149993299.1892882,824273033.2427846,303065196.5544182,320091812.6375139,354484017.12835073,451694689.3463123,593113203.3070978,624249290.0359615,637278179.116667,-0.8995136290761063
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,6601,394804599.38907564,52563357.18031497,0.13313765154117255,79098646.80713381,1199564675.5762572,324568514.15101874,331703705.03030807,347765341.0458124,378375925.6626682,450193722.7115511,467290793.2689041,472311660.11728424,-0.8472564306230094
