rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,6630,0.5038975454650843,0.05183587934216252,0.10286987862645641,0.34669298833807705,1.9243075494357045,0.4327657707970154,0.4370906572626866,0.45952924072990964,0.5109291225247694,0.5426077230109457,0.5588110007448958,0.5754992846801851,-0.4067190186600405,-4.443583659827095e-06,0.01720745792869481,0.01363637794310942
1,L1_miss_rate,6630,0.02549311173176363,0.004407971040124045,0.17290831682316163,0.007124307551103354,0.06027042271827715,0.019993163236188244,0.020903350959269318,0.02114788136809831,0.024561172026200007,0.03060026042116409,0.03182859278939921,0.03204013135387907,-0.8493254474868699,8.881609043271143e-08,0.011473237870874847,0.004643023301792432
1,L2_miss_rate,6630,0.7176370850257904,0.030397358984977203,0.042357564316627794,0.19242437525291192,0.8034707562161778,0.645218819883798,0.6646695863179547,0.6983678558699863,0.7238639847802724,0.7418402393540525,0.753417452142785,0.7566679008863914,-0.513977086569543,4.6948729632923195e-06,0.012704969706999929,0.011766561092314895
1,MemBound_frac,0,,,,,,,,,,,,,,,,
1,StallL1D_per_cyc,6630,0.7349292862034802,0.021935957123450346,0.029847711249564937,0.18152367763254576,0.7971039692702931,0.7076429951534104,0.7151231436823108,0.7207560376726531,0.7337004165706038,0.749426614786411,0.7607459167454887,0.7630397576569985,-0.02798634955898233,1.7976877685290914e-06,0.004915857736313155,0.0035294836228128403
1,StallL2_per_cyc,6630,0.7310261977242862,0.022443681562918944,0.030701610465927242,0.1660347263446286,0.7958283320050545,0.7030610945922426,0.7106373873760042,0.7160389620472849,0.729922950525279,0.7458335862609222,0.7577659817858255,0.7601995478402546,-0.05409609036579949,1.7949805836217164e-06,0.004927767999137229,0.0035426583656278095
2,IPC,6601,0.5054578728346423,0.04701464018107609,0.093013963591891,0.32904006855268564,1.249278982316873,0.4365575605082097,0.4407330744104239,0.4613134109370755,0.5114552551162128,0.5446332307195406,0.5595651409570815,0.5775749426783815,-0.6354769521631369,-3.5035998124592727e-06,0.015661476613260752,0.011930037600295325
2,L1_miss_rate,6601,0.02556021826931735,0.0044896588593195145,0.17565025509617538,0.006117759180161729,0.1047673116144116,0.01987659790905386,0.020981074351838366,0.021236059978391026,0.024663012368458193,0.030642244838859963,0.03176113585383903,0.03199878758271195,-0.8289177406746794,7.66082400066475e-08,0.010894708476895595,0.004474800721534624
2,L2_miss_rate,6601,0.7167486278608488,0.029875956330560585,0.04168261391685674,0.4555083635570081,0.8098259484656003,0.6419995070368125,0.6623085261835606,0.6956964537449851,0.723236609457306,0.7421345380780116,0.7537508590123859,0.7565810853647071,-0.6709503810178913,4.468936807887144e-06,0.012912263414826356,0.012046052995634673
2,MemBound_frac,0,,,,,,,,,,,,,,,,
2,StallL1D_per_cyc,6601,0.7348747418789418,0.01854325040546197,0.025233212340446256,0.337726906256878,0.7974658310686422,0.7072933293634615,0.7151320866960109,0.7207227916445933,0.7336829439381021,0.7491034647795909,0.7598082224440365,0.7621003675267418,-0.3319816342638215,1.3471750528202118e-06,0.004537668714627672,0.003246193431225455
2,StallL2_per_cyc,6601,0.7310836686808436,0.018982287981230552,0.025964590366902747,0.3336364865350387,0.796425681793087,0.7026685498867831,0.71073317970547,0.7161357579862683,0.7300748203601696,0.7456096796917329,0.7569348548397073,0.7593112127653252,-0.3577187819304235,1.3547653113823341e-06,0.004594615682929733,0.0033069241040274196
3,IPC,6607,0.5030895252171411,0.042879668955098676,0.08523268087641292,0.38447182679249925,1.1765678988984494,0.43512735566489386,0.4395886165067245,0.4605758742447283,0.5109868557372715,0.5418587339100979,0.5561340777022792,0.5724401965298251,-0.8183134167663393,-3.5412940995557863e-06,0.015148696951270002,0.011880953318553116
3,L1_miss_rate,6607,0.02544876613870423,0.004337367188517267,0.1704352645184122,0.017645074690284444,0.04040154065425622,0.02005118809879002,0.020863068726595276,0.021108117617605567,0.024541332852005188,0.030518302749779666,0.03171433717196137,0.03194436492653236,-0.8798755401692772,9.273681993094076e-08,0.010873845151370633,0.004629633983846779
3,L2_miss_rate,6607,0.7131748999495391,0.03054182972882478,0.042825160743859295,0.5836981229529903,0.8039486770246993,0.6393734268884248,0.6566902165387167,0.6907673465009273,0.7188378933770273,0.739851762693821,0.7524940324172414,0.7555288392475734,-0.7480815191785197,4.652565591889793e-06,0.013087184899928528,0.012226543397383624
3,MemBound_frac,4,1.000024126940656,2.7859391364939844e-05,2.785871921927449e-05,1.0,1.000048253881312,1.0,1.0,1.0,1.000024126940656,1.000048253881312,1.000048253881312,1.000048253881312,0.49999999999999994,1.9277618009628755e-05,,
3,StallL1D_per_cyc,6607,0.7321829082463542,0.016666319270472043,0.022762507950901803,0.5162516874889442,0.7976924057955956,0.7047878135193961,0.7119468440055557,0.7160959500813043,0.7303855808204545,0.7470540520141882,0.758535667829255,0.7609556304658769,-0.8280305349710828,1.3450968051225885e-06,0.004040809177233255,0.0028963798976302615
3,StallL2_per_cyc,6607,0.7282639665297057,0.017281292493000346,0.02372943504997023,0.5032559978205512,0.7965446284555856,0.7003596214586403,0.7072813741414643,0.7113801986092818,0.7265017500850897,0.7435104978281029,0.7556264216614726,0.7582013422683161,-0.8347183879237491,1.3467192932783456e-06,0.004031488265215571,0.0029107459941843366
