rep,metric,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s
1,IPC,7669,0.4541139234095469,0.11045397841776476,0.24322966710305158,0.243894436806409,1.8955321939098926,0.2738015554651237,0.2832254033092832,0.3564993369938718,0.4595352684612714,0.5513098470174165,0.6114367082746963,0.616723070917492,-0.7014194642215696,1.3011248469617598e-06,0.03939169408155355,0.033596420830520744
1,L1_miss_rate,7669,0.02456359953773348,0.010952768899953119,0.44589429505752914,0.009396734804199405,0.06503896152747143,0.013604414818333493,0.013772116577055606,0.015227107475039456,0.02131564892585808,0.031595061327519144,0.04790276713397102,0.05922675055223415,0.181938980428106,-1.7072699378583155e-06,0.3163034613531899,0.2352157366888945
1,L2_miss_rate,7669,0.7307697431006491,0.06928323497989299,0.09480857087202992,0.1876408770236103,0.7820430404893438,0.37704528575797935,0.5879257854345794,0.7303161618415817,0.7497906020895703,0.767677465142117,0.7707010620248168,0.7727419797768122,0.7174668016239735,1.6204481975068793e-05,0.0818866491826449,0.054984265756081833
1,MemBound_frac,7669,0.5967074350089517,0.07148647599716397,0.11980155064783388,0.15210998565682324,0.8003959687340939,0.48764976065843957,0.49929311081968897,0.5343973684073055,0.5906765114538729,0.657493413493864,0.7148167852896199,0.7242699506015388,-0.6869216824894298,4.179594785581789e-06,0.02186376849136367,0.012719368152596047
1,StallL1D_per_cyc,7669,0.7605717263179501,0.024906334135533118,0.03274685775674134,0.16662035125688607,0.8266009064025462,0.6999889404825654,0.7282098243816122,0.7457567529136796,0.7637745641009942,0.7752630309823656,0.7953756986388848,0.8005372576736448,-0.12384430707796566,2.593792676269693e-06,0.011861776815719663,0.005645910338775248
1,StallL2_per_cyc,7669,0.753611830098519,0.02576975022264574,0.034194991630209524,0.14862629181581705,0.8238648028520509,0.6823049763118656,0.7213339390625342,0.7388236088591574,0.7574159879372742,0.7686203632821962,0.7887659230854762,0.7941560054683012,-0.0632956569134805,3.0534704068829756e-06,0.01397441946235636,0.006723549264814698
2,IPC,7639,0.4541546056510538,0.10885700225628109,0.23969150791772556,0.2532210132234496,0.6331140930216611,0.27498936937087665,0.282621713618692,0.35745364954964043,0.45902345813513973,0.5525671858812284,0.6121496418003547,0.6183004719726877,-0.7522709256747152,2.779694435670889e-06,0.03887772661191935,0.03401275511723613
2,L1_miss_rate,7639,0.024507405950348192,0.011597333212747366,0.47321749336684066,0.007116493049681309,0.22774720252942515,0.013327360226192358,0.013496521426949466,0.015022684896244073,0.021203059131942103,0.031463313901982,0.04787994866972769,0.059421492843325124,0.2256864706261787,-1.8078499629842172e-06,0.3222805697953452,0.24080856570207218
2,L2_miss_rate,7639,0.7360015923212495,0.0711938082950833,0.09673050851771618,0.3281025409497812,0.7874952843879943,0.3834735739466717,0.5883931960933131,0.7324471263813741,0.7544959646218236,0.7776338108942356,0.7800583164944859,0.7812900743021267,0.6974342256418635,1.673598303742037e-05,0.0843649708553165,0.05785214055560401
2,MemBound_frac,7639,0.5991184975890215,0.0699079153275268,0.11668462183833568,0.4354802942302481,0.8004743113633013,0.4912154941168336,0.5024095272388396,0.5373375942839691,0.593874364344569,0.6582597555851276,0.715182696284755,0.7236124202637008,-0.7064817162343264,3.8055288589038855e-06,0.02095791826128471,0.012276999355198886
2,StallL1D_per_cyc,7639,0.7614447626419691,0.022553721086502953,0.029619641756085856,0.4131815536933671,0.8267693264770767,0.7001535815028846,0.7294256553930404,0.7464107708925443,0.76464685665259,0.775641806276656,0.7955818705359003,0.8001209656678908,-0.29110199264714465,2.0054475153571735e-06,0.011148778418280379,0.00481268984220159
2,StallL2_per_cyc,7639,0.7546589162669326,0.02331871293934834,0.030899671940138068,0.40926908366170783,0.8239664396318541,0.6828341916348293,0.7227507302442636,0.7399852580270851,0.7584202971639792,0.7690371816906312,0.7891010480118419,0.7937107858013466,-0.21519302227577045,2.4506978096113665e-06,0.01324217390570943,0.005914646133433362
3,IPC,7698,0.4502704203602213,0.10633089865807846,0.2361489759265389,0.2593671287634182,0.660134949027459,0.2735280664415556,0.2824020996713861,0.3562244794647306,0.4558219195142027,0.5454448724549554,0.6069751236452487,0.6102534134539959,-0.7358066292457154,3.2981650299642705e-06,0.03989673675695805,0.03471634207688575
3,L1_miss_rate,7698,0.024775821051833145,0.011775326161200406,0.4752749116392717,0.0063553506860982165,0.23525080027987788,0.013677674401065014,0.013813720682150154,0.015238951956935164,0.021373762324571,0.03187302203860097,0.04840762931457745,0.059699734229586715,0.2421134491104049,-1.8352258789777806e-06,0.3203478461067096,0.24186951723018393
3,L2_miss_rate,7698,0.732873279021525,0.07068858817447612,0.09645403946075642,0.32120164230266884,0.7817782032736317,0.39305684054410234,0.5866033986567537,0.7296476739079809,0.7513705331156784,0.7738848016261601,0.7765728316996228,0.7778088317893073,0.7022893437126663,1.696121186750214e-05,0.08436835891725993,0.05842078661912809
3,MemBound_frac,7698,0.5925715446177404,0.07360026553529425,0.12420485965584586,0.41771010152463955,0.8009804406454986,0.4849593241044988,0.48877196201652956,0.5286932297942644,0.5861918569300478,0.655234312239752,0.7153464568896223,0.7253992544363965,-0.7220276037234934,2.4557972309601235e-06,0.01798779479920445,0.009185520614459632
3,StallL1D_per_cyc,7698,0.7624325479906736,0.022401852322262553,0.02938207764254128,0.3942894225367536,0.8276087000761486,0.70103098547558,0.7308105425321132,0.7480808330485862,0.7658951046502673,0.7760943983033761,0.7957579300788215,0.8003677565560505,-0.2554494811751807,1.6079927260445086e-06,0.011501594097032225,0.004799158492927176
3,StallL2_per_cyc,7698,0.7557015252467909,0.023208131225521657,0.03071071110772541,0.392639670940394,0.8245527122023069,0.683477999151926,0.7241277472011219,0.741762610504808,0.7599700587111076,0.7694633056213784,0.7893402475662374,0.7940236197863121,-0.1770548281708787,2.012263461746127e-06,0.013680930127019911,0.006002318997026778
