rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
2,MEMORY_ACTIVITY.STALLS_L1D_MISS,7639,105764369812.55835,4670029931.990641,0.04415503954939772,6103449016.229258,115284988505.42772,101962224076.34164,102996907085.28682,103981931653.46841,105579221534.71199,107205157860.86891,111002170917.48665,112886852415.4508,0.6776282324469867
2,MEMORY_ACTIVITY.STALLS_L2_MISS,7639,104820150102.7457,4638374565.318255,0.044250791100486665,5888807348.577711,114451251547.2131,99525937419.00938,102066280361.72092,103070901359.6876,104687380682.28566,106262008492.71622,109875292332.14603,111819708819.91083,0.6759946907003788
3,instructions,7698,52701188504.331535,14243131790.06973,0.27026206038786166,2074417858.6435323,81163082701.11583,29475885924.365788,30620898857.72737,39958736487.17213,53733232355.17888,65427453849.48946,73303158234.05956,73627884944.55167,-0.7332704566374396
3,cycles,7698,99509218736.47993,5539919982.335318,0.055672429677155036,5792002270.421184,108805408569.29532,92451490963.31248,92829403264.22264,96099124177.4925,99633824387.20538,103183760324.42073,106496509947.76495,107845484239.85185,0.09422336436591301
3,L2_RQSTS.MISS,7698,1472814520.0716248,304487332.0285901,0.20673840994844517,159153644.79028627,2654328561.951638,595051538.3680646,872838223.2670997,1317966424.954679,1471232196.133552,1744679781.831653,1837824147.2871866,1925531335.4016037,0.02308945831846095
3,L2_RQSTS.REFERENCES,7698,2020033953.3291357,443325660.8014474,0.21946446002594186,249290880.83010694,4895520387.066384,881322927.7346036,1322220337.8921971,1761043096.1359553,1956433901.5603595,2363515317.3518233,2465967319.933785,3381007528.75995,0.11432993186163187
3,MEM_LOAD_COMPLETED.L1_MISS_ANY,7698,986601583.3335909,349554182.17780477,0.35430125805870827,131881886.16546896,2462771421.2441387,634793656.1669246,641078886.467803,715898369.9073012,935979110.4268333,1141936296.8357344,1728215602.4662592,2397212960.467155,0.3627654507901901
3,MEM_LOAD_RETIRED.L1_HIT,7698,17663954303.481056,5009339558.8781,0.2835910619340146,298674193.31134975,26094205644.112404,9530911853.672829,9936006107.102507,12954608206.32054,17989660891.830276,22377156351.979782,24634032331.0,24747202708.337627,-0.738375638792735
3,MEM_LOAD_RETIRED.L2_HIT,7698,175332637.73332646,197643771.8517663,1.12725031920397,9142475.467076333,1341133774.7459097,68072803.27660732,74761811.90375979,90400627.97344849,131710199.4770398,164555759.65216014,571487883.441285,1217114912.867937,0.7151275368011999
3,MEM_LOAD_RETIRED.L1_MISS,7698,623178985.6180898,275153783.4536919,0.4415325128153754,61266647.40644889,1969618596.2381802,421970351.02195626,438730925.22043115,485243838.1928601,533173749.44034326,653218387.6741242,1288341079.1768727,1922811224.7519698,0.640615577047647
3,MEM_LOAD_RETIRED.L2_MISS,7698,447036258.65632224,94136846.75117587,0.21057989129142987,41070416.55244437,1024844305.8085575,343045148.9132988,361267562.7873314,385382395.3370332,413967021.4722302,485444522.489063,650570038.639095,814095493.0429736,0.3737903029472418
3,TOPDOWN.SLOTS_P,7698,417199268363.8757,22645339688.368137,0.05427943288869139,48236957786.02119,456967708236.8117,387495541978.70703,389110259884.4819,402735188801.256,417703948857.4558,432619511578.6749,446384534294.5292,451893915726.17566,0.05269921898388944
3,TOPDOWN.MEMORY_BOUND_SLOTS,7698,245958707479.00668,22739098303.683537,0.09245087737186286,36520656649.58409,284903134035.2081,209975438036.96426,211835227975.69504,228828232030.07434,246482477665.84204,264387436000.51343,278988346921.53436,281418486708.18134,-0.5154894350282321
3,MEMORY_ACTIVITY.STALLS_L1D_MISS,7698,106120051430.3803,4872323572.3675585,0.045913317103545036,6132487983.29668,115513168708.60896,101929676255.52328,103063777106.2475,104102467481.1838,105745861058.58658,107407221671.07317,112388922674.70247,113863911012.55856,0.6756912495386915
3,MEMORY_ACTIVITY.STALLS_L2_MISS,7698,105181254406.87305,4845332664.083017,0.04606650387853142,6113445067.881713,114753284955.0208,99725063872.4978,102141369021.15675,103163589931.12344,104836754381.55768,106519354923.84218,111429432853.85965,112787877405.54622,0.6738824617125377
