metric,description,mean,std,cv_pct,range_pct,damov_threshold,damov_verdict
llc_mpki,LLC MPKI (L2_MISS×1000/instructions),7.013829831540799,0.004686724358308487,0.06682118715273859,0.13301798718517258,1.0,✓ EXCEEDS
lfmr,LFMR (L2_MISS/L1_MISS),0.8338585440803241,0.0003149978974465619,0.03777593929843078,0.07096134936690793,0.1,✓ EXCEEDS
ipc,IPC (instructions/cycles),0.6529079693184001,0.0009341574716721493,0.14307643888117313,0.2838231548613521,1.0,✓ EXCEEDS
mem_bound_frac,Memory-bound fraction (TDB),38509.07142130448,0.0,0.0,0.0,0.2,✓ EXCEEDS
l1_stall_frac,L1D stall fraction (STALLS_L1D/SLOTS),,,,,—,N/A (no valid ticks)
l2_stall_frac,L2 stall fraction (STALLS_L2/SLOTS),,,,,—,N/A (no valid ticks)
l2_hit_rate,L2 hit rate (L2_HIT/L1_MISS),0.1638885813483796,0.00030345175776547205,0.18515735218942533,0.34058530159606054,—,—
l2_miss_rate_req,L2 miss rate (L2_RQSTS.MISS/L2_RQSTS.REF) — includes prefetcher,0.7199440109938303,0.0008192250736846909,0.11379010883829845,0.22396207956108133,—,—
l1_miss_rate,L1 miss rate (L1_MISS/(L1_HIT+L1_MISS)),0.025113445721972567,2.4650422052152368e-05,0.09815627184359219,0.1758716525887608,—,—
