rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf,slope_per_sec,rolling_cv_60s,rolling_cv_600s,cov_mean,cov_min
1,instructions,7669,26426444223.126484,7288757970.813011,0.2758130420147265,1550171749.0,38205664057.0,14656035571.72,15204071059.0,19834376173.0,26893203442.0,32875079557.0,37096509276.2,37226849918.4,-0.7472960131729083,37547.925017979745,0.033764688237008206,0.02594342871083833,50.00050354003906,49.7400016784668
1,cycles,7669,57576026940.15139,2934125300.6361117,0.050960885225478474,3378946088.0,62366385742.0,53912804262.4,54109046272.0,55866823232.0,57735357679.0,59727853864.0,60446721931.4,61398022744.48,0.049702110314897276,-230813.46770386153,0.010791521315205731,0.009496875024796245,58.33430099487305,58.119998931884766
1,L2_RQSTS.MISS,7669,854408579.4814187,171805588.02983862,0.20108130015983175,49549271.0,1576923316.0,347841601.72,543855826.4,753387252.0,829283617.0,1019561992.0,1050781491.6,1237535979.319998,-0.02914877851607503,16617.087788543096,0.11393223657480323,0.07542406235128596,58.33310317993164,58.04999923706055
1,L2_RQSTS.REFERENCES,7669,1180276628.475551,258257371.04786983,0.21881088281942504,145965686.0,2837720881.0,524026750.64,884694136.4,1019675285.0,1108334756.0,1367460544.0,1425248396.6,2103978262.4799979,0.1271816062817773,-6908.1226470113725,0.14272436883551204,0.08561291455728874,58.333988189697266,58.11000061035156
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,7669,491309346.87325597,172672565.2754489,0.3514538576852957,63755708.0,1210494722.0,313265016.16,321605244.4,359609152.0,466339096.0,567029038.0,857496826.8,1192832647.84,0.36734817645668144,-30543.87771808276,0.27417546211741795,0.18835639237054339,49.99995422363281,49.77000045776367
1,MEM_LOAD_RETIRED.L1_HIT,7669,8860232260.298344,2573053237.188547,0.2904047164449735,440844132.0,12565077593.0,4721311064.04,4925447254.6,6443795578.0,8973856503.0,11298425046.0,12468318138.0,12515501364.68,-0.7487054601633941,53128.42965482518,0.03823901675489523,0.034606485880052704,49.999813079833984,49.7400016784668
1,MEM_LOAD_RETIRED.L2_HIT,7669,58712970.62211501,65815936.038372286,1.1209777897625546,9953971.0,443187059.0,23307315.32,24786669.6,30644741.0,45014295.0,54483188.0,191222862.99999988,403419037.99999976,0.7125907355292482,-12734.94550222703,0.9860065755307625,0.6826122264011296,33.333065032958984,31.3700008392334
1,MEM_LOAD_RETIRED.L1_MISS,7669,208793896.12856957,90727191.51434077,0.4345299033956119,26909777.0,649977088.0,140761585.08,146430952.6,164137410.0,180082548.0,218519500.0,422624503.9999999,637581124.84,0.630333520541386,-17317.449624532597,0.3694643758800708,0.2572303124003974,33.33346176147461,30.489999771118164
1,MEM_LOAD_RETIRED.L2_MISS,7669,149744117.69917852,30617454.285432912,0.2044651553321141,4974718.0,335769324.0,112318001.4,120330734.0,130991694.0,138922279.0,162971462.0,211982397.99999982,269959820.72,0.3371530203939661,-4615.911222473115,0.14715703964939428,0.11596504913156098,33.33210372924805,31.110000610351562
1,TOPDOWN.SLOTS_P,7669,172443656004.04315,8534483821.070824,0.04949143400712127,20170790513.0,186738775637.0,161410683091.44,161988462363.6,167272899473.0,172919742640.0,178890957322.0,181039862269.0,183912224711.04,-0.0025290630903516548,-694535.2805533116,0.010850695712185849,0.009605093125557657,41.665924072265625,39.849998474121094
