rep,event,n,mean,std,cv,min,max,p1,p5,p25,p50,p75,p95,p99,lag1_acf
1,instructions,7669,52852521306.51301,14577508990.195742,0.27581482642341526,3109048796.678444,76441905393.75233,29306151237.377155,30400675922.214527,39655637777.866646,53798593487.79381,65746899427.06413,74183734950.08725,74461453307.80426,-0.7472773359327112
1,cycles,7669,98700522892.56546,5030658457.360244,0.0509689139421892,5771043684.018117,106993287113.1825,92409399411.5284,92760337137.96489,95767075979.86597,98990240238.60582,102404601349.96005,103629032962.1964,105258162682.45743,0.04962190411770302
1,L2_RQSTS.MISS,7669,1464713354.226262,294522764.1766846,0.20107877307657027,81268277.90579338,2706235245.9295826,596231736.5857279,932894884.5510651,1291504463.8021314,1421684238.2483587,1747948842.2814033,1801519403.7713954,2120494939.8243785,-0.029111045233942673
1,L2_RQSTS.REFERENCES,7669,2023315710.1730201,442717331.6366166,0.2188078357770268,251017067.17356682,4866610837.521107,898068777.7174716,1516576572.7874289,1748349160.4954731,1899840368.4998012,2343970022.3719606,2443029604.1777277,3607425087.0445576,0.1272323180226156
1,MEM_LOAD_COMPLETED.L1_MISS_ANY,7669,982621119.6728686,345346900.1860551,0.3514547909381665,127632295.65032823,2419054167.9064193,626722847.1672856,643106778.6632408,719412042.6234972,932724144.0,1134159907.3889399,1714195615.9333827,2385689763.6607437,0.3673763818552522
1,MEM_LOAD_RETIRED.L1_HIT,7669,17720593946.67875,5146333659.194213,0.2904154157969832,881159585.559653,25130679778.073265,9443878754.978037,9850957627.414606,12887680218.294525,17952461816.0,22603289987.13113,24938035617.9182,25037359380.756508,-0.7487094654656563
1,MEM_LOAD_RETIRED.L2_HIT,7669,176140591.76846454,197449113.99936816,1.1209745125582042,29669063.914786145,1328498320.7602994,69966914.81973538,74282230.8033449,91943410.64638595,135055267.6929855,163455935.60965183,573629529.0915647,1210261731.0950158,0.7125760485716205
1,MEM_LOAD_RETIRED.L1_MISS,7669,626376750.5674103,272184316.76014954,0.4345377067612876,80184074.84055972,1950126134.6188612,422240816.85293794,439323606.8984072,492303301.4650717,540227028.9631227,655689375.6489236,1267491447.20435,1912583836.0316832,0.6302972444236921
1,MEM_LOAD_RETIRED.L2_MISS,7669,449246016.3813776,91856286.76484945,0.20446767119882497,14939092.90056567,1008013518.3043122,336969283.95023,360962669.25703937,392933916.17612654,416620781.44305074,488851900.60683256,635477513.7320448,809974753.1473695,0.337067799179015
1,TOPDOWN.SLOTS_P,7669,413870340760.99713,20478068838.25408,0.049479430684983075,48152661157.595924,447600134330.1091,387250388500.52875,388801552389.92914,401491994770.3586,414975550556.0018,429320216859.08716,434547079317.2694,441300103541.1589,-0.002743589503135911
1,TOPDOWN.MEMORY_BOUND_SLOTS,7669,247255176101.76508,21797851598.41791,0.08815933377850246,8359354140.335781,283458420225.86145,207109520862.87222,218074116256.8816,229858158590.9933,247485118361.23468,265109584213.12982,279235011546.84955,281737259927.7288,-0.4816462350310751
1,MEMORY_ACTIVITY.STALLS_L1D_MISS,7669,105030228371.19638,4376254471.996947,0.041666618647447376,1734481377.594445,112213067147.6297,99439312023.77235,102721732579.06956,103593336553.93233,105341761983.09988,106111327770.2516,109227889921.15121,111415964742.19522,0.7548950419509762
1,MEMORY_ACTIVITY.STALLS_L2_MISS,7669,104039922362.19493,4376171959.786649,0.04206243007902149,1575491905.9228282,111127423988.0207,96776248765.45578,101667065695.88171,102685180094.343,104389908461.19768,105212902729.85947,108122261875.04747,110192045218.67877,0.7572926647318168
2,instructions,7673,52828754549.186134,14516207121.479496,0.27477852251777396,2002458271.583818,77368940938.84442,29356432244.34079,30450133419.405254,39686754293.16583,53685746073.01014,65634301635.550125,74020021299.14722,74387960767.27014,-0.7414881761560197
2,cycles,7673,98755807800.08452,5127114180.963462,0.05191709019627982,5768037456.871634,107747746032.89267,92426947792.47789,92801119274.50383,95808612218.14287,99071512753.42377,102467430884.78786,103774857065.63542,105289167293.24124,0.06101626749851567
2,L2_RQSTS.MISS,7673,1471198047.7536423,298236293.3826319,0.20271661849878467,155159435.3487837,2668943978.179368,591586439.3141164,927118976.0227051,1297463058.7483907,1435350384.163972,1748841240.65384,1807407155.415542,2213406889.6760335,0.007441668000148267
2,L2_RQSTS.REFERENCES,7673,2026240574.2172325,454833818.93549246,0.22447177532766643,229749890.3629437,4834899868.354821,885222495.81942,1516103583.2675462,1747318636.733072,1908636992.6909654,2347132396.356807,2449848009.007585,3742242020.2578626,0.17201104633550218
2,MEM_LOAD_COMPLETED.L1_MISS_ANY,7673,979147050.6812873,339549892.39991987,0.34678130538580715,128717518.70823498,2378369586.0,620849284.4045802,639336215.5691397,716333907.8583374,931479309.3168904,1131251620.0,1692715672.7432988,2339446797.396045,0.3475543651163487
2,MEM_LOAD_RETIRED.L1_HIT,7673,17719472931.407467,5119824376.17438,0.2889377351117243,287855232.92311734,25124538833.481895,9484984469.792747,9917230667.103527,12908026758.209328,17969038044.475685,22563518962.0,24876614102.56297,25008989514.76026,-0.743931864479634
